Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,quantity,rate,amount,transaction_time
2025-09-24,47847,2025092404000003,BPCL,Vision Securities Pvt. Ltd,Sumeru Securities Pvt. Ltd.,10,810.6,8106.0,2025-09-24 10:46:00.008656
2025-09-24,47208,2025092404000194,BPCL,Arun Securities (PVT) Ltd.,Himalayan Securities Limited,10,794.4,7944.0,2025-09-24 11:03:37.737722
2025-09-24,47199,2025092404000199,BPCL,Arun Securities (PVT) Ltd.,Arun Securities (PVT) Ltd.,90,794.4,71496.0,2025-09-24 11:03:40.768977
2025-09-24,47142,2025092404000219,BPCL,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Arun Securities (PVT) Ltd.,10,794.4,7944.0,2025-09-24 11:04:07.515913
2025-09-24,47052,2025092404000255,BPCL,Dynamic Money Managers Securities Pvt. Ltd.,Himalayan Securities Limited,10,780.0,7800.0,2025-09-24 11:04:48.943661
2025-09-24,46141,2025092404000509,BPCL,Arun Securities (PVT) Ltd.,ABC Securities Private Limited,35,782.3,27380.5,2025-09-24 11:08:51.686131
2025-09-24,45574,2025092404000713,BPCL,Arun Securities (PVT) Ltd.,Sri Hari Securities Pvt. Ltd.,15,783.3,11749.5,2025-09-24 11:11:30.295988
2025-09-24,45531,2025092404000725,BPCL,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sri Hari Securities Pvt. Ltd.,10,783.0,7830.0,2025-09-24 11:11:42.204172
2025-09-24,45353,2025092404000785,BPCL,Himalayan Brokerage Company Limited,Nepal Stock House (PVT) Ltd.,1000,785.0,785000.0,2025-09-24 11:12:33.328224
2025-09-24,44827,2025092404000914,BPCL,S.P.S.A. Securities Limited,Asian Securities Private Ltd.,45,785.0,35325.0,2025-09-24 11:15:17.713908
2025-09-24,44728,2025092404000941,BPCL,S.P.S.A. Securities Limited,Sumeru Securities Pvt. Ltd.,130,785.0,102050.0,2025-09-24 11:15:33.708640
2025-09-24,44727,2025092404000942,BPCL,Beni Securities Pvt.Ltd.,KALASH STOCK MARKET PVT. LTD.,300,784.1,235230.0,2025-09-24 11:15:35.393996
