Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
SAIL,1,58,180,1155.0,207900.0,"2026-04-28, 2:59:55:326 PM",2026042801110753
SAIL,1,34,20,1154.9,23098.0,"2026-04-28, 2:59:55:325 PM",2026042801110752
SAIL,58,42,10,1154.0,11540.0,"2026-04-28, 2:59:55:216 PM",2026042801110749
SAIL,47,58,40,1155.0,46200.0,"2026-04-28, 2:59:33:860 PM",2026042801110191
SAIL,74,42,100,1154.0,115400.0,"2026-04-28, 2:59:33:185 PM",2026042801110178
SAIL,58,49,100,1150.0,115000.0,"2026-04-28, 2:59:19:041 PM",2026042801109769
SAIL,41,58,20,1155.0,23100.0,"2026-04-28, 2:59:15:802 PM",2026042801109661
SAIL,22,58,10,1155.0,11550.0,"2026-04-28, 2:59:15:577 PM",2026042801109659
SAIL,58,56,138,1150.0,158700.0,"2026-04-28, 2:59:15:492 PM",2026042801109658
SAIL,60,56,45,1150.1,51754.49999999999,"2026-04-28, 2:59:15:492 PM",2026042801109657
SAIL,16,56,42,1151.0,48342.0,"2026-04-28, 2:59:15:492 PM",2026042801109656
SAIL,22,42,22,1154.0,25388.0,"2026-04-28, 2:59:02:916 PM",2026042801109383
SAIL,16,17,30,1151.0,34530.0,"2026-04-28, 2:59:00:189 PM",2026042801109359
SAIL,16,80,218,1151.0,250918.0,"2026-04-28, 2:58:37:256 PM",2026042801108992
SAIL,58,80,13,1152.1,14977.3,"2026-04-28, 2:58:37:256 PM",2026042801108991
SAIL,41,42,50,1154.0,57700.0,"2026-04-28, 2:58:27:518 PM",2026042801108864
SAIL,36,42,19,1154.9,21943.1,"2026-04-28, 2:58:25:746 PM",2026042801108840
SAIL,51,57,10,1152.0,11520.0,"2026-04-28, 2:58:17:564 PM",2026042801108744
SAIL,69,58,80,1155.0,92400.0,"2026-04-28, 2:58:10:216 PM",2026042801108652
SAIL,69,49,10,1154.9,11549.0,"2026-04-28, 2:58:10:216 PM",2026042801108651
SAIL,69,49,10,1154.8,11548.0,"2026-04-28, 2:58:10:215 PM",2026042801108650
SAIL,16,34,10,1151.0,11510.0,"2026-04-28, 2:57:49:968 PM",2026042801108379
SAIL,16,11,200,1151.0,230200.0,"2026-04-28, 2:57:47:901 PM",2026042801108352
SAIL,58,68,95,1150.0,109250.0,"2026-04-28, 2:57:43:967 PM",2026042801108312
SAIL,22,68,48,1150.1,55204.8,"2026-04-28, 2:57:43:967 PM",2026042801108311
SAIL,45,68,10,1150.1,11501.0,"2026-04-28, 2:57:43:967 PM",2026042801108310
SAIL,58,68,12,1151.0,13812.0,"2026-04-28, 2:57:43:967 PM",2026042801108309
SAIL,53,68,10,1151.0,11510.0,"2026-04-28, 2:57:43:967 PM",2026042801108308
SAIL,16,68,325,1151.0,374075.0,"2026-04-28, 2:57:43:966 PM",2026042801108307
SAIL,16,17,100,1151.0,115100.0,"2026-04-28, 2:57:38:297 PM",2026042801108244
SAIL,16,26,10,1151.0,11510.0,"2026-04-28, 2:57:27:647 PM",2026042801108113
SAIL,16,38,10,1151.0,11510.0,"2026-04-28, 2:57:27:030 PM",2026042801108104
SAIL,16,58,10,1151.0,11510.0,"2026-04-28, 2:57:02:164 PM",2026042801107681
SAIL,49,58,260,1155.0,300300.0,"2026-04-28, 2:56:24:077 PM",2026042801107183
SAIL,16,45,10,1151.0,11510.0,"2026-04-28, 2:56:23:861 PM",2026042801107180
SAIL,16,49,10,1151.0,11510.0,"2026-04-28, 2:55:37:095 PM",2026042801106517
SAIL,16,45,15,1151.0,17265.0,"2026-04-28, 2:55:27:739 PM",2026042801106423
SAIL,16,43,10,1151.0,11510.0,"2026-04-28, 2:55:16:881 PM",2026042801106307
SAIL,58,16,10,1150.0,11500.0,"2026-04-28, 2:54:46:880 PM",2026042801105971
SAIL,58,87,10,1150.0,11500.0,"2026-04-28, 2:54:26:360 PM",2026042801105745
SAIL,58,58,69,1150.0,79350.0,"2026-04-28, 2:54:14:003 PM",2026042801105662
SAIL,58,49,25,1150.0,28750.0,"2026-04-28, 2:54:04:180 PM",2026042801105564
SAIL,33,49,75,1150.0,86250.0,"2026-04-28, 2:54:04:180 PM",2026042801105563
SAIL,33,49,10,1150.0,11500.0,"2026-04-28, 2:53:49:535 PM",2026042801105364
SAIL,33,42,10,1150.0,11500.0,"2026-04-28, 2:53:48:073 PM",2026042801105347
SAIL,33,48,105,1150.0,120750.0,"2026-04-28, 2:53:46:645 PM",2026042801105309
SAIL,11,48,25,1150.0,28750.0,"2026-04-28, 2:53:46:645 PM",2026042801105308
SAIL,58,48,20,1150.0,23000.0,"2026-04-28, 2:53:46:645 PM",2026042801105307
SAIL,53,48,20,1150.0,23000.0,"2026-04-28, 2:53:46:645 PM",2026042801105306
SAIL,32,48,10,1150.0,11500.0,"2026-04-28, 2:53:46:645 PM",2026042801105305
SAIL,58,48,120,1150.0,138000.0,"2026-04-28, 2:53:46:645 PM",2026042801105304
SAIL,58,49,10,1150.0,11500.0,"2026-04-28, 2:53:39:607 PM",2026042801105252
SAIL,58,68,1000,1150.0,1150000.0,"2026-04-28, 2:53:20:669 PM",2026042801105076
SAIL,58,58,341,1155.0,393855.0,"2026-04-28, 2:52:59:277 PM",2026042801104881
SAIL,58,58,109,1155.0,125895.0,"2026-04-28, 2:52:56:617 PM",2026042801104846
SAIL,58,17,100,1155.0,115500.0,"2026-04-28, 2:52:53:202 PM",2026042801104823
