symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
SHL,1,34,100,501.9,50190.0,2026-04-28 14:59:52.099,2026042804014957
SHL,75,33,100,501.0,50100.0,2026-04-28 14:59:17.370,2026042804014614
SHL,75,7,200,501.0,100200.0,2026-04-28 14:58:57.647,2026042804014467
SHL,45,32,100,500.0,50000.0,2026-04-28 14:57:20.918,2026042804014036
SHL,43,48,100,501.0,50100.0,2026-04-28 14:56:49.286,2026042804013956
SHL,42,32,100,500.0,50000.0,2026-04-28 14:53:10.219,2026042804013140
SHL,58,32,110,500.0,55000.0,2026-04-28 14:53:10.219,2026042804013139
SHL,56,32,100,500.0,50000.0,2026-04-28 14:53:10.219,2026042804013138
SHL,58,32,100,500.0,50000.0,2026-04-28 14:53:10.219,2026042804013137
SHL,43,16,155,500.0,77500.0,2026-04-28 14:51:51.882,2026042804012813
SHL,19,16,100,501.0,50100.0,2026-04-28 14:51:18.060,2026042804012753
SHL,33,50,100,501.0,50100.0,2026-04-28 14:51:14.082,2026042804012749
SHL,33,50,312,501.0,156312.0,2026-04-28 14:50:50.744,2026042804012655
SHL,33,58,100,501.0,50100.0,2026-04-28 14:45:10.388,2026042804011954
SHL,49,26,1,500.0,500.0,2026-04-28 14:36:04.113,2026042804010953
SHL,49,4,50,500.0,25000.0,2026-04-28 14:35:44.291,2026042804010921
SHL,33,45,430,501.0,215430.0,2026-04-28 14:34:54.044,2026042804010814
SHL,43,58,600,500.0,300000.0,2026-04-28 14:32:03.530,2026042804010635
SHL,44,58,300,500.1,150030.0,2026-04-28 14:32:03.530,2026042804010634
SHL,42,58,100,500.1,50010.0,2026-04-28 14:32:03.530,2026042804010633
SHL,49,29,400,500.2,200080.0,2026-04-28 14:32:02.271,2026042804010632
SHL,34,29,100,501.0,50100.0,2026-04-28 14:32:02.270,2026042804010631
SHL,16,45,100,502.0,50200.0,2026-04-28 14:27:09.342,2026042804010285
SHL,16,65,100,501.0,50100.0,2026-04-28 14:26:25.035,2026042804010232
SHL,43,58,100,500.0,50000.0,2026-04-28 14:20:27.419,2026042804009799
SHL,43,62,132,500.0,66000.0,2026-04-28 14:19:39.603,2026042804009736
SHL,21,62,100,500.0,50000.0,2026-04-28 14:19:39.603,2026042804009735
SHL,34,62,200,500.0,100000.0,2026-04-28 14:19:39.602,2026042804009734
SHL,44,62,300,500.7,150210.0,2026-04-28 14:19:39.602,2026042804009733
SHL,58,62,101,500.8,50580.8,2026-04-28 14:19:39.602,2026042804009732
SHL,19,65,200,501.0,100200.0,2026-04-28 14:16:27.066,2026042804009372
SHL,56,65,100,501.0,50100.0,2026-04-28 14:16:27.065,2026042804009371
SHL,48,65,100,501.0,50100.0,2026-04-28 14:16:27.065,2026042804009370
SHL,75,65,100,501.0,50100.0,2026-04-28 14:16:27.065,2026042804009369
SHL,25,65,100,501.0,50100.0,2026-04-28 14:16:27.065,2026042804009368
SHL,25,58,100,501.0,50100.0,2026-04-28 14:16:24.292,2026042804009366
SHL,75,35,150,501.0,75150.0,2026-04-28 14:15:57.728,2026042804009342
SHL,4,35,250,501.1,125275.0,2026-04-28 14:15:57.728,2026042804009341
SHL,44,35,200,501.2,100240.0,2026-04-28 14:15:57.728,2026042804009340
SHL,44,58,100,501.2,50120.0,2026-04-28 14:13:20.708,2026042804009115
SHL,42,58,100,501.5,50150.0,2026-04-28 14:11:28.055,2026042804008880
SHL,92,40,133,501.5,66699.5,2026-04-28 14:08:18.648,2026042804008568
SHL,92,66,150,501.5,75225.0,2026-04-28 14:07:23.149,2026042804008492
SHL,25,49,192,501.7,96326.4,2026-04-28 14:03:00.507,2026042804008129
SHL,33,7,32,504.0,16128.0,2026-04-28 13:55:57.573,2026042804007523
SHL,44,49,300,501.7,150510.0,2026-04-28 13:53:58.315,2026042804007310
SHL,33,44,700,504.0,352800.0,2026-04-28 13:48:11.817,2026042804007057
SHL,33,7,268,504.0,135072.0,2026-04-28 13:46:41.716,2026042804006994
SHL,71,65,200,503.9,100780.0,2026-04-28 13:43:59.907,2026042804006860
SHL,58,86,25,504.0,12600.0,2026-04-28 13:36:49.158,2026042804006503
SHL,58,86,10,504.0,5040.0,2026-04-28 13:36:12.290,2026042804006482
SHL,58,86,40,504.5,20180.0,2026-04-28 13:34:36.256,2026042804006388
SHL,92,52,127,501.5,63690.5,2026-04-28 13:32:50.440,2026042804006294
SHL,25,48,108,501.5,54162.0,2026-04-28 13:27:52.931,2026042804006120
SHL,33,7,400,504.0,201600.0,2026-04-28 13:24:13.899,2026042804006003
SHL,33,44,100,504.0,50400.0,2026-04-28 13:24:13.899,2026042804006002
SHL,33,65,500,503.9,251950.0,2026-04-28 13:24:13.898,2026042804006001
SHL,16,42,100,501.9,50190.0,2026-04-28 13:12:18.616,2026042804005532
SHL,54,42,125,501.9,62737.5,2026-04-28 13:12:18.616,2026042804005531
SHL,58,58,6,504.0,3024.0,2026-04-28 13:09:17.280,2026042804005440
SHL,16,25,100,502.0,50200.0,2026-04-28 13:07:00.143,2026042804005306
SHL,22,25,100,502.0,50200.0,2026-04-28 13:07:00.143,2026042804005305
SHL,25,25,100,502.0,50200.0,2026-04-28 13:07:00.143,2026042804005304
SHL,44,25,182,502.2,91400.4,2026-04-28 13:07:00.143,2026042804005303
SHL,49,16,2,490.0,980.0,2026-04-28 12:59:23.749,2026042804004826
SHL,34,1,100,504.0,50400.0,2026-04-28 12:57:18.286,2026042804004744
SHL,7,17,12,488.9,5866.799999999999,2026-04-28 12:43:48.546,2026042804004163
SHL,44,34,118,502.2,59259.6,2026-04-28 12:41:49.100,2026042804004113
SHL,99,50,100,504.0,50400.0,2026-04-28 12:24:43.104,2026042804003499
SHL,99,1,100,503.9,50390.0,2026-04-28 12:24:43.104,2026042804003498
SHL,25,13,100,502.0,50200.0,2026-04-28 12:23:21.022,2026042804003429
SHL,21,65,188,503.0,94564.0,2026-04-28 12:22:54.592,2026042804003399
SHL,74,65,200,503.0,100600.0,2026-04-28 12:22:54.592,2026042804003398
SHL,16,65,100,503.1,50310.0,2026-04-28 12:22:54.592,2026042804003397
SHL,92,20,139,504.0,70056.0,2026-04-28 12:05:12.002,2026042804002699
SHL,92,44,100,504.0,50400.0,2026-04-28 12:05:12.002,2026042804002698
SHL,7,91,15,500.0,7500.0,2026-04-28 12:01:25.109,2026042804002558
SHL,16,57,100,503.2,50320.0,2026-04-28 12:00:34.238,2026042804002495
SHL,39,44,100,504.0,50400.0,2026-04-28 11:58:27.863,2026042804002440
SHL,26,25,100,504.0,50400.0,2026-04-28 11:46:50.636,2026042804001783
SHL,16,8,100,503.0,50300.0,2026-04-28 11:40:39.118,2026042804001475
SHL,58,44,100,504.0,50400.0,2026-04-28 11:34:39.096,2026042804001234
SHL,32,44,167,506.0,84502.0,2026-04-28 11:25:10.497,2026042804000872
SHL,49,75,15,495.0,7425.0,2026-04-28 11:03:12.861,2026042804000081
SHL,45,75,100,496.2,49620.0,2026-04-28 11:01:03.066,2026042804000043
