symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
NIFRA,26,58,64,264.3,16915.2,2026-04-28 14:59:56.843,2026042805016493
NIFRA,26,7,54,264.2,14266.8,2026-04-28 14:59:56.842,2026042805016492
NIFRA,62,17,41,264.1,10828.1,2026-04-28 14:59:55.015,2026042805016450
NIFRA,38,17,119,264.2,31439.8,2026-04-28 14:59:55.015,2026042805016449
NIFRA,8,58,36,264.3,9514.8,2026-04-28 14:59:35.829,2026042805016279
NIFRA,6,57,20,265.0,5300.0,2026-04-28 14:59:32.163,2026042805016260
NIFRA,8,38,64,264.3,16915.2,2026-04-28 14:59:20.015,2026042805016162
NIFRA,59,57,400,265.0,106000.0,2026-04-28 14:59:14.270,2026042805016127
NIFRA,59,42,100,265.0,26500.0,2026-04-28 14:59:14.270,2026042805016126
NIFRA,38,59,68,264.2,17965.6,2026-04-28 14:59:05.404,2026042805016086
NIFRA,38,45,164,264.2,43328.8,2026-04-28 14:58:46.684,2026042805016031
NIFRA,29,45,36,265.0,9540.0,2026-04-28 14:57:36.750,2026042805015766
NIFRA,29,18,200,265.0,53000.0,2026-04-28 14:57:36.750,2026042805015765
NIFRA,29,42,64,265.0,16960.0,2026-04-28 14:57:36.749,2026042805015764
NIFRA,49,34,30,264.4,7931.999999999999,2026-04-28 14:57:14.713,2026042805015688
NIFRA,49,49,54,264.4,14277.6,2026-04-28 14:56:42.390,2026042805015591
NIFRA,49,19,54,264.4,14277.6,2026-04-28 14:56:41.893,2026042805015589
NIFRA,38,59,639,264.2,168823.8,2026-04-28 14:56:26.194,2026042805015540
NIFRA,38,59,324,264.2,85600.8,2026-04-28 14:56:26.194,2026042805015539
NIFRA,6,59,66,264.2,17437.2,2026-04-28 14:56:26.194,2026042805015538
NIFRA,43,59,97,264.4,25646.8,2026-04-28 14:56:26.193,2026042805015537
NIFRA,43,58,54,264.4,14277.6,2026-04-28 14:55:11.662,2026042805015332
NIFRA,43,22,49,264.4,12955.6,2026-04-28 14:55:10.657,2026042805015329
NIFRA,21,22,15,264.5,3967.5,2026-04-28 14:55:10.657,2026042805015328
NIFRA,53,59,50,265.0,13250.0,2026-04-28 14:55:07.393,2026042805015324
NIFRA,22,59,43,265.0,11395.0,2026-04-28 14:54:56.603,2026042805015291
NIFRA,57,58,4,264.0,1056.0,2026-04-28 14:54:30.699,2026042805015191
NIFRA,57,35,4,264.0,1056.0,2026-04-28 14:54:25.425,2026042805015179
NIFRA,57,58,4,263.0,1052.0,2026-04-28 14:54:09.773,2026042805015144
NIFRA,45,59,425,265.0,112625.0,2026-04-28 14:54:08.339,2026042805015139
NIFRA,45,61,385,265.0,102025.0,2026-04-28 14:53:47.913,2026042805015057
NIFRA,41,61,115,265.1,30486.500000000004,2026-04-28 14:53:47.913,2026042805015056
NIFRA,57,47,4,260.0,1040.0,2026-04-28 14:53:46.807,2026042805015051
NIFRA,41,4,85,265.1,22533.500000000004,2026-04-28 14:53:34.554,2026042805015015
NIFRA,45,7,150,265.0,39750.0,2026-04-28 14:52:29.835,2026042805014813
NIFRA,45,46,10,265.0,2650.0,2026-04-28 14:52:29.835,2026042805014812
NIFRA,45,36,30,265.0,7950.0,2026-04-28 14:52:29.835,2026042805014811
NIFRA,60,36,24,265.0,6360.0,2026-04-28 14:51:40.049,2026042805014705
NIFRA,60,59,50,265.0,13250.0,2026-04-28 14:51:40.049,2026042805014704
NIFRA,60,11,54,265.0,14310.0,2026-04-28 14:51:40.049,2026042805014703
NIFRA,60,47,64,265.0,16960.0,2026-04-28 14:51:40.049,2026042805014702
NIFRA,60,8,70,265.0,18550.0,2026-04-28 14:51:40.049,2026042805014701
NIFRA,60,50,1000,265.0,265000.0,2026-04-28 14:51:40.048,2026042805014700
NIFRA,60,16,50,265.0,13250.0,2026-04-28 14:51:40.048,2026042805014699
NIFRA,60,21,10,265.0,2650.0,2026-04-28 14:51:40.048,2026042805014698
NIFRA,60,32,64,265.0,16960.0,2026-04-28 14:51:40.048,2026042805014697
NIFRA,60,32,54,265.0,14310.0,2026-04-28 14:51:40.048,2026042805014696
NIFRA,60,38,12,265.0,3180.0,2026-04-28 14:51:40.048,2026042805014695
NIFRA,60,38,260,264.9,68874.0,2026-04-28 14:51:40.047,2026042805014694
NIFRA,60,40,438,264.7,115938.6,2026-04-28 14:51:40.047,2026042805014693
NIFRA,60,19,2400,264.5,634800.0,2026-04-28 14:51:40.047,2026042805014692
NIFRA,60,28,50,264.5,13225.0,2026-04-28 14:51:40.047,2026042805014691
NIFRA,60,39,400,264.4,105760.0,2026-04-28 14:51:40.046,2026042805014690
NIFRA,6,29,64,264.2,16908.8,2026-04-28 14:50:07.482,2026042805014480
NIFRA,62,35,91,264.1,24033.1,2026-04-28 14:49:36.721,2026042805014421
NIFRA,39,8,8,264.1,2112.8,2026-04-28 14:49:14.994,2026042805014396
NIFRA,39,38,54,264.1,14261.4,2026-04-28 14:49:14.994,2026042805014395
NIFRA,39,42,54,264.1,14261.4,2026-04-28 14:49:08.137,2026042805014378
NIFRA,39,49,155,264.1,40935.5,2026-04-28 14:48:02.136,2026042805014191
NIFRA,39,48,229,264.1,60478.90000000001,2026-04-28 14:47:53.050,2026042805014161
NIFRA,41,48,200,264.1,52820.00000000001,2026-04-28 14:47:53.050,2026042805014160
NIFRA,32,48,50,264.2,13210.0,2026-04-28 14:47:53.049,2026042805014159
NIFRA,89,48,21,264.2,5548.2,2026-04-28 14:47:53.048,2026042805014158
NIFRA,57,62,10,264.3,2643.0,2026-04-28 14:47:30.066,2026042805014081
NIFRA,89,17,64,264.2,16908.8,2026-04-28 14:47:20.311,2026042805014054
NIFRA,89,49,100,264.2,26420.0,2026-04-28 14:45:52.508,2026042805013840
NIFRA,43,6,64,264.1,16902.4,2026-04-28 14:45:02.145,2026042805013707
NIFRA,51,40,62,264.3,16386.600000000002,2026-04-28 14:44:07.137,2026042805013628
NIFRA,51,44,64,264.3,16915.2,2026-04-28 14:43:32.960,2026042805013576
NIFRA,51,44,64,264.3,16915.2,2026-04-28 14:42:23.892,2026042805013346
NIFRA,43,35,133,264.1,35125.3,2026-04-28 14:40:02.351,2026042805013081
NIFRA,39,35,1000,264.2,264200.0,2026-04-28 14:40:02.351,2026042805013080
NIFRA,14,35,367,264.2,96961.4,2026-04-28 14:40:02.350,2026042805013079
NIFRA,14,58,97,264.2,25627.4,2026-04-28 14:39:15.611,2026042805012962
NIFRA,32,58,80,264.2,21136.0,2026-04-28 14:39:15.610,2026042805012961
NIFRA,57,58,385,264.2,101717.0,2026-04-28 14:39:15.610,2026042805012960
NIFRA,26,58,38,264.8,10062.4,2026-04-28 14:39:15.609,2026042805012959
NIFRA,26,40,54,264.8,14299.2,2026-04-28 14:38:59.136,2026042805012934
NIFRA,26,42,54,264.8,14299.2,2026-04-28 14:38:16.218,2026042805012887
NIFRA,26,59,54,264.8,14299.2,2026-04-28 14:37:38.238,2026042805012816
NIFRA,57,7,80,264.2,21136.0,2026-04-28 14:37:08.415,2026042805012786
NIFRA,57,49,54,264.2,14266.8,2026-04-28 14:37:07.932,2026042805012785
NIFRA,57,11,300,264.2,79260.0,2026-04-28 14:37:06.354,2026042805012784
NIFRA,57,77,10,264.2,2642.0,2026-04-28 14:36:53.880,2026042805012775
NIFRA,57,71,29,264.2,7661.799999999999,2026-04-28 14:36:39.241,2026042805012749
NIFRA,4,71,35,264.3,9250.5,2026-04-28 14:36:39.241,2026042805012748
NIFRA,26,38,10,265.0,2650.0,2026-04-28 14:35:48.907,2026042805012689
NIFRA,49,38,10,265.0,2650.0,2026-04-28 14:34:41.171,2026042805012590
NIFRA,57,4,40,264.2,10568.0,2026-04-28 14:34:28.473,2026042805012573
NIFRA,49,38,32,265.0,8480.0,2026-04-28 14:33:03.697,2026042805012504
NIFRA,49,22,14,265.0,3710.0,2026-04-28 14:33:03.697,2026042805012503
NIFRA,57,49,36,264.2,9511.2,2026-04-28 14:32:46.615,2026042805012490
NIFRA,22,49,24,264.3,6343.200000000001,2026-04-28 14:32:46.615,2026042805012489
NIFRA,57,57,64,264.2,16908.8,2026-04-28 14:31:08.385,2026042805012343
NIFRA,57,50,10,264.2,2642.0,2026-04-28 14:29:13.537,2026042805012221
NIFRA,35,22,10,265.0,2650.0,2026-04-28 14:28:42.207,2026042805012184
NIFRA,57,6,22,264.2,5812.4,2026-04-28 14:28:28.636,2026042805012166
NIFRA,22,14,64,264.2,16908.8,2026-04-28 14:27:24.657,2026042805012102
NIFRA,22,58,10,264.2,2642.0,2026-04-28 14:27:23.354,2026042805012098
NIFRA,22,54,72,264.2,19022.4,2026-04-28 14:25:09.504,2026042805011962
NIFRA,22,58,72,264.2,19022.4,2026-04-28 14:23:54.802,2026042805011900
NIFRA,21,58,16,264.2,4227.2,2026-04-28 14:23:54.802,2026042805011899
