stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
NRIC,34,45,10,910.0,9100.0,2026-04-28 14:59:59.716,2026042805016551
NRIC,32,45,10,910.0,9100.0,2026-04-28 14:59:59.612,2026042805016548
NRIC,85,45,11,910.0,10010.0,2026-04-28 14:59:59.410,2026042805016543
NRIC,45,45,100,910.0,91000.0,2026-04-28 14:59:58.425,2026042805016526
NRIC,48,45,100,910.0,91000.0,2026-04-28 14:59:49.699,2026042805016394
NRIC,8,58,50,908.8,45440.0,2026-04-28 14:59:44.990,2026042805016373
NRIC,8,38,53,908.8,48166.4,2026-04-28 14:59:40.132,2026042805016321
NRIC,45,59,10,909.0,9090.0,2026-04-28 14:59:31.122,2026042805016256
NRIC,14,59,10,909.0,9090.0,2026-04-28 14:59:29.180,2026042805016236
NRIC,54,59,20,909.0,18180.0,2026-04-28 14:59:29.179,2026042805016235
NRIC,8,59,60,909.0,54540.0,2026-04-28 14:59:29.179,2026042805016234
NRIC,34,45,74,910.0,67340.0,2026-04-28 14:59:27.778,2026042805016224
NRIC,8,34,140,909.0,127260.0,2026-04-28 14:59:20.519,2026042805016165
NRIC,58,34,10,910.0,9100.0,2026-04-28 14:59:20.518,2026042805016164
NRIC,8,11,100,909.0,90900.0,2026-04-28 14:59:09.097,2026042805016105
NRIC,58,11,10,909.1,9091.0,2026-04-28 14:59:09.097,2026042805016104
NRIC,42,11,260,909.2,236392.0,2026-04-28 14:59:09.096,2026042805016103
NRIC,42,74,10,909.2,9092.0,2026-04-28 14:58:52.619,2026042805016056
NRIC,21,11,10,910.0,9100.0,2026-04-28 14:58:50.540,2026042805016051
NRIC,21,50,85,909.0,77265.0,2026-04-28 14:57:40.490,2026042805015781
NRIC,58,50,24,910.0,21840.0,2026-04-28 14:57:40.489,2026042805015780
NRIC,58,34,26,910.0,23660.0,2026-04-28 14:57:35.018,2026042805015758
NRIC,21,58,19,909.0,17271.0,2026-04-28 14:57:25.599,2026042805015724
NRIC,32,69,50,908.7,45435.0,2026-04-28 14:56:38.553,2026042805015575
NRIC,32,67,88,908.7,79965.6,2026-04-28 14:56:30.402,2026042805015549
NRIC,41,67,200,910.0,182000.0,2026-04-28 14:56:30.402,2026042805015548
NRIC,41,67,43,910.0,39130.0,2026-04-28 14:56:30.402,2026042805015547
NRIC,70,67,550,910.0,500500.0,2026-04-28 14:56:30.402,2026042805015546
NRIC,53,67,99,910.1,90099.9,2026-04-28 14:56:30.402,2026042805015545
NRIC,17,67,20,910.1,18202.0,2026-04-28 14:56:30.402,2026042805015544
NRIC,53,50,140,911.1,127554.0,2026-04-28 14:56:12.797,2026042805015504
NRIC,38,50,10,911.2,9112.0,2026-04-28 14:56:12.797,2026042805015503
NRIC,53,14,610,911.1,555771.0,2026-04-28 14:55:45.752,2026042805015434
NRIC,53,42,53,911.0,48283.0,2026-04-28 14:55:45.752,2026042805015433
NRIC,53,57,23,911.0,20953.0,2026-04-28 14:55:45.751,2026042805015432
NRIC,53,42,75,911.0,68325.0,2026-04-28 14:55:45.751,2026042805015431
NRIC,62,42,25,911.0,22775.0,2026-04-28 14:54:50.004,2026042805015267
NRIC,62,33,75,911.0,68325.0,2026-04-28 14:54:50.004,2026042805015266
NRIC,61,33,10,911.0,9110.0,2026-04-28 14:54:33.658,2026042805015197
NRIC,61,59,90,909.0,81810.0,2026-04-28 14:54:01.259,2026042805015119
NRIC,58,59,10,909.0,9090.0,2026-04-28 14:53:55.480,2026042805015105
NRIC,58,53,50,910.0,45500.0,2026-04-28 14:53:42.019,2026042805015035
NRIC,43,53,30,910.0,27300.0,2026-04-28 14:53:31.889,2026042805015005
NRIC,17,53,25,910.0,22750.0,2026-04-28 14:53:16.324,2026042805014955
NRIC,38,42,1,911.0,911.0,2026-04-28 14:53:07.899,2026042805014937
NRIC,62,33,100,911.0,91100.0,2026-04-28 14:52:45.471,2026042805014855
NRIC,14,33,15,911.0,13665.0,2026-04-28 14:52:41.991,2026042805014847
NRIC,17,48,15,909.0,13635.0,2026-04-28 14:52:40.158,2026042805014845
NRIC,42,58,170,908.3,154411.0,2026-04-28 14:51:47.385,2026042805014733
NRIC,45,58,50,910.0,45500.0,2026-04-28 14:51:47.385,2026042805014732
NRIC,58,58,100,910.0,91000.0,2026-04-28 14:51:47.385,2026042805014731
NRIC,38,58,30,910.2,27306.0,2026-04-28 14:51:47.384,2026042805014730
NRIC,99,58,500,911.0,455500.0,2026-04-28 14:51:47.384,2026042805014729
NRIC,58,58,30,911.0,27330.0,2026-04-28 14:51:47.384,2026042805014728
NRIC,58,58,40,911.0,36440.0,2026-04-28 14:51:47.384,2026042805014727
NRIC,34,48,40,911.1,36444.0,2026-04-28 14:51:37.467,2026042805014678
NRIC,99,17,30,913.0,27390.0,2026-04-28 14:51:36.426,2026042805014675
NRIC,34,48,10,911.1,9111.0,2026-04-28 14:51:18.077,2026042805014642
NRIC,58,58,10,911.0,9110.0,2026-04-28 14:50:55.118,2026042805014593
NRIC,32,48,500,911.1,455550.0,2026-04-28 14:50:52.189,2026042805014583
NRIC,46,48,20,911.5,18230.0,2026-04-28 14:50:40.724,2026042805014554
NRIC,41,48,200,911.5,182300.0,2026-04-28 14:50:40.724,2026042805014553
NRIC,34,48,43,911.5,39194.5,2026-04-28 14:50:40.724,2026042805014552
NRIC,17,48,20,911.6,18232.0,2026-04-28 14:50:29.142,2026042805014534
NRIC,17,71,10,911.6,9116.0,2026-04-28 14:50:26.650,2026042805014522
NRIC,34,38,67,911.5,61070.5,2026-04-28 14:49:55.264,2026042805014460
NRIC,34,71,90,911.5,82035.0,2026-04-28 14:49:47.081,2026042805014447
NRIC,70,71,140,912.0,127680.0,2026-04-28 14:49:47.081,2026042805014446
NRIC,45,71,10,912.0,9120.0,2026-04-28 14:49:47.080,2026042805014445
NRIC,38,71,50,915.1,45755.0,2026-04-28 14:48:58.046,2026042805014361
NRIC,70,45,53,920.0,48760.0,2026-04-28 14:48:37.314,2026042805014308
NRIC,70,54,10,920.0,9200.0,2026-04-28 14:48:37.314,2026042805014307
NRIC,70,8,200,920.0,184000.0,2026-04-28 14:48:37.314,2026042805014306
NRIC,70,7,100,920.0,92000.0,2026-04-28 14:48:37.314,2026042805014305
NRIC,70,36,50,920.0,46000.0,2026-04-28 14:48:37.314,2026042805014304
NRIC,70,41,103,920.0,94760.0,2026-04-28 14:48:37.314,2026042805014303
NRIC,70,1,194,920.0,178480.0,2026-04-28 14:48:37.313,2026042805014302
NRIC,70,11,100,919.0,91900.0,2026-04-28 14:48:37.313,2026042805014301
NRIC,70,14,50,919.0,45950.0,2026-04-28 14:48:37.313,2026042805014300
NRIC,71,51,10,919.0,9190.0,2026-04-28 14:48:22.737,2026042805014222
NRIC,71,21,190,918.0,174420.0,2026-04-28 14:48:22.736,2026042805014221
NRIC,25,21,10,918.0,9180.0,2026-04-28 14:48:12.078,2026042805014208
NRIC,58,42,10,915.0,9150.0,2026-04-28 14:47:58.182,2026042805014175
NRIC,38,1,100,920.0,92000.0,2026-04-28 14:47:54.640,2026042805014162
NRIC,71,1,100,920.0,92000.0,2026-04-28 14:47:52.240,2026042805014156
NRIC,91,17,33,916.0,30228.0,2026-04-28 14:47:44.646,2026042805014150
NRIC,62,17,20,918.0,18360.0,2026-04-28 14:47:44.646,2026042805014149
NRIC,32,1,106,920.0,97520.0,2026-04-28 14:47:29.303,2026042805014078
NRIC,32,96,10,920.0,9200.0,2026-04-28 14:47:29.303,2026042805014077
NRIC,32,39,250,920.0,230000.0,2026-04-28 14:47:29.303,2026042805014076
NRIC,32,43,200,920.0,184000.0,2026-04-28 14:47:29.303,2026042805014075
NRIC,32,58,34,920.0,31280.0,2026-04-28 14:47:29.303,2026042805014074
NRIC,32,58,180,919.9,165582.0,2026-04-28 14:47:29.303,2026042805014073
NRIC,32,45,100,919.0,91900.0,2026-04-28 14:47:29.303,2026042805014072
NRIC,32,16,100,919.0,91900.0,2026-04-28 14:47:29.303,2026042805014071
NRIC,32,71,10,918.0,9180.0,2026-04-28 14:47:29.303,2026042805014070
NRIC,32,58,10,918.0,9180.0,2026-04-28 14:47:29.303,2026042805014069
NRIC,62,51,10,917.0,9170.0,2026-04-28 14:47:25.965,2026042805014062
NRIC,38,96,10,918.0,9180.0,2026-04-28 14:47:02.317,2026042805014006
NRIC,91,7,60,916.0,54960.0,2026-04-28 14:46:44.294,2026042805013981
NRIC,71,7,140,916.0,128240.0,2026-04-28 14:46:24.373,2026042805013956
NRIC,71,7,26,916.0,23816.0,2026-04-28 14:46:24.373,2026042805013955
NRIC,71,57,100,915.0,91500.0,2026-04-28 14:46:24.373,2026042805013954
NRIC,71,48,100,915.0,91500.0,2026-04-28 14:46:24.372,2026042805013953
NRIC,71,39,20,915.0,18300.0,2026-04-28 14:46:24.372,2026042805013952
NRIC,71,57,100,915.0,91500.0,2026-04-28 14:46:24.372,2026042805013951
NRIC,71,38,14,915.0,12810.0,2026-04-28 14:46:24.371,2026042805013950
NRIC,99,38,239,915.0,218685.0,2026-04-28 14:46:16.910,2026042805013928
NRIC,99,36,50,915.0,45750.0,2026-04-28 14:46:16.909,2026042805013927
NRIC,99,39,20,915.0,18300.0,2026-04-28 14:46:16.909,2026042805013926
NRIC,99,45,300,915.0,274500.0,2026-04-28 14:46:16.909,2026042805013925
