Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
BUNGAL,58,33,10,594.0,5940.0,"2026-04-28, 2:59:52:377 PM",2026042801110665
BUNGAL,58,33,80,587.0,46960.0,"2026-04-28, 2:59:52:377 PM",2026042801110664
BUNGAL,58,58,10,585.0,5850.0,"2026-04-28, 2:59:52:377 PM",2026042801110663
BUNGAL,58,49,10,583.8,5838.0,"2026-04-28, 2:59:52:175 PM",2026042801110656
BUNGAL,6,49,10,585.0,5850.0,"2026-04-28, 2:59:01:444 PM",2026042801109367
BUNGAL,58,57,10,595.0,5950.0,"2026-04-28, 2:58:57:441 PM",2026042801109298
BUNGAL,58,89,10,593.0,5930.0,"2026-04-28, 2:58:57:441 PM",2026042801109297
BUNGAL,58,34,10,593.0,5930.0,"2026-04-28, 2:58:57:441 PM",2026042801109296
BUNGAL,58,35,10,593.0,5930.0,"2026-04-28, 2:58:57:441 PM",2026042801109295
BUNGAL,58,46,10,591.0,5910.0,"2026-04-28, 2:58:57:441 PM",2026042801109294
BUNGAL,58,58,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109293
BUNGAL,58,63,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109292
BUNGAL,58,58,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109291
BUNGAL,58,42,100,590.0,59000.0,"2026-04-28, 2:58:57:441 PM",2026042801109290
BUNGAL,58,7,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109289
BUNGAL,58,35,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109288
BUNGAL,58,49,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109287
BUNGAL,58,42,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109286
BUNGAL,58,26,10,590.0,5900.0,"2026-04-28, 2:58:57:441 PM",2026042801109285
BUNGAL,58,39,600,588.0,352800.0,"2026-04-28, 2:58:57:441 PM",2026042801109284
BUNGAL,58,36,170,588.0,99960.0,"2026-04-28, 2:58:57:441 PM",2026042801109283
BUNGAL,6,16,10,585.0,5850.0,"2026-04-28, 2:58:44:125 PM",2026042801109078
BUNGAL,6,66,260,585.0,152100.0,"2026-04-28, 2:58:12:780 PM",2026042801108698
BUNGAL,6,66,50,585.1,29255.0,"2026-04-28, 2:58:12:780 PM",2026042801108697
BUNGAL,1,66,190,586.0,111340.0,"2026-04-28, 2:58:12:780 PM",2026042801108696
BUNGAL,1,57,50,586.0,29300.0,"2026-04-28, 2:57:55:923 PM",2026042801108432
BUNGAL,1,13,10,586.0,5860.0,"2026-04-28, 2:57:55:890 PM",2026042801108431
BUNGAL,6,58,10,585.0,5850.0,"2026-04-28, 2:57:20:728 PM",2026042801108015
BUNGAL,58,26,10,590.0,5900.0,"2026-04-28, 2:56:57:872 PM",2026042801107612
BUNGAL,58,57,10,589.0,5890.0,"2026-04-28, 2:56:57:872 PM",2026042801107611
BUNGAL,58,4,10,589.0,5890.0,"2026-04-28, 2:56:57:872 PM",2026042801107610
BUNGAL,58,58,10,588.0,5880.0,"2026-04-28, 2:56:57:872 PM",2026042801107609
BUNGAL,58,34,10,587.5,5875.0,"2026-04-28, 2:56:57:871 PM",2026042801107608
BUNGAL,6,66,205,585.0,119925.0,"2026-04-28, 2:56:56:516 PM",2026042801107592
BUNGAL,17,66,20,585.0,11700.0,"2026-04-28, 2:56:56:516 PM",2026042801107591
BUNGAL,22,66,45,585.0,26325.0,"2026-04-28, 2:56:56:516 PM",2026042801107590
BUNGAL,58,66,20,587.0,11740.0,"2026-04-28, 2:56:56:515 PM",2026042801107589
BUNGAL,58,11,10,587.0,5870.0,"2026-04-28, 2:56:27:958 PM",2026042801107223
BUNGAL,58,88,10,587.0,5870.0,"2026-04-28, 2:56:27:958 PM",2026042801107222
BUNGAL,22,43,255,585.0,149175.0,"2026-04-28, 2:56:16:723 PM",2026042801107073
BUNGAL,58,43,100,585.0,58500.0,"2026-04-28, 2:56:16:723 PM",2026042801107072
BUNGAL,7,43,100,585.0,58500.0,"2026-04-28, 2:56:16:723 PM",2026042801107071
BUNGAL,57,43,545,585.0,318825.0,"2026-04-28, 2:56:16:723 PM",2026042801107070
BUNGAL,57,58,455,585.0,266175.0,"2026-04-28, 2:55:51:006 PM",2026042801106693
BUNGAL,6,58,500,585.0,292500.0,"2026-04-28, 2:55:51:006 PM",2026042801106692
BUNGAL,49,58,10,585.0,5850.0,"2026-04-28, 2:55:51:006 PM",2026042801106691
BUNGAL,39,58,100,585.0,58500.0,"2026-04-28, 2:55:51:006 PM",2026042801106690
BUNGAL,39,58,100,585.0,58500.0,"2026-04-28, 2:55:51:006 PM",2026042801106689
BUNGAL,14,58,100,585.0,58500.0,"2026-04-28, 2:55:51:006 PM",2026042801106688
BUNGAL,22,58,100,585.0,58500.0,"2026-04-28, 2:55:51:006 PM",2026042801106687
BUNGAL,58,58,35,585.0,20475.0,"2026-04-28, 2:55:51:006 PM",2026042801106686
BUNGAL,26,58,50,585.1,29255.0,"2026-04-28, 2:55:51:006 PM",2026042801106685
BUNGAL,49,58,20,585.2,11704.0,"2026-04-28, 2:55:51:006 PM",2026042801106684
BUNGAL,42,58,30,585.2,17556.0,"2026-04-28, 2:55:51:006 PM",2026042801106683
BUNGAL,42,14,140,586.0,82040.0,"2026-04-28, 2:55:47:380 PM",2026042801106626
BUNGAL,42,22,10,586.0,5860.0,"2026-04-28, 2:54:44:737 PM",2026042801105954
BUNGAL,42,58,10,586.0,5860.0,"2026-04-28, 2:54:33:851 PM",2026042801105844
BUNGAL,42,58,10,586.0,5860.0,"2026-04-28, 2:54:33:851 PM",2026042801105843
BUNGAL,42,57,10,586.0,5860.0,"2026-04-28, 2:54:33:850 PM",2026042801105842
BUNGAL,42,28,10,586.0,5860.0,"2026-04-28, 2:54:33:850 PM",2026042801105841
BUNGAL,42,52,10,586.0,5860.0,"2026-04-28, 2:54:33:850 PM",2026042801105840
BUNGAL,42,58,10,585.2,5852.0,"2026-04-28, 2:54:18:438 PM",2026042801105692
BUNGAL,88,14,730,585.3,427269.0,"2026-04-28, 2:53:27:684 PM",2026042801105134
BUNGAL,88,41,960,585.3,561888.0,"2026-04-28, 2:53:01:224 PM",2026042801104900
BUNGAL,48,41,40,585.7,23428.0,"2026-04-28, 2:53:01:224 PM",2026042801104899
BUNGAL,48,34,10,585.7,5857.0,"2026-04-28, 2:52:04:629 PM",2026042801104182
BUNGAL,48,49,10,585.7,5857.0,"2026-04-28, 2:51:59:564 PM",2026042801104135
BUNGAL,48,58,10,585.7,5857.0,"2026-04-28, 2:51:44:409 PM",2026042801103941
BUNGAL,48,72,10,585.7,5857.0,"2026-04-28, 2:51:00:516 PM",2026042801103467
BUNGAL,48,58,10,585.7,5857.0,"2026-04-28, 2:50:23:856 PM",2026042801103204
BUNGAL,48,25,10,585.7,5857.0,"2026-04-28, 2:48:10:643 PM",2026042801102060
BUNGAL,50,58,10,586.0,5860.0,"2026-04-28, 2:46:45:210 PM",2026042801101277
BUNGAL,42,11,10,587.0,5870.0,"2026-04-28, 2:45:02:711 PM",2026042801100295
BUNGAL,58,34,10,586.0,5860.0,"2026-04-28, 2:44:54:239 PM",2026042801100226
BUNGAL,58,58,10,586.0,5860.0,"2026-04-28, 2:44:38:421 PM",2026042801100132
BUNGAL,58,39,85,586.0,49810.0,"2026-04-28, 2:44:06:430 PM",2026042801099795
BUNGAL,22,39,175,586.2,102585.0,"2026-04-28, 2:44:06:430 PM",2026042801099794
