Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
VLUCL,26,41,50,512.2,25610.000000000004,"2026-04-28, 2:59:49:084 PM",2026042805016392
VLUCL,57,41,10,512.3,5123.0,"2026-04-28, 2:59:49:084 PM",2026042805016391
VLUCL,35,41,20,512.4,10248.0,"2026-04-28, 2:59:49:084 PM",2026042805016390
VLUCL,42,74,290,513.1,148799.0,"2026-04-28, 2:54:47:147 PM",2026042805015256
VLUCL,42,38,10,513.1,5131.0,"2026-04-28, 2:52:52:790 PM",2026042805014904
VLUCL,87,58,10,513.0,5130.0,"2026-04-28, 2:49:05:915 PM",2026042805014372
VLUCL,87,45,10,513.0,5130.0,"2026-04-28, 2:48:35:103 PM",2026042805014293
VLUCL,87,59,10,513.0,5130.0,"2026-04-28, 2:46:20:366 PM",2026042805013944
VLUCL,87,41,10,513.0,5130.0,"2026-04-28, 2:37:23:890 PM",2026042805012800
VLUCL,87,32,10,513.0,5130.0,"2026-04-28, 2:33:46:058 PM",2026042805012538
VLUCL,57,42,10,512.6,5126.0,"2026-04-28, 2:29:00:185 PM",2026042805012205
VLUCL,36,74,70,513.0,35910.0,"2026-04-28, 2:25:54:911 PM",2026042805012002
VLUCL,36,41,13,513.0,6669.0,"2026-04-28, 2:24:59:899 PM",2026042805011948
VLUCL,57,41,12,513.0,6156.0,"2026-04-28, 2:24:59:899 PM",2026042805011947
VLUCL,57,49,10,513.0,5130.0,"2026-04-28, 2:22:33:965 PM",2026042805011805
VLUCL,42,38,10,515.0,5150.0,"2026-04-28, 2:17:44:977 PM",2026042805011447
VLUCL,58,42,10,513.0,5130.0,"2026-04-28, 2:12:49:414 PM",2026042805011016
VLUCL,58,58,10,513.0,5130.0,"2026-04-28, 2:10:58:888 PM",2026042805010848
VLUCL,41,58,90,513.0,46170.0,"2026-04-28, 2:10:58:888 PM",2026042805010847
VLUCL,57,57,10,513.3,5133.0,"2026-04-28, 2:08:40:997 PM",2026042805010642
VLUCL,64,16,10,513.4,5134.0,"2026-04-28, 2:08:32:405 PM",2026042805010624
VLUCL,64,42,10,513.4,5134.0,"2026-04-28, 2:01:37:387 PM",2026042805010055
VLUCL,64,22,180,513.4,92412.0,"2026-04-28, 1:55:57:605 PM",2026042805009691
VLUCL,57,22,20,513.5,10270.0,"2026-04-28, 1:55:57:605 PM",2026042805009690
VLUCL,57,49,10,513.5,5135.0,"2026-04-28, 1:54:18:511 PM",2026042805009581
