stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
TAMOR,39,39,100,443.0,44300.0,2026-04-28 14:59:22.375,2026042805016177
TAMOR,19,39,30,443.0,13290.0,2026-04-28 14:59:22.375,2026042805016176
TAMOR,33,3,500,443.6,221800.0,2026-04-28 14:58:28.307,2026042805015952
TAMOR,19,41,20,443.0,8860.0,2026-04-28 14:57:35.559,2026042805015763
TAMOR,19,57,100,443.0,44300.0,2026-04-28 14:56:50.434,2026042805015610
TAMOR,19,49,30,443.0,13290.0,2026-04-28 14:56:49.527,2026042805015608
TAMOR,38,35,450,442.9,199305.0,2026-04-28 14:55:37.123,2026042805015402
TAMOR,38,38,10,442.9,4429.0,2026-04-28 14:55:13.783,2026042805015339
TAMOR,38,38,178,442.9,78836.2,2026-04-28 14:54:28.796,2026042805015189
TAMOR,42,38,22,443.5,9757.0,2026-04-28 14:54:28.796,2026042805015188
TAMOR,42,29,30,443.5,13305.0,2026-04-28 14:54:23.229,2026042805015171
TAMOR,42,59,48,443.0,21264.0,2026-04-28 14:54:23.229,2026042805015170
TAMOR,69,59,200,443.0,88600.0,2026-04-28 14:53:38.594,2026042805015030
TAMOR,62,59,10,443.0,4430.0,2026-04-28 14:53:38.594,2026042805015029
TAMOR,32,59,3742,443.0,1657706.0,2026-04-28 14:53:38.594,2026042805015028
TAMOR,32,94,2000,443.0,886000.0,2026-04-28 14:53:26.245,2026042805014989
TAMOR,32,59,924,443.0,409332.0,2026-04-28 14:53:21.289,2026042805014981
TAMOR,32,48,10,443.0,4430.0,2026-04-28 14:53:10.019,2026042805014942
TAMOR,32,49,1080,443.0,478440.0,2026-04-28 14:53:09.173,2026042805014939
TAMOR,32,1,10,443.0,4430.0,2026-04-28 14:53:06.524,2026042805014933
TAMOR,32,49,1020,443.0,451860.0,2026-04-28 14:52:03.381,2026042805014751
TAMOR,35,29,70,443.5,31045.0,2026-04-28 14:51:47.452,2026042805014735
TAMOR,35,68,50,443.1,22155.0,2026-04-28 14:51:47.452,2026042805014734
TAMOR,32,17,10,443.0,4430.0,2026-04-28 14:49:57.237,2026042805014463
TAMOR,32,57,10,443.0,4430.0,2026-04-28 14:49:05.512,2026042805014369
TAMOR,32,56,250,443.0,110750.0,2026-04-28 14:47:09.656,2026042805014014
TAMOR,32,8,44,443.0,19492.0,2026-04-28 14:43:28.291,2026042805013572
TAMOR,32,43,350,443.0,155050.0,2026-04-28 14:43:28.290,2026042805013571
TAMOR,32,21,10,443.0,4430.0,2026-04-28 14:43:28.290,2026042805013570
TAMOR,32,3,540,443.0,239220.0,2026-04-28 14:43:28.290,2026042805013569
TAMOR,38,52,10,442.9,4429.0,2026-04-28 14:43:03.438,2026042805013443
TAMOR,62,3,50,443.0,22150.0,2026-04-28 14:42:52.922,2026042805013403
TAMOR,38,36,1000,442.9,442900.0,2026-04-28 14:40:54.322,2026042805013159
TAMOR,38,58,10,442.9,4429.0,2026-04-28 14:38:00.797,2026042805012850
TAMOR,38,49,450,442.9,199305.0,2026-04-28 14:36:41.480,2026042805012750
TAMOR,38,20,10,442.9,4429.0,2026-04-28 14:35:16.368,2026042805012629
TAMOR,38,68,200,442.9,88580.0,2026-04-28 14:35:04.036,2026042805012605
TAMOR,38,21,10,442.9,4429.0,2026-04-28 14:34:53.471,2026042805012597
TAMOR,38,22,220,442.9,97438.0,2026-04-28 14:33:37.683,2026042805012530
TAMOR,66,3,500,443.0,221500.0,2026-04-28 14:33:13.454,2026042805012514
TAMOR,66,3,240,443.0,106320.0,2026-04-28 14:33:13.454,2026042805012513
TAMOR,66,3,160,443.0,70880.0,2026-04-28 14:33:13.454,2026042805012512
TAMOR,66,3,460,443.0,203780.0,2026-04-28 14:33:13.454,2026042805012511
TAMOR,41,3,50,443.0,22150.0,2026-04-28 14:33:13.453,2026042805012510
TAMOR,41,49,100,443.0,44300.0,2026-04-28 14:30:38.394,2026042805012308
TAMOR,41,66,300,443.0,132900.0,2026-04-28 14:30:17.187,2026042805012288
TAMOR,41,41,10,443.0,4430.0,2026-04-28 14:28:53.641,2026042805012204
TAMOR,41,59,10,443.0,4430.0,2026-04-28 14:26:00.261,2026042805012014
TAMOR,41,44,10,443.0,4430.0,2026-04-28 14:25:56.991,2026042805012003
TAMOR,41,58,10,443.0,4430.0,2026-04-28 14:25:44.392,2026042805011995
TAMOR,41,6,10,443.0,4430.0,2026-04-28 14:25:26.474,2026042805011981
TAMOR,45,39,10,444.4,4444.0,2026-04-28 14:23:55.773,2026042805011901
TAMOR,45,36,10,444.4,4444.0,2026-04-28 14:20:51.670,2026042805011660
TAMOR,42,36,10,444.4,4444.0,2026-04-28 14:18:27.007,2026042805011490
TAMOR,38,3,6000,442.9,2657400.0,2026-04-28 14:18:24.349,2026042805011488
TAMOR,94,3,1000,443.0,443000.0,2026-04-28 14:18:24.349,2026042805011487
TAMOR,66,3,555,443.0,245865.0,2026-04-28 14:18:24.349,2026042805011486
TAMOR,4,3,230,443.0,101890.0,2026-04-28 14:18:24.349,2026042805011485
TAMOR,66,3,755,443.0,334465.0,2026-04-28 14:18:24.349,2026042805011484
TAMOR,66,3,176,443.0,77968.0,2026-04-28 14:18:24.349,2026042805011483
TAMOR,34,3,160,444.0,71040.0,2026-04-28 14:18:24.348,2026042805011482
TAMOR,34,3,110,444.0,48840.0,2026-04-28 14:18:24.348,2026042805011481
TAMOR,34,3,120,444.0,53280.0,2026-04-28 14:18:24.348,2026042805011480
TAMOR,34,3,110,444.0,48840.0,2026-04-28 14:18:24.348,2026042805011479
TAMOR,34,3,120,444.0,53280.0,2026-04-28 14:18:24.348,2026042805011478
TAMOR,66,3,160,444.0,71040.0,2026-04-28 14:18:24.348,2026042805011477
TAMOR,17,3,74,444.0,32856.0,2026-04-28 14:18:24.348,2026042805011476
TAMOR,17,14,20,444.0,8880.0,2026-04-28 14:18:02.269,2026042805011460
TAMOR,18,72,58,444.4,25775.2,2026-04-28 14:17:48.319,2026042805011451
TAMOR,18,57,10,444.1,4441.0,2026-04-28 14:17:48.319,2026042805011450
TAMOR,17,14,16,444.0,7104.0,2026-04-28 14:17:25.461,2026042805011426
