Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
PRVU,21,49,110,199.5,21945.0,"2026-04-28, 2:59:39:733 PM",2026042801110297
PRVU,49,49,390,199.8,77922.0,"2026-04-28, 2:59:39:731 PM",2026042801110296
PRVU,35,22,300,199.9,59970.0,"2026-04-28, 2:59:28:185 PM",2026042801110084
PRVU,42,22,200,199.9,39980.0,"2026-04-28, 2:59:22:399 PM",2026042801109829
PRVU,49,45,120,199.8,23976.0,"2026-04-28, 2:59:08:033 PM",2026042801109446
PRVU,42,45,20,199.8,3996.0,"2026-04-28, 2:59:03:330 PM",2026042801109387
PRVU,49,45,400,199.8,79920.0,"2026-04-28, 2:59:00:994 PM",2026042801109365
PRVU,5,53,200,199.8,39960.0,"2026-04-28, 2:58:59:325 PM",2026042801109332
PRVU,32,53,20,199.8,3996.0,"2026-04-28, 2:58:57:387 PM",2026042801109282
PRVU,35,35,200,199.7,39940.0,"2026-04-28, 2:58:16:449 PM",2026042801108734
PRVU,35,57,500,199.7,99850.0,"2026-04-28, 2:58:08:231 PM",2026042801108612
PRVU,49,25,100,199.5,19950.0,"2026-04-28, 2:57:49:897 PM",2026042801108377
PRVU,17,25,400,199.5,79800.0,"2026-04-28, 2:57:40:019 PM",2026042801108265
PRVU,17,57,100,199.5,19950.0,"2026-04-28, 2:57:40:018 PM",2026042801108264
PRVU,36,49,2,199.5,399.0,"2026-04-28, 2:57:38:558 PM",2026042801108251
PRVU,58,49,18,199.5,3591.0,"2026-04-28, 2:57:38:556 PM",2026042801108250
PRVU,58,13,28,199.4,5583.2,"2026-04-28, 2:57:38:555 PM",2026042801108249
PRVU,44,13,987,199.3,196709.1,"2026-04-28, 2:57:37:898 PM",2026042801108241
PRVU,45,13,300,199.3,59790.0,"2026-04-28, 2:57:37:897 PM",2026042801108240
PRVU,44,13,500,199.3,99650.0,"2026-04-28, 2:57:37:897 PM",2026042801108239
PRVU,34,13,100,199.3,19930.0,"2026-04-28, 2:57:37:896 PM",2026042801108238
PRVU,58,13,411,199.3,81912.3,"2026-04-28, 2:57:37:895 PM",2026042801108237
PRVU,58,45,11,199.3,2192.3,"2026-04-28, 2:57:18:822 PM",2026042801107982
PRVU,77,13,472,199.4,94116.8,"2026-04-28, 2:56:11:997 PM",2026042801107003
PRVU,77,41,28,199.4,5583.2,"2026-04-28, 2:56:11:995 PM",2026042801107002
PRVU,57,41,10,199.4,1994.0,"2026-04-28, 2:56:11:515 PM",2026042801106996
PRVU,42,41,500,199.4,99700.0,"2026-04-28, 2:55:51:726 PM",2026042801106703
PRVU,16,57,110,199.0,21890.0,"2026-04-28, 2:54:50:517 PM",2026042801106014
PRVU,41,57,100,199.0,19900.0,"2026-04-28, 2:54:50:515 PM",2026042801106013
PRVU,52,57,500,199.0,99500.0,"2026-04-28, 2:54:50:514 PM",2026042801106012
PRVU,13,57,10,199.0,1990.0,"2026-04-28, 2:54:50:513 PM",2026042801106011
PRVU,58,57,70,199.0,13930.0,"2026-04-28, 2:54:50:511 PM",2026042801106010
PRVU,6,57,70,199.2,13944.0,"2026-04-28, 2:54:17:934 PM",2026042801105688
PRVU,58,49,2421,199.0,481779.0,"2026-04-28, 2:54:03:660 PM",2026042801105553
