Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
CBBL,52,42,10,910.0,9100.0,"2026-04-28, 2:59:05:215 PM",2026042803008245
CBBL,49,42,10,910.0,9100.0,"2026-04-28, 2:58:18:753 PM",2026042803008158
CBBL,19,42,65,910.0,59150.0,"2026-04-28, 2:58:18:753 PM",2026042803008157
CBBL,19,54,22,910.0,20020.0,"2026-04-28, 2:58:17:994 PM",2026042803008155
CBBL,19,54,20,910.0,18200.0,"2026-04-28, 2:57:38:428 PM",2026042803008070
CBBL,19,58,41,910.0,37310.0,"2026-04-28, 2:55:54:055 PM",2026042803007880
CBBL,70,41,15,911.0,13665.0,"2026-04-28, 2:55:33:174 PM",2026042803007829
CBBL,48,41,10,911.0,9110.0,"2026-04-28, 2:55:22:332 PM",2026042803007808
CBBL,19,36,125,910.0,113750.0,"2026-04-28, 2:54:23:900 PM",2026042803007715
CBBL,29,41,10,911.0,9110.0,"2026-04-28, 2:54:12:857 PM",2026042803007689
CBBL,17,41,10,911.0,9110.0,"2026-04-28, 2:53:54:124 PM",2026042803007669
CBBL,29,41,54,911.0,49194.0,"2026-04-28, 2:53:08:796 PM",2026042803007615
CBBL,29,25,45,911.0,40995.0,"2026-04-28, 2:53:08:796 PM",2026042803007614
CBBL,29,7,10,910.4,9104.0,"2026-04-28, 2:53:08:796 PM",2026042803007613
CBBL,19,35,227,910.0,206570.0,"2026-04-28, 2:52:41:715 PM",2026042803007578
CBBL,58,35,10,910.0,9100.0,"2026-04-28, 2:52:41:715 PM",2026042803007577
CBBL,45,35,25,910.0,22750.0,"2026-04-28, 2:52:41:715 PM",2026042803007576
CBBL,42,35,155,910.0,141050.0,"2026-04-28, 2:52:41:715 PM",2026042803007575
CBBL,51,35,30,910.0,27300.0,"2026-04-28, 2:52:41:715 PM",2026042803007574
CBBL,58,35,10,910.0,9100.0,"2026-04-28, 2:52:41:715 PM",2026042803007573
CBBL,45,35,34,910.0,30940.0,"2026-04-28, 2:52:41:715 PM",2026042803007572
