stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
STC,77,58,14,5937.0,83118.0,2026-04-28 14:57:34.440,2026042805015757
STC,77,101,150,5937.0,890550.0,2026-04-28 14:53:39.040,2026042805015031
STC,77,45,16,5937.0,94992.0,2026-04-28 14:51:33.622,2026042805014668
STC,58,45,10,5938.0,59380.0,2026-04-28 14:51:33.622,2026042805014667
STC,43,45,16,5940.0,95040.0,2026-04-28 14:50:12.352,2026042805014494
STC,43,35,84,5940.0,498960.0,2026-04-28 14:47:08.477,2026042805014010
STC,77,48,20,5937.0,118740.0,2026-04-28 14:41:35.896,2026042805013239
STC,77,61,10,5951.0,59510.0,2026-04-28 14:41:06.302,2026042805013193
STC,77,43,20,5951.0,119020.0,2026-04-28 14:40:23.663,2026042805013112
STC,77,66,70,5951.0,416570.0,2026-04-28 14:39:47.610,2026042805013048
STC,7,66,50,5952.0,297600.0,2026-04-28 14:39:47.610,2026042805013047
STC,101,66,10,5953.0,59530.0,2026-04-28 14:39:47.610,2026042805013046
STC,77,66,60,5954.0,357240.0,2026-04-28 14:39:47.610,2026042805013045
STC,57,66,10,5954.1,59541.0,2026-04-28 14:39:47.609,2026042805013044
STC,57,35,90,5954.1,535869.0,2026-04-28 14:35:39.877,2026042805012680
STC,47,35,16,5954.2,95267.2,2026-04-28 14:35:39.877,2026042805012679
STC,42,35,10,5954.5,59545.0,2026-04-28 14:35:39.877,2026042805012678
STC,77,25,40,5954.0,238160.0,2026-04-28 14:08:38.093,2026042805010638
STC,75,25,100,5960.0,596000.0,2026-04-28 14:08:38.093,2026042805010637
STC,42,25,50,5960.5,298025.0,2026-04-28 14:08:38.093,2026042805010636
STC,101,25,10,5961.0,59610.0,2026-04-28 14:08:38.093,2026042805010635
STC,57,8,10,6000.0,60000.0,2026-04-28 14:07:55.790,2026042805010556
STC,57,54,10,6000.0,60000.0,2026-04-28 14:07:55.790,2026042805010555
STC,57,1,20,6000.0,120000.0,2026-04-28 14:07:55.790,2026042805010554
STC,57,13,60,6000.0,360000.0,2026-04-28 14:07:55.790,2026042805010553
STC,57,4,10,6000.0,60000.0,2026-04-28 14:07:55.790,2026042805010552
STC,57,45,10,6000.0,60000.0,2026-04-28 14:07:55.790,2026042805010551
STC,57,81,20,6000.0,120000.0,2026-04-28 14:07:55.790,2026042805010550
STC,57,66,100,5999.0,599900.0,2026-04-28 14:07:55.790,2026042805010549
STC,57,35,10,5990.0,59900.0,2026-04-28 14:07:55.790,2026042805010548
STC,42,35,20,5960.5,119210.0,2026-04-28 14:03:47.306,2026042805010180
STC,13,35,20,5965.0,119300.0,2026-04-28 14:03:47.306,2026042805010179
STC,13,39,50,5965.0,298250.0,2026-04-28 13:59:59.384,2026042805009957
STC,32,81,30,6000.0,180000.0,2026-04-28 13:52:05.078,2026042805009446
STC,32,35,10,6000.0,60000.0,2026-04-28 13:52:05.078,2026042805009445
STC,32,49,10,6000.0,60000.0,2026-04-28 13:52:05.078,2026042805009444
STC,32,58,20,5999.0,119980.0,2026-04-28 13:52:05.078,2026042805009443
STC,101,34,10,5961.0,59610.0,2026-04-28 13:52:05.044,2026042805009442
STC,42,66,80,5999.0,479920.0,2026-04-28 13:50:56.848,2026042805009391
STC,42,66,20,5999.0,119980.0,2026-04-28 13:50:28.529,2026042805009377
STC,42,25,12,6000.0,72000.0,2026-04-28 13:49:48.801,2026042805009333
STC,42,66,11,5999.0,65989.0,2026-04-28 13:49:48.800,2026042805009332
STC,32,25,38,6000.0,228000.0,2026-04-28 13:48:58.602,2026042805009295
STC,32,10,10,6000.0,60000.0,2026-04-28 13:48:58.602,2026042805009294
STC,32,54,50,5999.0,299950.0,2026-04-28 13:48:58.602,2026042805009293
STC,32,42,10,5995.0,59950.0,2026-04-28 13:48:58.602,2026042805009292
STC,32,70,10,5990.9,59909.0,2026-04-28 13:48:58.602,2026042805009291
STC,32,47,22,5990.0,131780.0,2026-04-28 13:48:58.602,2026042805009290
STC,32,51,10,5990.0,59900.0,2026-04-28 13:48:58.602,2026042805009289
STC,58,71,10,5990.0,59900.0,2026-04-28 13:45:08.620,2026042805009121
STC,47,28,10,5970.0,59700.0,2026-04-28 13:42:46.241,2026042805008969
STC,47,49,10,5970.0,59700.0,2026-04-28 13:33:51.408,2026042805008477
STC,32,58,30,5960.4,178812.0,2026-04-28 13:08:54.438,2026042805007314
STC,47,58,10,5960.5,59605.0,2026-04-28 13:08:54.438,2026042805007313
STC,32,58,15,5990.0,89850.0,2026-04-28 12:44:54.379,2026042805005982
STC,75,26,11,5990.0,65890.0,2026-04-28 12:37:10.984,2026042805005544
STC,7,39,100,6000.0,600000.0,2026-04-28 12:34:19.491,2026042805005440
STC,7,69,10,6000.0,60000.0,2026-04-28 12:34:19.491,2026042805005439
STC,50,25,10,6000.0,60000.0,2026-04-28 12:33:06.687,2026042805005404
STC,39,101,180,5998.0,1079640.0,2026-04-28 12:32:51.979,2026042805005393
STC,101,101,20,5998.0,119960.0,2026-04-28 12:32:38.140,2026042805005382
STC,32,33,244,6000.0,1464000.0,2026-04-28 12:30:15.716,2026042805005294
STC,32,49,10,6000.0,60000.0,2026-04-28 12:30:15.716,2026042805005293
STC,32,39,200,5999.0,1199800.0,2026-04-28 12:30:15.716,2026042805005292
STC,32,81,50,5998.0,299900.0,2026-04-28 12:30:15.716,2026042805005291
STC,32,39,200,5998.0,1199600.0,2026-04-28 12:30:15.716,2026042805005290
STC,32,45,96,5990.8,575116.8,2026-04-28 12:30:15.716,2026042805005289
STC,75,51,10,5990.0,59900.0,2026-04-28 12:29:51.693,2026042805005274
STC,75,101,200,5990.0,1198000.0,2026-04-28 12:29:50.547,2026042805005272
STC,75,34,200,5990.0,1198000.0,2026-04-28 12:29:50.547,2026042805005271
STC,75,62,55,5989.9,329444.5,2026-04-28 12:29:50.547,2026042805005270
STC,75,13,14,5980.0,83720.0,2026-04-28 12:29:50.546,2026042805005269
STC,75,4,10,5975.0,59750.0,2026-04-28 12:29:50.546,2026042805005268
STC,60,4,19,5950.0,113050.0,2026-04-28 12:28:15.903,2026042805005170
