stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
MDB,42,38,900,595.0,535500.0,2026-04-28 14:59:56.700,2026042803008650
MDB,58,38,120,595.1,71412.0,2026-04-28 14:59:56.700,2026042803008649
MDB,33,90,10,598.0,5980.0,2026-04-28 14:59:36.149,2026042803008390
MDB,42,59,200,595.0,119000.0,2026-04-28 14:58:58.009,2026042803008235
MDB,42,38,700,595.0,416500.0,2026-04-28 14:56:40.717,2026042803007959
MDB,13,38,200,595.0,119000.0,2026-04-28 14:56:40.717,2026042803007958
MDB,42,38,50,595.0,29750.0,2026-04-28 14:56:40.717,2026042803007957
MDB,52,38,50,595.0,29750.0,2026-04-28 14:56:40.717,2026042803007956
MDB,45,38,95,595.0,56525.0,2026-04-28 14:55:11.875,2026042803007790
MDB,50,38,150,595.0,89250.0,2026-04-28 14:55:11.875,2026042803007789
MDB,42,38,485,595.0,288575.0,2026-04-28 14:55:11.874,2026042803007788
MDB,74,38,150,595.1,89265.0,2026-04-28 14:55:11.874,2026042803007787
MDB,70,38,120,595.2,71424.0,2026-04-28 14:55:11.874,2026042803007786
MDB,39,34,19,595.1,11306.9,2026-04-28 14:53:30.131,2026042803007642
MDB,42,33,15,595.0,8925.0,2026-04-28 14:52:47.019,2026042803007584
MDB,89,33,185,595.0,110075.0,2026-04-28 14:52:47.019,2026042803007583
MDB,29,33,200,595.1,119020.0,2026-04-28 14:52:47.019,2026042803007582
MDB,29,38,50,595.1,29755.0,2026-04-28 14:52:40.723,2026042803007556
MDB,17,38,50,595.1,29755.0,2026-04-28 14:52:40.723,2026042803007555
MDB,89,34,315,595.0,187425.0,2026-04-28 14:22:24.651,2026042803006167
MDB,34,34,200,595.0,119000.0,2026-04-28 14:22:24.651,2026042803006166
MDB,60,34,85,595.2,50592.00000000001,2026-04-28 14:22:24.651,2026042803006165
MDB,29,34,300,595.3,178590.0,2026-04-28 14:22:24.651,2026042803006164
MDB,26,34,20,596.0,11920.0,2026-04-28 14:22:24.651,2026042803006163
MDB,49,34,30,597.0,17910.0,2026-04-28 14:22:24.651,2026042803006162
MDB,49,42,70,597.0,41790.0,2026-04-28 14:13:56.817,2026042803005765
MDB,65,42,230,597.0,137310.0,2026-04-28 14:13:56.817,2026042803005764
MDB,49,42,100,597.2,59720.00000000001,2026-04-28 14:13:56.817,2026042803005763
MDB,42,42,50,598.0,29900.0,2026-04-28 14:13:56.816,2026042803005762
MDB,65,42,100,600.0,60000.0,2026-04-28 14:04:30.864,2026042803005276
MDB,34,17,150,600.0,90000.0,2026-04-28 13:58:54.067,2026042803005003
MDB,34,17,100,600.0,60000.0,2026-04-28 13:58:54.067,2026042803005002
MDB,34,54,100,600.0,60000.0,2026-04-28 13:58:18.634,2026042803004997
MDB,34,54,20,600.0,12000.0,2026-04-28 13:58:18.634,2026042803004996
MDB,46,54,18,600.3,10805.4,2026-04-28 13:58:18.633,2026042803004995
MDB,48,54,20,600.4,12008.0,2026-04-28 13:58:18.633,2026042803004994
MDB,34,17,80,600.0,48000.0,2026-04-28 13:43:54.352,2026042803004618
MDB,49,17,100,600.0,60000.0,2026-04-28 13:39:34.983,2026042803004525
MDB,13,17,500,600.0,300000.0,2026-04-28 13:30:57.240,2026042803004326
MDB,42,17,50,600.0,30000.0,2026-04-28 13:30:57.240,2026042803004325
MDB,64,17,50,600.0,30000.0,2026-04-28 13:30:57.240,2026042803004324
MDB,65,17,20,600.0,12000.0,2026-04-28 13:30:57.240,2026042803004323
MDB,94,17,200,603.9,120780.0,2026-04-28 13:27:33.078,2026042803004232
MDB,44,42,100,604.0,60400.0,2026-04-28 13:09:43.965,2026042803003859
MDB,65,56,10,600.0,6000.0,2026-04-28 13:03:30.415,2026042803003633
MDB,65,56,20,600.0,12000.0,2026-04-28 13:03:11.250,2026042803003614
MDB,64,56,30,600.0,18000.0,2026-04-28 13:03:11.250,2026042803003613
MDB,64,56,70,600.0,42000.0,2026-04-28 13:02:48.814,2026042803003594
MDB,94,56,180,600.0,108000.0,2026-04-28 13:02:48.814,2026042803003593
MDB,17,56,50,600.1,30005.0,2026-04-28 13:02:48.814,2026042803003592
MDB,94,57,10,600.0,6000.0,2026-04-28 12:57:10.582,2026042803003361
MDB,50,6,11,601.0,6611.0,2026-04-28 12:44:35.612,2026042803003055
MDB,42,52,50,599.2,29960.000000000004,2026-04-28 12:18:26.841,2026042803002373
MDB,94,58,10,598.0,5980.0,2026-04-28 11:47:34.729,2026042803001365
MDB,65,58,70,597.0,41790.0,2026-04-28 11:33:15.115,2026042803000895
MDB,21,58,35,597.0,20895.0,2026-04-28 11:06:53.994,2026042803000129
MDB,58,34,18,607.0,10926.0,2026-04-28 11:06:11.131,2026042803000119
MDB,35,32,500,606.0,303000.0,2026-04-28 11:05:04.296,2026042803000099
