Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
PURE,57,50,10,939.0,9390.0,"2026-04-28, 2:59:34:431 PM",2026042801110211
PURE,70,6,196,930.0,182280.0,"2026-04-28, 2:59:22:140 PM",2026042801109826
PURE,38,6,25,930.0,23250.0,"2026-04-28, 2:59:22:140 PM",2026042801109825
PURE,13,6,20,930.0,18600.0,"2026-04-28, 2:59:22:140 PM",2026042801109824
PURE,17,6,280,930.1,260428.0,"2026-04-28, 2:59:22:140 PM",2026042801109823
PURE,16,6,50,930.1,46505.0,"2026-04-28, 2:59:22:140 PM",2026042801109822
PURE,26,6,50,930.1,46505.0,"2026-04-28, 2:59:22:139 PM",2026042801109821
PURE,17,6,100,932.2,93220.0,"2026-04-28, 2:59:22:139 PM",2026042801109820
PURE,33,6,10,932.5,9325.0,"2026-04-28, 2:59:22:139 PM",2026042801109819
PURE,34,6,30,934.0,28020.0,"2026-04-28, 2:59:22:139 PM",2026042801109818
PURE,10,6,20,935.1,18702.0,"2026-04-28, 2:59:22:139 PM",2026042801109817
PURE,29,6,121,936.0,113256.0,"2026-04-28, 2:59:22:139 PM",2026042801109816
PURE,29,53,15,936.0,14040.0,"2026-04-28, 2:58:55:098 PM",2026042801109242
PURE,5,53,100,936.2,93620.0,"2026-04-28, 2:58:55:098 PM",2026042801109241
PURE,50,53,325,936.6,304395.0,"2026-04-28, 2:58:55:098 PM",2026042801109240
PURE,50,38,10,936.6,9366.0,"2026-04-28, 2:58:37:816 PM",2026042801109006
PURE,50,58,165,936.6,154539.0,"2026-04-28, 2:58:11:148 PM",2026042801108677
PURE,33,58,190,937.1,178049.0,"2026-04-28, 2:58:11:148 PM",2026042801108676
PURE,60,58,80,937.1,74968.0,"2026-04-28, 2:58:11:148 PM",2026042801108675
PURE,57,58,40,937.2,37488.0,"2026-04-28, 2:58:11:148 PM",2026042801108674
PURE,58,58,60,939.0,56340.0,"2026-04-28, 2:58:11:148 PM",2026042801108673
PURE,58,50,40,939.0,37560.0,"2026-04-28, 2:57:48:803 PM",2026042801108357
PURE,60,53,10,940.0,9400.0,"2026-04-28, 2:54:56:601 PM",2026042801106084
PURE,60,42,10,940.0,9400.0,"2026-04-28, 2:52:30:341 PM",2026042801104500
PURE,60,45,10,940.0,9400.0,"2026-04-28, 2:52:30:340 PM",2026042801104499
PURE,34,6,10,939.0,9390.0,"2026-04-28, 2:51:59:291 PM",2026042801104134
PURE,50,42,10,936.1,9361.0,"2026-04-28, 2:51:50:518 PM",2026042801104015
PURE,74,45,450,939.0,422550.0,"2026-04-28, 2:49:39:408 PM",2026042801102772
PURE,74,26,10,939.0,9390.0,"2026-04-28, 2:49:39:408 PM",2026042801102771
PURE,74,57,100,939.0,93900.0,"2026-04-28, 2:49:39:408 PM",2026042801102770
PURE,33,46,10,936.0,9360.0,"2026-04-28, 2:46:24:059 PM",2026042801101100
PURE,29,42,344,937.0,322328.0,"2026-04-28, 2:45:53:087 PM",2026042801100832
PURE,10,42,50,937.1,46855.0,"2026-04-28, 2:45:53:087 PM",2026042801100831
PURE,36,42,140,938.0,131320.0,"2026-04-28, 2:45:53:087 PM",2026042801100830
PURE,36,89,10,938.0,9380.0,"2026-04-28, 2:45:41:173 PM",2026042801100708
PURE,33,4,10,936.0,9360.0,"2026-04-28, 2:44:37:408 PM",2026042801100120
PURE,33,28,40,936.0,37440.0,"2026-04-28, 2:38:46:699 PM",2026042801096178
PURE,22,28,10,936.1,9361.0,"2026-04-28, 2:38:46:699 PM",2026042801096177
PURE,10,32,10,935.1,9351.0,"2026-04-28, 2:36:24:242 PM",2026042801094969
PURE,10,21,10,935.1,9351.0,"2026-04-28, 2:36:15:295 PM",2026042801094885
PURE,10,58,10,935.1,9351.0,"2026-04-28, 2:33:43:270 PM",2026042801093736
PURE,67,57,94,940.0,88360.0,"2026-04-28, 2:30:08:649 PM",2026042801092128
PURE,67,26,50,934.0,46700.0,"2026-04-28, 2:24:24:494 PM",2026042801089680
PURE,44,58,10,939.0,9390.0,"2026-04-28, 2:24:20:339 PM",2026042801089649
PURE,67,26,100,934.0,93400.0,"2026-04-28, 2:23:49:652 PM",2026042801089442
PURE,67,22,56,934.0,52304.0,"2026-04-28, 2:23:36:879 PM",2026042801089339
PURE,6,57,100,939.0,93900.0,"2026-04-28, 2:23:29:157 PM",2026042801089267
PURE,50,42,30,938.0,28140.0,"2026-04-28, 2:23:21:848 PM",2026042801089222
PURE,22,48,10,935.0,9350.0,"2026-04-28, 2:20:42:284 PM",2026042801088056
PURE,33,58,10,932.5,9325.0,"2026-04-28, 2:20:15:689 PM",2026042801087869
PURE,22,32,30,935.0,28050.0,"2026-04-28, 2:20:10:453 PM",2026042801087851
PURE,33,58,10,932.5,9325.0,"2026-04-28, 2:19:51:581 PM",2026042801087696
PURE,33,38,10,932.5,9325.0,"2026-04-28, 2:19:17:987 PM",2026042801087460
PURE,33,58,10,932.5,9325.0,"2026-04-28, 2:18:52:470 PM",2026042801087305
PURE,22,32,20,935.0,18700.0,"2026-04-28, 2:16:58:187 PM",2026042801086441
PURE,29,7,10,932.0,9320.0,"2026-04-28, 2:16:51:071 PM",2026042801086395
PURE,29,19,10,932.0,9320.0,"2026-04-28, 2:16:45:952 PM",2026042801086341
PURE,17,56,10,931.1,9311.0,"2026-04-28, 2:16:06:126 PM",2026042801086036
PURE,17,40,10,931.1,9311.0,"2026-04-28, 2:15:47:340 PM",2026042801085923
PURE,50,42,10,931.0,9310.0,"2026-04-28, 2:12:37:757 PM",2026042801084448
