Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
MSHL,50,42,10,718.0,7180.0,"2026-04-28, 2:53:18:233 PM",2026042805014957
MSHL,50,42,10,718.0,7180.0,"2026-04-28, 2:52:58:090 PM",2026042805014914
MSHL,50,42,170,718.0,122060.0,"2026-04-28, 2:49:11:853 PM",2026042805014387
MSHL,1,42,30,718.1,21543.0,"2026-04-28, 2:49:11:853 PM",2026042805014386
MSHL,1,38,10,718.1,7181.0,"2026-04-28, 2:48:19:529 PM",2026042805014219
MSHL,1,3,10,718.1,7181.0,"2026-04-28, 2:41:32:896 PM",2026042805013236
MSHL,50,58,10,718.0,7180.0,"2026-04-28, 2:21:12:576 PM",2026042805011677
MSHL,35,6,100,720.0,72000.0,"2026-04-28, 2:18:26:469 PM",2026042805011489
MSHL,17,6,10,720.0,7200.0,"2026-04-28, 2:18:15:693 PM",2026042805011472
MSHL,13,6,120,720.2,86424.0,"2026-04-28, 2:18:02:773 PM",2026042805011461
MSHL,81,6,30,720.4,21612.0,"2026-04-28, 2:17:47:932 PM",2026042805011449
MSHL,47,6,50,720.5,36025.0,"2026-04-28, 2:17:35:564 PM",2026042805011435
MSHL,41,6,25,720.5,18012.5,"2026-04-28, 2:17:09:580 PM",2026042805011409
MSHL,51,6,50,720.6,36030.0,"2026-04-28, 2:16:57:270 PM",2026042805011401
MSHL,13,58,10,720.2,7202.0,"2026-04-28, 1:21:25:783 PM",2026042805007928
MSHL,13,42,10,720.3,7203.0,"2026-04-28, 1:17:36:728 PM",2026042805007740
MSHL,49,42,10,720.5,7205.0,"2026-04-28, 1:17:36:728 PM",2026042805007739
MSHL,13,35,10,720.3,7203.0,"2026-04-28, 1:11:18:395 PM",2026042805007434
MSHL,13,77,10,720.3,7203.0,"2026-04-28, 1:08:55:984 PM",2026042805007315
MSHL,13,42,20,720.2,14404.0,"2026-04-28, 12:58:33:913 PM",2026042805006722
MSHL,19,42,200,720.3,144060.0,"2026-04-28, 12:58:33:913 PM",2026042805006721
MSHL,60,42,30,720.4,21612.0,"2026-04-28, 12:58:33:913 PM",2026042805006720
MSHL,60,58,10,720.4,7204.0,"2026-04-28, 12:53:06:773 PM",2026042805006434
MSHL,60,38,10,720.4,7204.0,"2026-04-28, 12:42:03:071 PM",2026042805005822
MSHL,42,5,10,723.2,7232.0,"2026-04-28, 11:36:46:503 AM",2026042805001852
MSHL,14,58,10,723.2,7232.0,"2026-04-28, 11:14:05:056 AM",2026042805000583
