stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
CIT,6,26,25,1767.1,44177.5,2026-04-28 14:59:13.226,2026042805016118
CIT,6,26,100,1767.1,176710.0,2026-04-28 14:58:31.497,2026042805015963
CIT,6,59,53,1767.1,93656.3,2026-04-28 14:58:18.378,2026042805015935
CIT,43,59,30,1767.1,53013.0,2026-04-28 14:58:18.378,2026042805015934
CIT,44,59,10,1767.2,17672.0,2026-04-28 14:58:18.377,2026042805015933
CIT,42,59,15,1767.5,26512.5,2026-04-28 14:58:18.377,2026042805015932
CIT,49,22,1,1715.0,1715.0,2026-04-28 14:56:19.974,2026042805015523
CIT,58,45,28,1768.0,49504.0,2026-04-28 14:55:29.035,2026042805015389
CIT,34,45,32,1768.0,56576.0,2026-04-28 14:55:29.035,2026042805015388
CIT,29,13,20,1768.0,35360.0,2026-04-28 14:55:13.244,2026042805015334
CIT,58,6,15,1768.5,26527.5,2026-04-28 14:53:03.383,2026042805014926
CIT,6,80,1,1768.1,1768.1,2026-04-28 14:52:49.215,2026042805014877
CIT,6,45,90,1768.1,159129.0,2026-04-28 14:52:49.214,2026042805014876
CIT,58,45,10,1768.2,17682.0,2026-04-28 14:52:49.214,2026042805014875
CIT,6,58,49,1768.1,86636.9,2026-04-28 14:52:23.754,2026042805014781
CIT,6,57,100,1768.1,176810.0,2026-04-28 14:51:05.794,2026042805014626
CIT,4,13,20,1770.0,35400.0,2026-04-28 14:50:36.763,2026042805014545
CIT,21,13,40,1770.0,70800.0,2026-04-28 14:49:11.367,2026042805014383
CIT,58,13,13,1770.0,23010.0,2026-04-28 14:48:50.514,2026042805014338
CIT,82,34,53,1770.0,93810.0,2026-04-28 14:46:03.234,2026042805013879
CIT,82,34,60,1770.0,106200.0,2026-04-28 14:46:03.234,2026042805013878
CIT,82,51,150,1770.0,265500.0,2026-04-28 14:46:03.234,2026042805013877
CIT,82,1,20,1769.0,35380.0,2026-04-28 14:46:03.233,2026042805013876
CIT,6,45,50,1768.1,88405.0,2026-04-28 14:41:24.388,2026042805013218
CIT,6,41,10,1768.5,17685.0,2026-04-28 14:37:34.467,2026042805012810
CIT,42,41,10,1768.5,17685.0,2026-04-28 14:36:45.222,2026042805012752
CIT,42,1,10,1769.0,17690.0,2026-04-28 14:32:57.041,2026042805012494
CIT,82,25,52,1768.0,91936.0,2026-04-28 14:32:43.659,2026042805012481
CIT,82,13,17,1768.0,30056.0,2026-04-28 14:30:57.622,2026042805012327
CIT,42,13,20,1768.0,35360.0,2026-04-28 14:28:40.892,2026042805012180
CIT,28,13,13,1768.0,22984.0,2026-04-28 14:21:54.752,2026042805011743
CIT,28,16,12,1768.0,21216.0,2026-04-28 14:21:54.751,2026042805011742
CIT,57,8,45,1767.0,79515.0,2026-04-28 14:15:43.476,2026042805011307
CIT,13,8,10,1767.0,17670.0,2026-04-28 14:15:43.476,2026042805011306
CIT,13,8,25,1767.0,44175.0,2026-04-28 14:15:43.476,2026042805011305
CIT,32,8,120,1767.0,212040.0,2026-04-28 14:15:43.476,2026042805011304
CIT,32,7,11,1767.0,19437.0,2026-04-28 14:11:13.201,2026042805010863
CIT,32,59,50,1767.0,88350.0,2026-04-28 14:10:35.713,2026042805010816
CIT,6,1,18,1768.0,31824.0,2026-04-28 14:10:03.943,2026042805010769
CIT,6,11,30,1768.0,53040.0,2026-04-28 14:09:40.324,2026042805010701
CIT,35,11,20,1768.0,35360.0,2026-04-28 14:09:31.606,2026042805010694
CIT,43,8,280,1767.2,494816.0,2026-04-28 14:04:16.678,2026042805010229
CIT,58,49,1,1770.0,1770.0,2026-04-28 13:58:27.798,2026042805009846
CIT,58,45,29,1770.0,51330.0,2026-04-28 13:58:27.797,2026042805009845
CIT,57,1,10,1769.0,17690.0,2026-04-28 13:58:06.168,2026042805009830
CIT,43,14,209,1767.2,369344.8,2026-04-28 13:53:26.777,2026042805009536
CIT,6,14,50,1767.3,88365.0,2026-04-28 13:53:26.777,2026042805009535
CIT,45,14,20,1768.0,35360.0,2026-04-28 13:53:26.777,2026042805009534
CIT,40,14,110,1768.0,194480.0,2026-04-28 13:53:26.777,2026042805009533
CIT,54,14,11,1768.7,19455.7,2026-04-28 13:53:26.776,2026042805009532
CIT,43,14,11,1767.2,19439.2,2026-04-28 13:38:37.828,2026042805008749
CIT,58,38,1,1770.0,1770.0,2026-04-28 13:37:26.300,2026042805008692
CIT,58,45,10,1770.0,17700.0,2026-04-28 13:37:02.398,2026042805008674
CIT,32,22,19,1767.0,33573.0,2026-04-28 13:36:21.581,2026042805008631
CIT,58,22,10,1767.0,17670.0,2026-04-28 13:36:04.126,2026042805008619
