Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
JFL,52,48,11,417.0,4587.0,"2026-04-28, 2:59:46:707 PM",2026042803008425
JFL,52,43,600,417.0,250200.0,"2026-04-28, 2:59:46:707 PM",2026042803008424
JFL,52,25,23,417.0,9591.0,"2026-04-28, 2:59:46:707 PM",2026042803008423
JFL,52,41,10,417.0,4170.0,"2026-04-28, 2:59:46:707 PM",2026042803008422
JFL,52,38,125,416.0,52000.0,"2026-04-28, 2:59:46:706 PM",2026042803008421
JFL,49,38,35,416.0,14560.0,"2026-04-28, 2:59:24:307 PM",2026042803008324
JFL,38,38,70,416.0,29120.0,"2026-04-28, 2:59:20:736 PM",2026042803008315
JFL,38,54,230,416.0,95680.0,"2026-04-28, 2:59:20:736 PM",2026042803008314
JFL,16,54,270,416.0,112320.0,"2026-04-28, 2:54:11:861 PM",2026042803007688
JFL,11,42,40,415.2,16608.0,"2026-04-28, 2:52:09:025 PM",2026042803007515
JFL,11,34,460,415.2,190992.0,"2026-04-28, 2:48:13:998 PM",2026042803007282
JFL,42,34,30,415.3,12459.0,"2026-04-28, 2:48:13:998 PM",2026042803007281
JFL,38,34,10,415.5,4155.0,"2026-04-28, 2:48:13:997 PM",2026042803007280
JFL,56,36,47,415.5,19528.5,"2026-04-28, 2:44:05:063 PM",2026042803007080
JFL,52,36,23,415.5,9556.5,"2026-04-28, 2:42:51:701 PM",2026042803007037
JFL,52,25,107,415.5,44458.5,"2026-04-28, 2:42:41:531 PM",2026042803007028
JFL,52,59,80,415.5,33240.0,"2026-04-28, 2:41:34:241 PM",2026042803006974
JFL,34,59,20,415.6,8312.0,"2026-04-28, 2:41:14:549 PM",2026042803006954
JFL,42,36,80,416.0,33280.0,"2026-04-28, 2:39:53:219 PM",2026042803006887
JFL,42,57,120,416.0,49920.0,"2026-04-28, 2:33:50:087 PM",2026042803006622
JFL,42,34,198,416.0,82368.0,"2026-04-28, 2:31:05:220 PM",2026042803006480
JFL,6,34,10,416.0,4160.0,"2026-04-28, 2:31:05:220 PM",2026042803006479
JFL,32,34,10,416.0,4160.0,"2026-04-28, 2:31:05:220 PM",2026042803006478
JFL,57,34,240,416.0,99840.0,"2026-04-28, 2:31:05:220 PM",2026042803006477
JFL,4,34,42,416.0,17472.0,"2026-04-28, 2:31:05:220 PM",2026042803006476
JFL,42,57,10,417.0,4170.0,"2026-04-28, 2:27:28:633 PM",2026042803006350
JFL,4,4,20,416.0,8320.0,"2026-04-28, 2:22:08:073 PM",2026042803006157
JFL,4,41,50,416.0,20800.0,"2026-04-28, 2:14:43:289 PM",2026042803005813
JFL,14,57,70,417.0,29190.0,"2026-04-28, 2:10:28:842 PM",2026042803005577
JFL,4,59,53,416.0,22048.0,"2026-04-28, 2:09:35:857 PM",2026042803005525
JFL,19,59,20,416.0,8320.0,"2026-04-28, 2:09:35:857 PM",2026042803005524
JFL,4,59,77,416.0,32032.0,"2026-04-28, 2:09:35:857 PM",2026042803005523
JFL,4,58,295,416.0,122720.0,"2026-04-28, 1:58:16:974 PM",2026042803004992
JFL,4,45,300,416.0,124800.0,"2026-04-28, 1:54:54:113 PM",2026042803004907
JFL,17,58,19,415.6,7896.400000000001,"2026-04-28, 1:44:25:915 PM",2026042803004629
JFL,17,20,1000,418.0,418000.0,"2026-04-28, 1:43:34:350 PM",2026042803004614
JFL,58,75,5,416.0,2080.0,"2026-04-28, 1:18:53:461 PM",2026042803004031
JFL,58,45,2,415.0,830.0,"2026-04-28, 1:18:43:026 PM",2026042803004025
JFL,58,21,2,410.0,820.0,"2026-04-28, 1:18:37:241 PM",2026042803004024
JFL,58,5,1,403.6,403.6,"2026-04-28, 1:18:29:159 PM",2026042803004022
JFL,52,25,50,415.5,20775.0,"2026-04-28, 1:11:41:575 PM",2026042803003912
JFL,52,17,240,415.5,99720.0,"2026-04-28, 12:55:10:879 PM",2026042803003315
JFL,6,17,40,415.6,16624.0,"2026-04-28, 12:55:10:879 PM",2026042803003314
JFL,41,17,10,416.0,4160.0,"2026-04-28, 12:40:10:397 PM",2026042803002921
JFL,58,17,10,416.0,4160.0,"2026-04-28, 12:40:10:397 PM",2026042803002920
JFL,54,8,100,416.0,41600.0,"2026-04-28, 12:31:54:480 PM",2026042803002714
JFL,42,45,150,417.0,62550.0,"2026-04-28, 12:19:07:844 PM",2026042803002399
JFL,49,75,150,416.0,62400.0,"2026-04-28, 11:54:20:631 AM",2026042803001597
JFL,21,75,415,416.0,172640.0,"2026-04-28, 11:48:39:783 AM",2026042803001393
JFL,21,45,585,415.0,242775.0,"2026-04-28, 11:13:01:196 AM",2026042803000240
