Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
AVYAN,38,7,10,1115.9,11159.0,"2026-04-28, 2:57:30:996 PM",2026042804014079
AVYAN,41,48,10,1090.0,10900.0,"2026-04-28, 2:56:07:767 PM",2026042804013852
AVYAN,48,7,70,1115.9,78113.0,"2026-04-28, 2:56:03:610 PM",2026042804013838
AVYAN,48,33,425,1115.0,473875.0,"2026-04-28, 2:56:03:610 PM",2026042804013837
AVYAN,48,25,50,1115.0,55750.0,"2026-04-28, 2:56:03:610 PM",2026042804013836
AVYAN,48,80,10,1114.9,11149.0,"2026-04-28, 2:56:03:610 PM",2026042804013835
AVYAN,48,59,45,1114.8,50166.0,"2026-04-28, 2:56:03:610 PM",2026042804013834
AVYAN,48,59,35,1114.8,39018.0,"2026-04-28, 2:55:54:699 PM",2026042804013809
AVYAN,48,17,10,1109.0,11090.0,"2026-04-28, 2:55:54:699 PM",2026042804013808
AVYAN,48,51,300,1108.0,332400.0,"2026-04-28, 2:55:54:699 PM",2026042804013807
AVYAN,48,35,55,1100.0,60500.0,"2026-04-28, 2:55:54:699 PM",2026042804013806
AVYAN,41,48,10,1090.0,10900.0,"2026-04-28, 2:52:40:390 PM",2026042804013012
AVYAN,83,48,40,1092.1,43684.0,"2026-04-28, 2:52:40:390 PM",2026042804013011
AVYAN,83,48,10,1092.1,10921.0,"2026-04-28, 2:52:32:176 PM",2026042804012982
AVYAN,13,48,10,1095.0,10950.0,"2026-04-28, 2:52:32:176 PM",2026042804012981
AVYAN,41,48,10,1095.0,10950.0,"2026-04-28, 2:52:32:176 PM",2026042804012980
AVYAN,83,48,40,1095.4,43816.0,"2026-04-28, 2:52:32:176 PM",2026042804012979
AVYAN,41,48,10,1096.0,10960.0,"2026-04-28, 2:52:32:176 PM",2026042804012978
AVYAN,83,48,20,1096.1,21922.0,"2026-04-28, 2:52:32:176 PM",2026042804012977
AVYAN,83,48,50,1096.2,54810.0,"2026-04-28, 2:52:32:176 PM",2026042804012976
AVYAN,5,48,50,1097.0,54850.0,"2026-04-28, 2:52:32:176 PM",2026042804012975
AVYAN,38,48,20,1097.0,21940.0,"2026-04-28, 2:52:32:176 PM",2026042804012974
AVYAN,42,48,80,1100.0,88000.0,"2026-04-28, 2:52:32:176 PM",2026042804012973
AVYAN,42,42,100,1100.0,110000.0,"2026-04-28, 2:51:18:154 PM",2026042804012754
AVYAN,42,42,20,1100.0,22000.0,"2026-04-28, 2:49:18:770 PM",2026042804012433
AVYAN,48,42,30,1105.0,33150.0,"2026-04-28, 2:45:35:641 PM",2026042804012012
AVYAN,48,29,70,1105.0,77350.0,"2026-04-28, 2:45:35:641 PM",2026042804012011
AVYAN,38,50,10,1097.0,10970.0,"2026-04-28, 2:45:22:525 PM",2026042804011982
AVYAN,38,14,10,1097.0,10970.0,"2026-04-28, 2:45:03:564 PM",2026042804011939
AVYAN,38,71,60,1097.0,65820.0,"2026-04-28, 2:39:37:818 PM",2026042804011270
