stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
HFIN,58,74,100,1060.0,106000.0,2026-04-28 14:59:59.406,2026042801111032
HFIN,39,74,50,1060.0,53000.0,2026-04-28 14:59:58.680,2026042801111013
HFIN,35,74,10,1060.0,10600.0,2026-04-28 14:59:58.119,2026042801110991
HFIN,42,57,10,1059.0,10590.0,2026-04-28 14:59:58.051,2026042801110990
HFIN,42,4,10,1059.0,10590.0,2026-04-28 14:59:56.887,2026042801110890
HFIN,42,36,30,1059.0,31770.0,2026-04-28 14:59:56.768,2026042801110889
HFIN,14,74,10,1060.0,10600.0,2026-04-28 14:59:56.625,2026042801110887
HFIN,42,16,10,1059.0,10590.0,2026-04-28 14:59:55.339,2026042801110754
HFIN,42,52,10,1059.0,10590.0,2026-04-28 14:59:54.818,2026042801110728
HFIN,42,83,10,1059.0,10590.0,2026-04-28 14:59:53.977,2026042801110704
HFIN,42,58,10,1059.0,10590.0,2026-04-28 14:59:48.232,2026042801110526
HFIN,42,58,10,1059.0,10590.0,2026-04-28 14:59:47.557,2026042801110514
HFIN,58,58,10,1057.0,10570.0,2026-04-28 14:59:45.766,2026042801110485
HFIN,14,52,10,1056.0,10560.0,2026-04-28 14:59:44.794,2026042801110462
HFIN,14,57,10,1056.0,10560.0,2026-04-28 14:59:43.544,2026042801110434
HFIN,54,74,10,1060.0,10600.0,2026-04-28 14:59:43.088,2026042801110428
HFIN,14,96,10,1056.0,10560.0,2026-04-28 14:59:41.589,2026042801110389
HFIN,14,45,10,1056.0,10560.0,2026-04-28 14:59:41.172,2026042801110374
HFIN,14,80,10,1056.0,10560.0,2026-04-28 14:59:41.170,2026042801110373
HFIN,44,74,20,1060.0,21200.0,2026-04-28 14:59:40.715,2026042801110363
HFIN,44,53,20,1060.0,21200.0,2026-04-28 14:59:40.714,2026042801110362
HFIN,44,58,10,1060.0,10600.0,2026-04-28 14:59:40.713,2026042801110361
HFIN,44,39,10,1060.0,10600.0,2026-04-28 14:59:40.711,2026042801110360
HFIN,44,4,10,1060.0,10600.0,2026-04-28 14:59:40.710,2026042801110359
