symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
UNLB,45,45,30,1455.5,43665.0,2026-04-28 14:59:42.353,2026042804014873
UNLB,54,3,10,1455.4,14554.0,2026-04-28 14:48:06.636,2026042804012275
UNLB,54,10,40,1455.4,58216.0,2026-04-28 14:36:33.736,2026042804010975
UNLB,58,5,32,1473.7,47158.4,2026-04-28 12:57:54.836,2026042804004762
UNLB,91,5,10,1474.0,14740.0,2026-04-28 12:57:54.836,2026042804004761
UNLB,91,58,10,1474.0,14740.0,2026-04-28 12:53:44.283,2026042804004528
UNLB,35,43,30,1519.2,45576.0,2026-04-28 12:29:56.668,2026042804003668
UNLB,35,41,10,1519.0,15190.0,2026-04-28 12:29:56.668,2026042804003667
UNLB,35,33,120,1519.0,182280.0,2026-04-28 12:29:56.668,2026042804003666
UNLB,35,45,50,1519.0,75950.0,2026-04-28 12:29:56.668,2026042804003665
UNLB,35,58,44,1519.0,66836.0,2026-04-28 12:29:56.668,2026042804003664
UNLB,35,47,20,1518.0,30360.0,2026-04-28 12:29:56.668,2026042804003663
UNLB,35,77,50,1517.0,75850.0,2026-04-28 12:29:56.668,2026042804003662
UNLB,35,45,100,1514.9,151490.0,2026-04-28 12:29:56.668,2026042804003661
UNLB,35,38,25,1500.0,37500.0,2026-04-28 12:29:56.668,2026042804003660
UNLB,35,11,100,1500.0,150000.0,2026-04-28 12:29:56.668,2026042804003659
UNLB,35,43,40,1499.9,59996.0,2026-04-28 12:29:56.668,2026042804003658
UNLB,35,16,170,1483.2,252144.0,2026-04-28 12:29:56.668,2026042804003657
UNLB,35,47,150,1483.0,222450.0,2026-04-28 12:29:56.668,2026042804003656
UNLB,35,32,18,1482.9,26692.2,2026-04-28 12:29:56.668,2026042804003655
UNLB,14,35,10,1450.1,14501.0,2026-04-28 12:20:41.619,2026042804003286
UNLB,35,58,10,1440.0,14400.0,2026-04-28 11:44:03.440,2026042804001648
