stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
CGH,34,42,141,812.0,114492.0,2026-04-28 14:59:32.150,2026042804014744
CGH,34,45,67,812.0,54404.0,2026-04-28 14:59:26.191,2026042804014695
CGH,34,25,100,812.0,81200.0,2026-04-28 14:59:23.755,2026042804014676
CGH,34,49,104,812.0,84448.0,2026-04-28 14:59:20.002,2026042804014635
CGH,34,42,588,812.0,477456.0,2026-04-28 14:59:12.843,2026042804014601
CGH,25,42,22,812.0,17864.0,2026-04-28 14:59:04.973,2026042804014537
CGH,42,42,10,812.0,8120.0,2026-04-28 14:59:04.973,2026042804014536
CGH,38,42,100,812.0,81200.0,2026-04-28 14:59:04.972,2026042804014535
CGH,38,42,100,812.0,81200.0,2026-04-28 14:59:04.972,2026042804014534
CGH,57,42,30,812.1,24363.0,2026-04-28 14:59:04.972,2026042804014533
CGH,43,42,100,812.1,81210.0,2026-04-28 14:59:04.972,2026042804014532
CGH,58,42,10,812.1,8121.0,2026-04-28 14:59:04.972,2026042804014531
CGH,33,42,10,812.2,8122.0,2026-04-28 14:59:04.972,2026042804014530
CGH,21,42,30,812.5,24375.0,2026-04-28 14:59:04.972,2026042804014529
CGH,58,49,36,813.0,29268.0,2026-04-28 14:58:05.994,2026042804014248
CGH,58,42,30,813.0,24390.0,2026-04-28 14:58:05.205,2026042804014247
CGH,36,42,20,813.0,16260.0,2026-04-28 14:57:08.976,2026042804014004
CGH,4,42,15,813.0,12195.0,2026-04-28 14:57:08.976,2026042804014003
CGH,6,42,20,813.2,16264.0,2026-04-28 14:57:08.976,2026042804014002
CGH,34,42,18,813.5,14643.0,2026-04-28 14:57:08.976,2026042804014001
CGH,42,42,50,813.6,40680.0,2026-04-28 14:57:08.976,2026042804014000
CGH,41,42,100,813.7,81370.0,2026-04-28 14:57:08.976,2026042804013999
CGH,57,42,46,814.0,37444.0,2026-04-28 14:49:51.007,2026042804012510
CGH,34,81,32,813.5,26032.0,2026-04-28 14:44:29.555,2026042804011896
CGH,58,42,50,814.0,40700.0,2026-04-28 14:41:52.548,2026042804011519
CGH,49,42,30,814.0,24420.0,2026-04-28 14:41:52.548,2026042804011518
CGH,34,25,483,814.0,393162.0,2026-04-28 14:40:46.300,2026042804011399
CGH,34,39,100,814.0,81400.0,2026-04-28 14:40:04.637,2026042804011337
CGH,34,21,100,814.0,81400.0,2026-04-28 14:39:43.971,2026042804011275
CGH,50,14,250,814.2,203550.0,2026-04-28 14:39:11.873,2026042804011227
CGH,59,14,10,814.2,8142.0,2026-04-28 14:39:11.873,2026042804011226
CGH,59,5,100,814.2,81420.0,2026-04-28 14:39:05.181,2026042804011218
CGH,59,25,15,815.0,12225.0,2026-04-28 14:36:38.255,2026042804010980
CGH,49,25,48,815.0,39120.0,2026-04-28 14:35:23.364,2026042804010896
CGH,59,49,240,814.2,195408.0,2026-04-28 14:27:54.760,2026042804010329
CGH,33,49,260,815.0,211900.0,2026-04-28 14:27:54.760,2026042804010328
CGH,53,52,75,817.0,61275.0,2026-04-28 14:24:35.714,2026042804010091
CGH,53,96,10,816.0,8160.0,2026-04-28 14:24:05.185,2026042804010056
CGH,53,80,10,816.0,8160.0,2026-04-28 14:24:05.185,2026042804010055
CGH,7,57,10,815.9,8159.0,2026-04-28 14:18:07.052,2026042804009550
CGH,22,43,50,814.5,40725.0,2026-04-28 14:17:10.402,2026042804009441
CGH,36,43,50,814.5,40725.0,2026-04-28 14:17:10.402,2026042804009440
CGH,42,43,40,814.5,32580.0,2026-04-28 14:17:10.401,2026042804009439
CGH,42,38,10,814.5,8145.0,2026-04-28 14:11:57.298,2026042804008974
CGH,3,96,10,814.5,8145.0,2026-04-28 14:10:12.057,2026042804008777
CGH,22,74,7,814.0,5698.0,2026-04-28 14:06:47.816,2026042804008458
CGH,34,42,21,814.0,17094.0,2026-04-28 14:02:36.551,2026042804008083
CGH,4,42,50,815.0,40750.0,2026-04-28 14:02:18.183,2026042804008051
CGH,34,58,10,814.0,8140.0,2026-04-28 13:54:35.910,2026042804007378
CGH,28,45,60,814.2,48852.0,2026-04-28 13:54:14.171,2026042804007369
CGH,19,45,100,814.2,81420.0,2026-04-28 13:50:46.170,2026042804007168
CGH,10,45,15,814.2,12213.0,2026-04-28 13:50:11.061,2026042804007148
CGH,34,42,286,814.0,232804.0,2026-04-28 13:50:04.876,2026042804007141
CGH,89,42,50,814.0,40700.0,2026-04-28 13:50:04.875,2026042804007140
CGH,42,42,100,814.0,81400.0,2026-04-28 13:50:04.875,2026042804007139
CGH,38,42,100,814.0,81400.0,2026-04-28 13:50:04.875,2026042804007138
CGH,58,42,10,814.1,8141.0,2026-04-28 13:50:04.875,2026042804007137
CGH,19,42,50,814.1,40705.0,2026-04-28 13:50:04.875,2026042804007136
CGH,43,42,10,814.1,8141.0,2026-04-28 13:50:04.875,2026042804007135
CGH,43,45,10,814.2,8142.0,2026-04-28 13:49:20.644,2026042804007086
CGH,58,5,17,814.1,13839.7,2026-04-28 13:46:40.101,2026042804006993
CGH,64,5,24,814.7,19552.800000000003,2026-04-28 13:45:19.412,2026042804006960
CGH,33,42,740,815.0,603100.0,2026-04-28 13:40:41.261,2026042804006719
CGH,33,5,60,815.0,48900.0,2026-04-28 13:40:12.365,2026042804006695
CGH,19,5,40,815.0,32600.0,2026-04-28 13:39:05.174,2026042804006663
CGH,19,62,10,815.0,8150.0,2026-04-28 13:32:47.772,2026042804006291
CGH,19,62,50,815.0,40750.0,2026-04-28 13:30:33.407,2026042804006208
CGH,33,62,20,815.0,16300.0,2026-04-28 13:30:33.407,2026042804006207
CGH,25,62,10,815.0,8150.0,2026-04-28 13:30:33.407,2026042804006206
CGH,58,4,43,815.0,35045.0,2026-04-28 13:18:30.598,2026042804005778
CGH,18,4,100,815.0,81500.0,2026-04-28 13:18:30.598,2026042804005777
CGH,50,4,120,815.0,97800.0,2026-04-28 13:18:30.598,2026042804005776
CGH,42,4,100,815.0,81500.0,2026-04-28 13:18:30.598,2026042804005775
CGH,42,4,100,815.0,81500.0,2026-04-28 13:18:30.598,2026042804005774
CGH,43,4,100,815.2,81520.0,2026-04-28 13:18:30.598,2026042804005773
CGH,21,4,387,815.3,315521.1,2026-04-28 13:18:30.597,2026042804005772
CGH,43,4,10,815.4,8154.0,2026-04-28 13:18:30.597,2026042804005771
CGH,58,4,40,815.5,32620.0,2026-04-28 13:18:30.597,2026042804005770
CGH,21,45,113,815.3,92128.9,2026-04-28 13:06:57.088,2026042804005300
CGH,56,45,15,816.0,12240.0,2026-04-28 13:05:40.478,2026042804005224
CGH,33,45,112,816.0,91392.0,2026-04-28 13:03:03.111,2026042804005104
CGH,29,44,1,792.0,792.0,2026-04-28 13:01:19.230,2026042804004965
CGH,33,58,10,816.0,8160.0,2026-04-28 12:55:14.444,2026042804004586
CGH,33,17,21,816.0,17136.0,2026-04-28 12:54:01.888,2026042804004537
CGH,33,57,500,816.0,408000.0,2026-04-28 12:51:34.877,2026042804004451
CGH,34,41,10,817.0,8170.0,2026-04-28 12:50:13.910,2026042804004405
CGH,35,35,2,791.6,1583.2,2026-04-28 12:40:56.887,2026042804004090
CGH,33,58,100,816.0,81600.0,2026-04-28 12:40:39.566,2026042804004073
CGH,43,96,2,805.0,1610.0,2026-04-28 12:39:36.657,2026042804004040
CGH,43,49,8,800.0,6400.0,2026-04-28 12:38:32.544,2026042804004004
CGH,33,42,257,816.0,209712.0,2026-04-28 12:32:23.536,2026042804003794
CGH,35,42,79,816.0,64464.0,2026-04-28 12:32:23.536,2026042804003793
CGH,35,49,101,816.0,82416.0,2026-04-28 12:31:52.975,2026042804003729
CGH,35,32,10,816.0,8160.0,2026-04-28 12:24:29.177,2026042804003482
CGH,35,44,10,816.0,8160.0,2026-04-28 12:20:43.778,2026042804003293
CGH,42,42,30,816.1,24483.0,2026-04-28 12:19:14.593,2026042804003211
CGH,42,60,21,816.1,17138.100000000002,2026-04-28 12:16:25.497,2026042804003115
CGH,42,50,100,816.1,81610.0,2026-04-28 12:15:20.009,2026042804003093
CGH,42,47,99,816.1,80793.90000000001,2026-04-28 12:13:35.021,2026042804003032
CGH,42,47,100,816.1,81610.0,2026-04-28 12:13:35.021,2026042804003031
CGH,19,47,50,816.1,40805.0,2026-04-28 12:13:35.020,2026042804003030
CGH,38,47,35,816.2,28567.0,2026-04-28 12:13:35.020,2026042804003029
CGH,14,47,10,816.2,8162.0,2026-04-28 12:13:35.020,2026042804003028
CGH,58,47,45,816.2,36729.0,2026-04-28 12:13:35.020,2026042804003027
CGH,21,47,19,817.1,15524.9,2026-04-28 12:13:35.019,2026042804003026
CGH,21,49,10,817.1,8171.0,2026-04-28 12:09:52.970,2026042804002865
CGH,34,44,10,818.0,8180.0,2026-04-28 12:01:48.337,2026042804002571
CGH,42,42,30,823.9,24717.0,2026-04-28 11:45:03.243,2026042804001714
CGH,42,41,10,816.3,8163.0,2026-04-28 11:45:03.243,2026042804001713
CGH,42,58,160,816.3,130608.0,2026-04-28 11:45:03.243,2026042804001712
CGH,29,59,5,792.0,3960.0,2026-04-28 11:44:15.226,2026042804001687
CGH,8,58,190,816.3,155097.0,2026-04-28 11:44:12.986,2026042804001685
CGH,8,35,10,816.3,8163.0,2026-04-28 11:42:46.922,2026042804001560
CGH,8,44,300,816.3,244890.0,2026-04-28 11:30:42.482,2026042804001059
CGH,89,34,10,830.0,8300.0,2026-04-28 11:11:51.894,2026042804000337
CGH,89,47,10,830.0,8300.0,2026-04-28 11:11:51.894,2026042804000336
