Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
SANIMA,45,96,100,349.0,34900.0,"2026-04-28, 2:59:29:806 PM",2026042801110113
SANIMA,34,96,300,349.0,104700.0,"2026-04-28, 2:59:21:404 PM",2026042801109807
SANIMA,45,96,13,349.0,4537.0,"2026-04-28, 2:59:21:404 PM",2026042801109806
SANIMA,44,96,100,349.0,34900.0,"2026-04-28, 2:59:21:403 PM",2026042801109805
SANIMA,45,96,29,349.5,10135.5,"2026-04-28, 2:59:21:403 PM",2026042801109804
SANIMA,45,96,100,349.9,34990.0,"2026-04-28, 2:59:21:403 PM",2026042801109803
SANIMA,58,42,800,350.0,280000.0,"2026-04-28, 2:59:17:650 PM",2026042801109700
SANIMA,45,42,200,350.0,70000.0,"2026-04-28, 2:59:13:562 PM",2026042801109626
SANIMA,45,45,50,349.9,17495.0,"2026-04-28, 2:58:52:629 PM",2026042801109212
SANIMA,45,42,808,350.0,282800.0,"2026-04-28, 2:58:05:535 PM",2026042801108575
SANIMA,45,19,150,349.9,52485.0,"2026-04-28, 2:58:05:535 PM",2026042801108574
SANIMA,45,7,29,349.5,10135.5,"2026-04-28, 2:58:05:535 PM",2026042801108573
SANIMA,45,45,13,349.0,4537.0,"2026-04-28, 2:58:05:535 PM",2026042801108572
SANIMA,38,45,35,349.0,12215.0,"2026-04-28, 2:56:11:699 PM",2026042801106998
SANIMA,49,14,981,348.1,341486.10000000003,"2026-04-28, 2:54:04:106 PM",2026042801105562
SANIMA,57,14,300,348.2,104460.0,"2026-04-28, 2:54:04:106 PM",2026042801105561
SANIMA,33,14,90,348.2,31338.0,"2026-04-28, 2:54:04:105 PM",2026042801105560
SANIMA,38,14,80,349.0,27920.0,"2026-04-28, 2:54:04:105 PM",2026042801105559
SANIMA,4,14,49,349.0,17101.0,"2026-04-28, 2:54:04:105 PM",2026042801105558
SANIMA,13,7,71,349.5,24814.5,"2026-04-28, 2:52:27:406 PM",2026042801104475
SANIMA,4,49,351,349.0,122499.0,"2026-04-28, 2:50:15:768 PM",2026042801103146
SANIMA,32,49,149,349.0,52001.0,"2026-04-28, 2:50:15:768 PM",2026042801103145
SANIMA,58,58,2,350.0,700.0,"2026-04-28, 2:47:54:840 PM",2026042801101908
SANIMA,1,42,30,350.0,10500.0,"2026-04-28, 2:45:57:756 PM",2026042801100865
SANIMA,32,44,51,349.0,17799.0,"2026-04-28, 2:42:56:951 PM",2026042801098802
SANIMA,33,11,10,348.2,3482.0,"2026-04-28, 2:41:30:817 PM",2026042801097904
SANIMA,45,11,30,349.0,10470.0,"2026-04-28, 2:40:43:479 PM",2026042801097391
SANIMA,22,11,20,349.0,6980.0,"2026-04-28, 2:40:43:479 PM",2026042801097390
SANIMA,35,11,100,349.0,34900.0,"2026-04-28, 2:40:43:479 PM",2026042801097389
SANIMA,11,11,30,349.0,10470.0,"2026-04-28, 2:40:43:478 PM",2026042801097388
SANIMA,38,11,100,349.0,34900.0,"2026-04-28, 2:40:43:478 PM",2026042801097387
SANIMA,6,11,100,349.0,34900.0,"2026-04-28, 2:40:43:478 PM",2026042801097386
SANIMA,13,11,20,349.0,6980.0,"2026-04-28, 2:40:43:478 PM",2026042801097385
SANIMA,57,11,20,349.0,6980.0,"2026-04-28, 2:40:43:477 PM",2026042801097384
SANIMA,46,11,20,349.0,6980.0,"2026-04-28, 2:40:43:477 PM",2026042801097383
SANIMA,58,11,50,349.6,17480.0,"2026-04-28, 2:40:43:477 PM",2026042801097382
SANIMA,43,44,70,350.0,24500.0,"2026-04-28, 2:39:54:819 PM",2026042801096847
SANIMA,43,52,30,350.0,10500.0,"2026-04-28, 2:39:41:288 PM",2026042801096664
SANIMA,49,44,500,350.0,175000.0,"2026-04-28, 2:35:27:307 PM",2026042801094512
SANIMA,75,44,18,350.0,6300.0,"2026-04-28, 2:35:27:307 PM",2026042801094511
SANIMA,41,44,200,350.0,70000.0,"2026-04-28, 2:35:27:307 PM",2026042801094510
SANIMA,42,44,10,350.0,3500.0,"2026-04-28, 2:35:27:307 PM",2026042801094509
SANIMA,75,44,14,350.0,4900.0,"2026-04-28, 2:35:27:307 PM",2026042801094508
SANIMA,11,44,35,350.0,12250.0,"2026-04-28, 2:35:27:307 PM",2026042801094507
