symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
KDBY,42,49,100,11.54,1154.0,2026-04-28 14:59:54.443,2026042805016442
KDBY,49,5,2283,11.36,25934.88,2026-04-28 14:59:33.684,2026042805016270
KDBY,19,5,6000,11.37,68220.0,2026-04-28 14:59:27.673,2026042805016222
KDBY,19,5,3900,11.42,44538.0,2026-04-28 14:51:36.833,2026042805014676
KDBY,17,5,3000,11.43,34290.0,2026-04-28 14:51:30.659,2026042805014662
KDBY,19,38,100,11.43,1143.0,2026-04-28 14:50:11.156,2026042805014492
KDBY,19,42,500,11.45,5725.0,2026-04-28 14:42:48.725,2026042805013396
KDBY,19,58,100,11.43,1143.0,2026-04-28 14:37:03.022,2026042805012781
KDBY,19,49,100,11.43,1143.0,2026-04-28 14:03:23.035,2026042805010155
KDBY,19,57,100,11.5,1150.0,2026-04-28 14:01:57.275,2026042805010092
KDBY,19,6,100,11.43,1143.0,2026-04-28 14:01:03.653,2026042805010027
KDBY,19,49,200,11.5,2300.0,2026-04-28 13:55:00.892,2026042805009656
KDBY,19,58,100,11.5,1150.0,2026-04-28 13:47:53.044,2026042805009240
KDBY,19,58,100,11.5,1150.0,2026-04-28 13:39:55.957,2026042805008801
KDBY,28,5,5000,11.5,57500.0,2026-04-28 13:37:59.111,2026042805008723
KDBY,28,5,9900,11.5,113850.0,2026-04-28 13:28:11.328,2026042805008255
KDBY,28,58,100,11.5,1150.0,2026-04-28 13:27:27.107,2026042805008230
KDBY,19,41,100,11.5,1150.0,2026-04-28 13:24:28.119,2026042805008109
KDBY,19,58,100,11.43,1143.0,2026-04-28 13:16:36.634,2026042805007681
KDBY,19,42,100,11.43,1143.0,2026-04-28 13:05:41.026,2026042805007142
KDBY,19,49,100,11.5,1150.0,2026-04-28 13:03:00.143,2026042805006981
KDBY,99,5,34656,11.44,396464.64,2026-04-28 12:55:39.769,2026042805006582
KDBY,19,5,1000,11.45,11450.0,2026-04-28 12:55:34.373,2026042805006566
KDBY,41,5,3000,11.45,34350.0,2026-04-28 12:55:34.373,2026042805006565
KDBY,99,58,100,11.44,1144.0,2026-04-28 12:48:24.566,2026042805006140
KDBY,99,5,100,11.44,1144.0,2026-04-28 12:41:11.651,2026042805005761
KDBY,99,5,24944,11.44,285359.36,2026-04-28 12:40:41.635,2026042805005748
KDBY,49,5,9900,11.45,113355.0,2026-04-28 12:40:35.828,2026042805005747
KDBY,49,58,100,11.45,1145.0,2026-04-28 12:38:04.255,2026042805005608
KDBY,99,48,200,11.44,2288.0,2026-04-28 12:34:15.218,2026042805005438
KDBY,19,91,100,11.43,1143.0,2026-04-28 12:29:10.108,2026042805005225
KDBY,19,49,100,11.43,1143.0,2026-04-28 12:26:34.909,2026042805005026
KDBY,19,22,100,11.43,1143.0,2026-04-28 12:16:31.046,2026042805004440
KDBY,52,45,100,11.44,1144.0,2026-04-28 12:15:04.617,2026042805004365
KDBY,19,58,100,11.43,1143.0,2026-04-28 12:08:13.947,2026042805004020
KDBY,53,5,3770,11.61,43769.7,2026-04-28 12:02:24.545,2026042805003713
KDBY,19,42,3000,11.6,34800.0,2026-04-28 11:57:01.407,2026042805003359
KDBY,53,56,100,11.43,1143.0,2026-04-28 11:52:26.065,2026042805003088
KDBY,53,58,100,11.43,1143.0,2026-04-28 11:45:03.117,2026042805002410
KDBY,53,42,6030,11.6,69948.0,2026-04-28 11:30:45.823,2026042805001517
KDBY,53,42,10000,11.6,116000.0,2026-04-28 11:30:30.472,2026042805001496
KDBY,53,42,10000,11.6,116000.0,2026-04-28 11:30:19.585,2026042805001487
KDBY,53,42,10000,11.6,116000.0,2026-04-28 11:30:08.611,2026042805001471
KDBY,53,42,10000,11.6,116000.0,2026-04-28 11:29:58.006,2026042805001451
KDBY,53,42,3970,11.6,46052.0,2026-04-28 11:29:35.218,2026042805001422
KDBY,53,47,5030,11.59,58297.7,2026-04-28 11:29:14.896,2026042805001408
KDBY,53,38,100,11.5,1150.0,2026-04-28 11:28:54.198,2026042805001386
KDBY,53,22,900,11.5,10350.0,2026-04-28 11:28:54.198,2026042805001385
KDBY,52,58,100,11.34,1134.0,2026-04-28 11:23:56.549,2026042805001131
KDBY,19,50,100,11.33,1133.0,2026-04-28 11:22:57.588,2026042805001092
KDBY,7,35,100,11.31,1131.0,2026-04-28 11:10:07.107,2026042805000339
KDBY,19,41,150,11.3,1695.0,2026-04-28 11:08:41.606,2026042805000276
KDBY,19,36,100,11.3,1130.0,2026-04-28 11:05:45.284,2026042805000187
