Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
NLICL,33,54,10,590.0,5900.0,"2026-04-28, 2:59:17:697 PM",2026042803008307
NLICL,33,63,290,590.0,171100.0,"2026-04-28, 2:59:17:696 PM",2026042803008306
NLICL,33,38,10,589.5,5895.0,"2026-04-28, 2:59:17:696 PM",2026042803008305
NLICL,75,35,100,582.1,58210.0,"2026-04-28, 2:58:34:756 PM",2026042803008186
NLICL,10,7,250,589.9,147475.0,"2026-04-28, 2:57:06:359 PM",2026042803008015
NLICL,48,7,35,589.9,20646.5,"2026-04-28, 2:55:20:555 PM",2026042803007806
NLICL,49,63,10,590.0,5900.0,"2026-04-28, 2:49:32:181 PM",2026042803007354
NLICL,34,7,10,592.2,5922.0,"2026-04-28, 2:44:56:169 PM",2026042803007127
NLICL,34,35,40,587.0,23480.0,"2026-04-28, 2:44:45:166 PM",2026042803007123
NLICL,75,49,2091,586.9,1227207.9,"2026-04-28, 2:39:52:306 PM",2026042803006886
NLICL,33,35,363,587.0,213081.0,"2026-04-28, 2:29:47:987 PM",2026042803006435
NLICL,33,51,237,586.9,139095.3,"2026-04-28, 2:29:47:987 PM",2026042803006434
NLICL,58,35,10,587.0,5870.0,"2026-04-28, 2:20:22:395 PM",2026042803006065
NLICL,75,35,976,579.1,565201.6,"2026-04-28, 2:11:03:891 PM",2026042803005626
NLICL,42,35,25,580.0,14500.0,"2026-04-28, 2:11:03:891 PM",2026042803005625
NLICL,25,35,171,580.0,99180.0,"2026-04-28, 2:11:03:891 PM",2026042803005624
NLICL,38,35,94,580.0,54520.0,"2026-04-28, 2:11:03:891 PM",2026042803005623
NLICL,39,35,200,580.0,116000.0,"2026-04-28, 2:11:03:891 PM",2026042803005622
NLICL,7,35,50,581.0,29050.0,"2026-04-28, 2:11:03:891 PM",2026042803005621
NLICL,26,35,484,581.0,281204.0,"2026-04-28, 2:11:03:890 PM",2026042803005620
NLICL,26,22,11,581.0,6391.0,"2026-04-28, 2:09:55:510 PM",2026042803005543
NLICL,75,22,14,581.1,8135.400000000001,"2026-04-28, 2:09:55:510 PM",2026042803005542
NLICL,58,18,8,563.8,4510.4,"2026-04-28, 2:07:17:326 PM",2026042803005407
NLICL,75,42,986,581.1,572964.6,"2026-04-28, 2:06:10:048 PM",2026042803005356
NLICL,21,42,100,581.2,58120.00000000001,"2026-04-28, 2:06:10:048 PM",2026042803005355
NLICL,54,42,200,581.5,116300.0,"2026-04-28, 2:06:10:048 PM",2026042803005354
NLICL,75,42,1000,581.6,581600.0,"2026-04-28, 2:06:10:047 PM",2026042803005353
NLICL,65,42,519,582.0,302058.0,"2026-04-28, 2:06:10:047 PM",2026042803005352
NLICL,74,42,17,582.1,9895.7,"2026-04-28, 2:06:10:047 PM",2026042803005351
NLICL,58,42,29,582.2,16883.800000000003,"2026-04-28, 2:06:10:047 PM",2026042803005350
NLICL,42,42,11,584.0,6424.0,"2026-04-28, 2:06:10:047 PM",2026042803005349
NLICL,47,42,138,584.0,80592.0,"2026-04-28, 2:06:10:047 PM",2026042803005348
NLICL,47,42,162,584.0,94608.0,"2026-04-28, 1:57:54:451 PM",2026042803004978
NLICL,3,42,100,584.1,58410.0,"2026-04-28, 1:57:54:450 PM",2026042803004977
NLICL,49,42,10,584.2,5842.0,"2026-04-28, 1:57:54:450 PM",2026042803004976
NLICL,33,42,200,584.2,116840.0,"2026-04-28, 1:57:54:450 PM",2026042803004975
NLICL,58,42,12,585.0,7020.0,"2026-04-28, 1:54:26:384 PM",2026042803004905
NLICL,32,42,500,585.0,292500.0,"2026-04-28, 1:50:28:226 PM",2026042803004794
NLICL,33,42,500,585.0,292500.0,"2026-04-28, 1:48:42:251 PM",2026042803004732
NLICL,58,34,13,584.2,7594.6,"2026-04-28, 1:44:47:074 PM",2026042803004639
NLICL,48,48,5,581.0,2905.0,"2026-04-28, 1:39:31:453 PM",2026042803004524
NLICL,26,48,177,598.9,106005.3,"2026-04-28, 1:37:44:741 PM",2026042803004499
NLICL,75,53,37,599.0,22163.0,"2026-04-28, 1:35:32:655 PM",2026042803004450
NLICL,75,21,20,598.0,11960.0,"2026-04-28, 1:35:32:655 PM",2026042803004449
NLICL,75,54,150,596.0,89400.0,"2026-04-28, 1:35:32:655 PM",2026042803004448
NLICL,75,58,82,595.9,48863.8,"2026-04-28, 1:35:32:654 PM",2026042803004447
NLICL,75,8,220,595.5,131010.0,"2026-04-28, 1:35:32:654 PM",2026042803004446
NLICL,75,45,10,595.5,5955.0,"2026-04-28, 1:35:32:654 PM",2026042803004445
NLICL,75,53,32,595.0,19040.0,"2026-04-28, 1:35:32:654 PM",2026042803004444
NLICL,75,52,62,595.0,36890.0,"2026-04-28, 1:35:32:654 PM",2026042803004443
NLICL,75,7,11,595.0,6545.0,"2026-04-28, 1:35:32:654 PM",2026042803004442
NLICL,75,50,226,590.0,133340.0,"2026-04-28, 1:35:32:654 PM",2026042803004441
NLICL,75,36,150,588.0,88200.0,"2026-04-28, 1:35:32:654 PM",2026042803004440
NLICL,33,50,19,590.0,11210.0,"2026-04-28, 1:22:22:372 PM",2026042803004100
NLICL,33,13,280,590.0,165200.0,"2026-04-28, 1:22:22:372 PM",2026042803004099
NLICL,33,54,30,590.0,17700.0,"2026-04-28, 1:22:22:372 PM",2026042803004098
NLICL,33,14,50,589.0,29450.0,"2026-04-28, 1:22:22:372 PM",2026042803004097
NLICL,33,72,83,589.0,48887.0,"2026-04-28, 1:22:22:372 PM",2026042803004096
NLICL,33,52,102,585.0,59670.0,"2026-04-28, 1:22:22:372 PM",2026042803004095
NLICL,33,50,36,585.0,21060.0,"2026-04-28, 1:22:22:372 PM",2026042803004094
NLICL,56,50,14,585.0,8190.0,"2026-04-28, 1:10:08:642 PM",2026042803003865
NLICL,56,29,16,582.0,9312.0,"2026-04-28, 1:00:14:710 PM",2026042803003495
NLICL,65,57,324,581.2,188308.8,"2026-04-28, 12:59:05:261 PM",2026042803003446
NLICL,25,57,10,581.3,5813.0,"2026-04-28, 12:59:05:261 PM",2026042803003445
NLICL,65,64,10,581.2,5812.0,"2026-04-28, 12:45:29:127 PM",2026042803003075
NLICL,39,72,10,589.0,5890.0,"2026-04-28, 12:44:26:346 PM",2026042803003045
NLICL,34,54,10,590.0,5900.0,"2026-04-28, 12:27:13:611 PM",2026042803002608
NLICL,65,64,56,581.2,32547.200000000004,"2026-04-28, 12:22:07:343 PM",2026042803002478
NLICL,65,42,14,585.0,8190.0,"2026-04-28, 12:20:58:325 PM",2026042803002447
NLICL,65,53,51,585.0,29835.0,"2026-04-28, 12:20:58:325 PM",2026042803002446
NLICL,65,5,65,585.0,38025.0,"2026-04-28, 12:20:58:325 PM",2026042803002445
NLICL,82,36,150,583.0,87450.0,"2026-04-28, 12:19:40:380 PM",2026042803002410
NLICL,82,36,100,583.0,58300.0,"2026-04-28, 12:19:40:379 PM",2026042803002409
NLICL,65,16,11,581.2,6393.200000000001,"2026-04-28, 11:58:59:439 AM",2026042803001720
NLICL,65,44,14,581.2,8136.800000000001,"2026-04-28, 11:53:38:551 AM",2026042803001571
NLICL,65,32,66,581.2,38359.2,"2026-04-28, 11:50:38:802 AM",2026042803001480
NLICL,58,32,100,582.0,58200.0,"2026-04-28, 11:50:23:646 AM",2026042803001470
NLICL,20,32,534,582.0,310788.0,"2026-04-28, 11:50:23:646 AM",2026042803001469
NLICL,20,49,12,582.0,6984.0,"2026-04-28, 11:45:08:776 AM",2026042803001279
NLICL,20,70,454,582.0,264228.0,"2026-04-28, 11:34:10:866 AM",2026042803000941
NLICL,58,4,11,584.0,6424.0,"2026-04-28, 11:31:19:932 AM",2026042803000824
NLICL,36,44,10,584.0,5840.0,"2026-04-28, 11:31:15:186 AM",2026042803000821
NLICL,65,5,77,585.0,45045.0,"2026-04-28, 11:30:58:473 AM",2026042803000816
