stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
RSML,62,60,10,4000.0,40000.0,2026-04-28 14:59:59.353,2026042801111031
RSML,28,85,37,4020.0,148740.0,2026-04-28 14:59:55.212,2026042801110748
RSML,28,1,40,4020.0,160800.0,2026-04-28 14:59:55.212,2026042801110747
RSML,28,57,10,4020.0,40200.0,2026-04-28 14:59:55.212,2026042801110746
RSML,28,51,50,4020.0,201000.0,2026-04-28 14:59:55.212,2026042801110745
RSML,28,32,10,4020.0,40200.0,2026-04-28 14:59:55.212,2026042801110744
RSML,28,43,200,4019.0,803800.0,2026-04-28 14:59:55.212,2026042801110743
RSML,28,52,20,4015.0,80300.0,2026-04-28 14:59:55.212,2026042801110742
RSML,28,84,300,4015.0,1204500.0,2026-04-28 14:59:55.211,2026042801110741
RSML,28,58,103,4015.0,413545.0,2026-04-28 14:59:55.211,2026042801110740
RSML,28,14,50,4011.0,200550.0,2026-04-28 14:59:55.211,2026042801110739
RSML,28,4,20,4011.0,80220.0,2026-04-28 14:59:55.211,2026042801110738
RSML,28,85,100,4010.0,401000.0,2026-04-28 14:59:55.211,2026042801110737
RSML,28,49,50,4010.0,200500.0,2026-04-28 14:59:55.211,2026042801110736
RSML,28,47,10,4010.0,40100.0,2026-04-28 14:59:55.211,2026042801110735
RSML,60,47,10,4010.0,40100.0,2026-04-28 14:59:49.796,2026042801110547
RSML,19,69,100,4009.0,400900.0,2026-04-28 14:59:46.859,2026042801110499
RSML,28,57,50,4010.0,200500.0,2026-04-28 14:59:32.506,2026042801110169
RSML,28,19,15,4010.0,60150.0,2026-04-28 14:59:32.506,2026042801110168
RSML,28,40,30,4010.0,120300.0,2026-04-28 14:59:32.506,2026042801110167
RSML,28,48,100,4009.0,400900.0,2026-04-28 14:59:32.506,2026042801110166
RSML,28,58,50,4009.0,200450.0,2026-04-28 14:59:32.506,2026042801110165
RSML,28,57,40,4008.0,160320.0,2026-04-28 14:59:32.506,2026042801110164
RSML,28,19,10,4007.0,40070.0,2026-04-28 14:59:32.506,2026042801110163
RSML,56,28,30,3991.0,119730.0,2026-04-28 14:59:19.036,2026042801109768
RSML,48,28,20,3991.0,79820.0,2026-04-28 14:59:19.036,2026042801109767
RSML,63,58,50,3990.1,199505.0,2026-04-28 14:59:09.884,2026042801109522
RSML,63,28,291,3990.1,1161119.1,2026-04-28 14:59:08.179,2026042801109456
RSML,60,28,69,3990.2,275323.8,2026-04-28 14:59:08.179,2026042801109455
RSML,49,28,10,3992.1,39921.0,2026-04-28 14:59:08.179,2026042801109454
RSML,50,28,10,3993.0,39930.0,2026-04-28 14:59:08.179,2026042801109453
RSML,6,28,50,3993.1,199655.0,2026-04-28 14:59:08.178,2026042801109452
RSML,47,28,50,3994.0,199700.0,2026-04-28 14:59:08.178,2026042801109451
RSML,74,28,10,3995.0,39950.0,2026-04-28 14:59:08.178,2026042801109450
RSML,50,28,10,3996.0,39960.0,2026-04-28 14:59:08.178,2026042801109449
RSML,28,94,24,4010.0,96240.0,2026-04-28 14:58:58.955,2026042801109329
RSML,28,45,50,4010.0,200500.0,2026-04-28 14:58:58.955,2026042801109328
RSML,28,62,20,4010.0,80200.0,2026-04-28 14:58:58.955,2026042801109327
RSML,28,49,50,4010.0,200500.0,2026-04-28 14:58:58.955,2026042801109326
RSML,28,21,96,4010.0,384960.0,2026-04-28 14:58:58.955,2026042801109325
RSML,28,14,30,4010.0,120300.0,2026-04-28 14:58:58.955,2026042801109324
RSML,28,43,30,4010.0,120300.0,2026-04-28 14:58:58.955,2026042801109323
RSML,25,49,70,4009.0,280630.0,2026-04-28 14:58:47.287,2026042801109118
RSML,25,43,10,4009.0,40090.0,2026-04-28 14:58:47.286,2026042801109117
RSML,25,57,20,4008.0,80160.0,2026-04-28 14:58:47.286,2026042801109116
RSML,5,51,40,4008.9,160356.0,2026-04-28 14:58:29.771,2026042801108921
RSML,28,43,10,4010.0,40100.0,2026-04-28 14:58:21.860,2026042801108804
RSML,28,49,30,4009.0,120270.0,2026-04-28 14:58:21.860,2026042801108803
RSML,14,49,70,4009.0,280630.0,2026-04-28 14:58:14.443,2026042801108715
RSML,14,57,30,4009.0,120270.0,2026-04-28 14:58:14.442,2026042801108714
RSML,26,57,10,4009.0,40090.0,2026-04-28 14:58:13.630,2026042801108711
RSML,45,35,9,3980.0,35820.0,2026-04-28 14:58:12.831,2026042801108699
RSML,45,68,28,3990.0,111720.0,2026-04-28 14:58:09.594,2026042801108638
RSML,32,68,48,3991.0,191568.0,2026-04-28 14:58:09.593,2026042801108637
RSML,3,68,18,3991.0,71838.0,2026-04-28 14:58:09.593,2026042801108636
RSML,33,68,10,3991.0,39910.0,2026-04-28 14:58:09.593,2026042801108635
RSML,19,68,46,3992.0,183632.0,2026-04-28 14:58:09.593,2026042801108634
RSML,48,68,30,3992.0,119760.0,2026-04-28 14:58:09.593,2026042801108633
RSML,47,68,20,3993.0,79860.0,2026-04-28 14:58:09.592,2026042801108632
RSML,28,57,10,4009.0,40090.0,2026-04-28 14:58:01.356,2026042801108496
RSML,28,54,70,4005.0,280350.0,2026-04-28 14:58:01.356,2026042801108495
RSML,28,43,50,4004.0,200200.0,2026-04-28 14:58:01.356,2026042801108494
RSML,26,48,15,4000.0,60000.0,2026-04-28 14:57:52.059,2026042801108391
RSML,28,54,10,4005.0,40050.0,2026-04-28 14:57:43.797,2026042801108305
RSML,33,54,20,4005.0,80100.0,2026-04-28 14:57:39.968,2026042801108263
RSML,101,82,200,4000.0,800000.0,2026-04-28 14:57:30.963,2026042801108157
RSML,101,58,50,4000.0,200000.0,2026-04-28 14:57:24.931,2026042801108067
RSML,28,43,10,4010.0,40100.0,2026-04-28 14:57:14.430,2026042801107941
RSML,28,58,30,4008.0,120240.0,2026-04-28 14:57:14.430,2026042801107940
RSML,28,41,10,4005.0,40050.0,2026-04-28 14:57:14.430,2026042801107939
RSML,92,21,10,4000.0,40000.0,2026-04-28 14:57:07.485,2026042801107780
RSML,92,65,20,4000.0,80000.0,2026-04-28 14:57:02.354,2026042801107685
RSML,92,19,10,4000.0,40000.0,2026-04-28 14:57:01.453,2026042801107672
RSML,92,39,25,4000.0,100000.0,2026-04-28 14:57:01.452,2026042801107671
RSML,92,35,110,4000.0,440000.0,2026-04-28 14:57:01.452,2026042801107670
RSML,92,57,200,4000.0,800000.0,2026-04-28 14:57:01.451,2026042801107669
RSML,92,74,50,4000.0,200000.0,2026-04-28 14:57:01.451,2026042801107668
RSML,92,78,50,4000.0,200000.0,2026-04-28 14:57:01.450,2026042801107667
RSML,92,38,90,4000.0,360000.0,2026-04-28 14:57:01.449,2026042801107666
