Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
GMFBS,21,10,10,1358.0,13580.0,"2026-04-28, 2:54:42:385 PM",2026042803007734
GMFBS,4,39,30,1330.1,39903.0,"2026-04-28, 2:49:55:539 PM",2026042803007380
GMFBS,11,39,50,1332.0,66600.0,"2026-04-28, 2:04:29:581 PM",2026042803005271
GMFBS,32,49,3,1320.0,3960.0,"2026-04-28, 2:03:31:290 PM",2026042803005216
GMFBS,25,10,10,1340.0,13400.0,"2026-04-28, 1:51:13:040 PM",2026042803004821
GMFBS,10,29,10,1335.0,13350.0,"2026-04-28, 1:49:13:685 PM",2026042803004741
GMFBS,32,58,4,1328.0,5312.0,"2026-04-28, 1:22:12:159 PM",2026042803004089
GMFBS,32,41,4,1328.0,5312.0,"2026-04-28, 1:21:38:736 PM",2026042803004073
GMFBS,57,71,4,1300.0,5200.0,"2026-04-28, 1:00:57:301 PM",2026042803003505
GMFBS,45,46,12,1328.1,15937.2,"2026-04-28, 12:45:43:601 PM",2026042803003078
GMFBS,13,74,10,1327.0,13270.0,"2026-04-28, 11:46:59:665 AM",2026042803001343
GMFBS,40,74,320,1328.0,424960.0,"2026-04-28, 11:46:48:095 AM",2026042803001340
GMFBS,53,74,40,1328.0,53120.0,"2026-04-28, 11:46:48:095 AM",2026042803001339
GMFBS,53,41,10,1328.0,13280.0,"2026-04-28, 11:23:16:145 AM",2026042803000472
