Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
SHIVM,16,47,50,666.0,33300.0,"2026-04-28, 2:59:56:287 PM",2026042805016462
SHIVM,29,47,438,666.0,291708.0,"2026-04-28, 2:59:56:234 PM",2026042805016461
SHIVM,29,56,25,666.0,16650.0,"2026-04-28, 2:59:56:160 PM",2026042805016459
SHIVM,29,33,37,666.0,24642.0,"2026-04-28, 2:59:54:896 PM",2026042805016448
SHIVM,86,33,296,666.0,197136.0,"2026-04-28, 2:59:54:895 PM",2026042805016447
SHIVM,86,39,100,666.0,66600.0,"2026-04-28, 2:59:53:965 PM",2026042805016440
SHIVM,34,34,500,666.5,333250.0,"2026-04-28, 2:59:52:943 PM",2026042805016428
SHIVM,86,57,25,666.0,16650.0,"2026-04-28, 2:59:45:188 PM",2026042805016375
SHIVM,86,45,579,666.0,385614.0,"2026-04-28, 2:59:45:188 PM",2026042805016374
SHIVM,74,33,470,665.1,312597.0,"2026-04-28, 2:59:43:519 PM",2026042805016361
SHIVM,50,33,30,665.2,19956.0,"2026-04-28, 2:59:43:519 PM",2026042805016360
SHIVM,43,45,45,666.0,29970.0,"2026-04-28, 2:59:43:406 PM",2026042805016359
SHIVM,74,91,173,665.1,115062.3,"2026-04-28, 2:59:37:596 PM",2026042805016299
SHIVM,17,91,384,665.1,255398.4,"2026-04-28, 2:59:37:596 PM",2026042805016298
SHIVM,49,91,55,665.2,36586.0,"2026-04-28, 2:59:37:595 PM",2026042805016297
SHIVM,7,91,110,665.2,73172.0,"2026-04-28, 2:59:37:595 PM",2026042805016296
SHIVM,66,91,370,665.2,246124.00000000003,"2026-04-28, 2:59:37:595 PM",2026042805016295
SHIVM,38,91,100,665.2,66520.0,"2026-04-28, 2:59:37:595 PM",2026042805016294
SHIVM,33,91,375,665.2,249450.00000000003,"2026-04-28, 2:59:37:595 PM",2026042805016293
SHIVM,66,91,244,665.2,162308.80000000002,"2026-04-28, 2:59:37:594 PM",2026042805016292
SHIVM,66,91,289,665.2,192242.8,"2026-04-28, 2:59:37:594 PM",2026042805016291
SHIVM,58,48,2,670.0,1340.0,"2026-04-28, 2:59:27:719 PM",2026042805016223
SHIVM,42,45,15,666.0,9990.0,"2026-04-28, 2:59:26:291 PM",2026042805016210
SHIVM,66,58,115,665.2,76498.0,"2026-04-28, 2:59:25:761 PM",2026042805016205
SHIVM,66,19,96,665.2,63859.2,"2026-04-28, 2:59:13:455 PM",2026042805016121
SHIVM,66,19,184,665.2,122396.8,"2026-04-28, 2:59:13:455 PM",2026042805016120
SHIVM,74,19,970,665.3,645341.0,"2026-04-28, 2:59:13:454 PM",2026042805016119
SHIVM,38,45,200,666.0,133200.0,"2026-04-28, 2:59:06:662 PM",2026042805016094
SHIVM,58,48,2,674.0,1348.0,"2026-04-28, 2:59:06:527 PM",2026042805016093
SHIVM,52,45,10,666.0,6660.0,"2026-04-28, 2:59:00:166 PM",2026042805016075
SHIVM,74,42,30,665.3,19959.0,"2026-04-28, 2:58:58:952 PM",2026042805016074
SHIVM,42,45,20,666.0,13320.0,"2026-04-28, 2:58:52:632 PM",2026042805016057
SHIVM,57,45,131,666.0,87246.0,"2026-04-28, 2:58:49:201 PM",2026042805016044
SHIVM,57,22,254,666.0,169164.0,"2026-04-28, 2:58:49:201 PM",2026042805016043
SHIVM,57,56,215,666.0,143190.0,"2026-04-28, 2:58:49:201 PM",2026042805016042
SHIVM,28,56,25,666.0,16650.0,"2026-04-28, 2:58:44:196 PM",2026042805016027
SHIVM,66,87,36,665.2,23947.2,"2026-04-28, 2:58:41:438 PM",2026042805016023
SHIVM,66,87,200,665.2,133040.0,"2026-04-28, 2:58:41:438 PM",2026042805016022
SHIVM,66,87,20,665.2,13304.0,"2026-04-28, 2:58:41:437 PM",2026042805016021
SHIVM,29,87,104,665.3,69191.2,"2026-04-28, 2:58:41:437 PM",2026042805016020
SHIVM,58,87,40,665.9,26636.0,"2026-04-28, 2:58:41:437 PM",2026042805016019
SHIVM,42,56,30,666.0,19980.0,"2026-04-28, 2:58:37:924 PM",2026042805015995
SHIVM,66,48,90,665.2,59868.00000000001,"2026-04-28, 2:58:17:352 PM",2026042805015930
SHIVM,60,48,50,665.2,33260.0,"2026-04-28, 2:58:17:352 PM",2026042805015929
SHIVM,45,48,150,665.2,99780.0,"2026-04-28, 2:58:17:352 PM",2026042805015928
SHIVM,36,48,10,665.9,6659.0,"2026-04-28, 2:58:17:352 PM",2026042805015927
SHIVM,36,58,20,665.9,13318.0,"2026-04-28, 2:58:16:871 PM",2026042805015922
SHIVM,51,56,30,666.0,19980.0,"2026-04-28, 2:58:13:245 PM",2026042805015884
SHIVM,51,38,490,666.0,326340.0,"2026-04-28, 2:58:08:877 PM",2026042805015873
SHIVM,36,38,10,666.0,6660.0,"2026-04-28, 2:58:08:877 PM",2026042805015872
SHIVM,36,57,50,666.0,33300.0,"2026-04-28, 2:57:59:468 PM",2026042805015851
SHIVM,36,19,50,666.0,33300.0,"2026-04-28, 2:57:59:467 PM",2026042805015850
SHIVM,36,21,40,666.0,26640.0,"2026-04-28, 2:57:59:467 PM",2026042805015849
SHIVM,58,21,30,666.0,19980.0,"2026-04-28, 2:57:49:861 PM",2026042805015830
SHIVM,36,28,160,665.9,106544.0,"2026-04-28, 2:57:48:702 PM",2026042805015825
