stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
SAPDBL,36,42,220,838.0,184360.0,2026-04-28 14:59:58.961,2026042803008668
SAPDBL,92,42,80,838.2,67056.0,2026-04-28 14:59:58.961,2026042803008667
SAPDBL,92,44,20,838.2,16764.0,2026-04-28 14:59:57.695,2026042803008660
SAPDBL,42,44,200,840.0,168000.0,2026-04-28 14:59:57.695,2026042803008659
SAPDBL,42,44,150,840.0,126000.0,2026-04-28 14:59:57.695,2026042803008658
SAPDBL,34,44,30,840.0,25200.0,2026-04-28 14:59:57.695,2026042803008657
SAPDBL,35,4,100,843.8,84380.0,2026-04-28 14:59:47.316,2026042803008426
SAPDBL,58,53,120,840.0,100800.0,2026-04-28 14:59:41.758,2026042803008407
SAPDBL,57,53,496,840.1,416689.6,2026-04-28 14:59:41.758,2026042803008406
SAPDBL,42,53,355,840.3,298306.5,2026-04-28 14:59:41.758,2026042803008405
SAPDBL,14,53,1100,840.5,924550.0,2026-04-28 14:59:41.758,2026042803008404
SAPDBL,67,53,122,844.0,102968.0,2026-04-28 14:59:41.758,2026042803008403
SAPDBL,67,42,190,844.0,160360.0,2026-04-28 14:59:35.252,2026042803008388
SAPDBL,67,65,88,843.9,74263.2,2026-04-28 14:59:35.252,2026042803008387
SAPDBL,67,36,100,842.0,84200.0,2026-04-28 14:59:35.251,2026042803008386
SAPDBL,57,74,286,840.1,240268.6,2026-04-28 14:59:33.771,2026042803008380
SAPDBL,34,65,12,843.9,10126.8,2026-04-28 14:58:56.256,2026042803008226
SAPDBL,34,4,200,843.8,168760.0,2026-04-28 14:58:56.256,2026042803008225
SAPDBL,34,58,88,842.0,74096.0,2026-04-28 14:58:56.256,2026042803008224
SAPDBL,34,58,100,842.0,84200.0,2026-04-28 14:54:30.380,2026042803007722
SAPDBL,87,42,10,844.0,8440.0,2026-04-28 14:53:59.721,2026042803007675
SAPDBL,34,38,24,840.0,20160.0,2026-04-28 14:53:55.316,2026042803007671
SAPDBL,34,38,40,840.0,33600.0,2026-04-28 14:53:55.315,2026042803007670
SAPDBL,49,53,200,840.0,168000.0,2026-04-28 14:53:02.350,2026042803007608
SAPDBL,46,58,12,842.0,10104.0,2026-04-28 14:50:58.148,2026042803007452
SAPDBL,87,62,10,844.8,8448.0,2026-04-28 14:50:25.953,2026042803007421
SAPDBL,87,45,10,843.8,8438.0,2026-04-28 14:50:22.181,2026042803007411
SAPDBL,34,45,487,843.8,410930.6,2026-04-28 14:48:49.246,2026042803007319
SAPDBL,34,58,13,843.6,10966.8,2026-04-28 14:48:49.246,2026042803007318
SAPDBL,34,34,220,843.4,185548.0,2026-04-28 14:48:49.246,2026042803007317
SAPDBL,34,42,200,843.0,168600.0,2026-04-28 14:48:49.246,2026042803007316
SAPDBL,34,1,30,843.0,25290.0,2026-04-28 14:48:49.246,2026042803007315
SAPDBL,34,58,50,842.0,42100.0,2026-04-28 14:48:49.246,2026042803007314
SAPDBL,36,57,590,838.0,494420.0,2026-04-28 14:48:20.707,2026042803007286
SAPDBL,36,45,60,838.0,50280.0,2026-04-28 14:47:25.363,2026042803007224
SAPDBL,36,17,86,838.0,72068.0,2026-04-28 14:46:45.391,2026042803007197
SAPDBL,53,17,25,838.0,20950.0,2026-04-28 14:46:45.391,2026042803007196
SAPDBL,26,17,15,839.0,12585.0,2026-04-28 14:46:45.391,2026042803007195
SAPDBL,22,17,100,839.0,83900.0,2026-04-28 14:46:45.391,2026042803007194
SAPDBL,44,17,200,839.0,167800.0,2026-04-28 14:46:45.391,2026042803007193
SAPDBL,45,17,74,839.1,62093.4,2026-04-28 14:46:45.390,2026042803007192
SAPDBL,13,11,90,840.0,75600.0,2026-04-28 14:46:30.772,2026042803007179
SAPDBL,13,34,200,840.0,168000.0,2026-04-28 14:45:11.653,2026042803007140
SAPDBL,42,11,10,840.1,8401.0,2026-04-28 14:45:05.797,2026042803007135
SAPDBL,42,59,50,840.1,42005.0,2026-04-28 14:44:13.030,2026042803007084
SAPDBL,13,14,300,840.0,252000.0,2026-04-28 14:40:47.525,2026042803006937
SAPDBL,39,14,50,840.0,42000.0,2026-04-28 14:40:47.525,2026042803006936
SAPDBL,34,45,93,840.0,78120.0,2026-04-28 14:40:40.710,2026042803006931
SAPDBL,34,14,407,840.0,341880.0,2026-04-28 14:40:37.815,2026042803006930
SAPDBL,35,14,50,840.0,42000.0,2026-04-28 14:40:37.815,2026042803006929
SAPDBL,50,14,43,840.0,36120.0,2026-04-28 14:40:37.815,2026042803006928
SAPDBL,50,48,157,840.0,131880.0,2026-04-28 14:39:05.891,2026042803006851
SAPDBL,14,48,100,840.0,84000.0,2026-04-28 14:39:05.891,2026042803006850
SAPDBL,41,48,50,840.0,42000.0,2026-04-28 14:39:05.891,2026042803006849
SAPDBL,38,48,50,840.0,42000.0,2026-04-28 14:39:05.891,2026042803006848
SAPDBL,41,48,120,840.0,100800.0,2026-04-28 14:39:05.891,2026042803006847
SAPDBL,42,48,20,840.0,16800.0,2026-04-28 14:39:05.891,2026042803006846
SAPDBL,36,48,10,840.0,8400.0,2026-04-28 14:39:05.890,2026042803006845
SAPDBL,45,48,12,840.0,10080.0,2026-04-28 14:39:05.890,2026042803006844
SAPDBL,75,48,100,840.0,84000.0,2026-04-28 14:39:05.890,2026042803006843
SAPDBL,35,48,100,840.0,84000.0,2026-04-28 14:39:05.890,2026042803006842
SAPDBL,6,48,281,840.0,236040.0,2026-04-28 14:39:05.890,2026042803006841
SAPDBL,6,88,189,840.0,158760.0,2026-04-28 14:37:55.135,2026042803006802
SAPDBL,52,88,100,840.2,84020.0,2026-04-28 14:37:55.135,2026042803006801
SAPDBL,48,88,91,840.5,76485.5,2026-04-28 14:37:55.135,2026042803006800
SAPDBL,38,88,90,842.0,75780.0,2026-04-28 14:37:55.135,2026042803006799
SAPDBL,88,88,20,842.5,16850.0,2026-04-28 14:37:55.135,2026042803006798
SAPDBL,22,88,10,843.0,8430.0,2026-04-28 14:37:55.135,2026042803006797
SAPDBL,46,38,125,844.0,105500.0,2026-04-28 14:37:06.801,2026042803006753
SAPDBL,46,49,604,844.0,509776.0,2026-04-28 14:36:50.205,2026042803006740
SAPDBL,26,49,50,844.0,42200.0,2026-04-28 14:36:50.204,2026042803006739
SAPDBL,71,49,100,844.0,84400.0,2026-04-28 14:36:50.204,2026042803006738
SAPDBL,58,49,286,844.0,241384.0,2026-04-28 14:36:50.204,2026042803006737
SAPDBL,58,49,100,844.1,84410.0,2026-04-28 14:36:50.204,2026042803006736
SAPDBL,33,49,100,844.1,84410.0,2026-04-28 14:36:50.204,2026042803006735
SAPDBL,67,49,500,844.1,422050.0,2026-04-28 14:36:50.204,2026042803006734
SAPDBL,57,49,50,844.1,42205.0,2026-04-28 14:36:50.203,2026042803006733
SAPDBL,7,49,10,844.2,8442.0,2026-04-28 14:36:50.203,2026042803006732
SAPDBL,39,49,200,844.2,168840.0,2026-04-28 14:36:50.203,2026042803006731
SAPDBL,35,45,100,845.0,84500.0,2026-04-28 14:36:37.644,2026042803006726
SAPDBL,45,45,50,845.0,42250.0,2026-04-28 14:36:29.737,2026042803006724
SAPDBL,4,38,200,846.9,169380.0,2026-04-28 14:27:06.497,2026042803006342
SAPDBL,58,17,26,844.0,21944.0,2026-04-28 14:26:48.997,2026042803006326
SAPDBL,58,39,200,844.0,168800.0,2026-04-28 14:24:50.829,2026042803006257
SAPDBL,58,87,10,844.0,8440.0,2026-04-28 14:22:51.074,2026042803006179
SAPDBL,8,17,84,848.0,71232.0,2026-04-28 14:14:27.904,2026042803005786
SAPDBL,8,58,11,845.0,9295.0,2026-04-28 14:14:27.904,2026042803005785
SAPDBL,53,58,31,845.0,26195.0,2026-04-28 14:09:47.798,2026042803005538
SAPDBL,53,99,20,845.0,16900.0,2026-04-28 14:09:12.584,2026042803005497
SAPDBL,53,46,49,845.0,41405.0,2026-04-28 14:07:20.406,2026042803005422
SAPDBL,42,46,20,845.0,16900.0,2026-04-28 14:07:20.406,2026042803005421
SAPDBL,88,46,200,845.0,169000.0,2026-04-28 14:07:20.405,2026042803005420
SAPDBL,42,46,200,846.0,169200.0,2026-04-28 14:07:20.405,2026042803005419
SAPDBL,38,46,31,846.1,26229.1,2026-04-28 14:07:20.404,2026042803005418
SAPDBL,38,25,69,846.1,58380.9,2026-04-28 14:06:50.345,2026042803005387
SAPDBL,32,25,20,846.2,16924.0,2026-04-28 14:06:50.345,2026042803005386
SAPDBL,57,25,111,846.2,93928.2,2026-04-28 14:06:50.345,2026042803005385
SAPDBL,57,47,120,846.2,101544.0,2026-04-28 14:05:56.926,2026042803005345
SAPDBL,57,11,19,846.2,16077.8,2026-04-28 14:05:13.089,2026042803005323
SAPDBL,54,45,100,847.0,84700.0,2026-04-28 14:04:22.338,2026042803005265
SAPDBL,57,21,150,846.2,126930.0,2026-04-28 14:02:56.342,2026042803005146
SAPDBL,57,47,20,846.2,16924.0,2026-04-28 14:02:54.634,2026042803005143
