symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
MNBBL,42,34,11,371.0,4081.0,2026-04-28 14:59:15.673,2026042803008296
MNBBL,4,25,277,370.0,102490.0,2026-04-28 14:59:14.823,2026042803008288
MNBBL,53,25,100,370.0,37000.0,2026-04-28 14:59:14.823,2026042803008287
MNBBL,58,25,108,370.0,39960.0,2026-04-28 14:59:14.823,2026042803008286
MNBBL,32,25,200,370.1,74020.0,2026-04-28 14:59:14.823,2026042803008285
MNBBL,22,25,597,370.1,220949.7,2026-04-28 14:59:14.823,2026042803008284
MNBBL,6,25,200,370.2,74040.0,2026-04-28 14:59:14.823,2026042803008283
MNBBL,35,25,18,371.0,6678.0,2026-04-28 14:59:14.822,2026042803008282
MNBBL,62,8,10,373.9,3739.0,2026-04-28 14:58:44.244,2026042803008207
MNBBL,48,25,317,373.0,118241.0,2026-04-28 14:58:11.490,2026042803008148
MNBBL,58,8,50,373.9,18695.0,2026-04-28 14:57:31.964,2026042803008055
MNBBL,48,11,50,373.0,18650.0,2026-04-28 14:57:06.612,2026042803008016
MNBBL,48,42,300,373.0,111900.0,2026-04-28 14:56:55.154,2026042803007991
MNBBL,48,56,200,372.0,74400.0,2026-04-28 14:56:55.154,2026042803007990
MNBBL,48,43,500,371.8,185900.0,2026-04-28 14:56:55.154,2026042803007989
MNBBL,48,43,53,371.8,19705.4,2026-04-28 14:56:55.154,2026042803007988
MNBBL,75,43,30,371.8,11154.0,2026-04-28 14:56:53.223,2026042803007985
MNBBL,16,43,188,371.8,69898.40000000001,2026-04-28 14:55:49.607,2026042803007858
MNBBL,16,32,12,371.7,4460.4,2026-04-28 14:55:49.607,2026042803007857
MNBBL,54,32,10,371.7,3717.0,2026-04-28 14:55:32.194,2026042803007827
MNBBL,28,32,28,371.7,10407.6,2026-04-28 14:55:26.836,2026042803007820
MNBBL,22,45,105,370.1,38860.5,2026-04-28 14:54:42.144,2026042803007733
MNBBL,25,45,110,370.2,40722.0,2026-04-28 14:54:42.144,2026042803007732
MNBBL,59,45,20,370.2,7404.0,2026-04-28 14:54:42.143,2026042803007731
MNBBL,25,45,100,370.2,37020.0,2026-04-28 14:54:42.143,2026042803007730
MNBBL,58,45,70,371.0,25970.0,2026-04-28 14:54:42.143,2026042803007729
MNBBL,22,13,550,370.1,203555.0,2026-04-28 14:51:34.384,2026042803007492
MNBBL,17,13,50,370.2,18510.0,2026-04-28 14:51:34.383,2026042803007491
MNBBL,1,43,200,371.1,74220.0,2026-04-28 14:50:49.457,2026042803007445
MNBBL,22,49,48,370.1,17764.800000000003,2026-04-28 14:50:29.626,2026042803007422
MNBBL,19,49,100,371.1,37110.0,2026-04-28 14:49:57.140,2026042803007391
MNBBL,58,49,12,370.1,4441.200000000001,2026-04-28 14:49:55.946,2026042803007389
MNBBL,4,49,30,370.1,11103.0,2026-04-28 14:49:55.946,2026042803007388
MNBBL,45,49,100,370.1,37010.0,2026-04-28 14:49:55.946,2026042803007387
MNBBL,34,49,135,370.1,49963.5,2026-04-28 14:49:55.946,2026042803007386
MNBBL,51,49,10,370.5,3705.0,2026-04-28 14:49:55.946,2026042803007385
MNBBL,38,49,66,370.7,24466.2,2026-04-28 14:49:55.946,2026042803007384
MNBBL,46,49,254,370.7,94157.8,2026-04-28 14:49:55.946,2026042803007383
MNBBL,70,49,100,370.8,37080.0,2026-04-28 14:49:55.945,2026042803007382
MNBBL,6,49,293,371.0,108703.0,2026-04-28 14:49:55.945,2026042803007381
MNBBL,22,49,30,371.1,11133.0,2026-04-28 14:49:26.725,2026042803007343
MNBBL,6,43,377,371.0,139867.0,2026-04-28 14:48:38.029,2026042803007308
MNBBL,49,43,12,371.0,4452.0,2026-04-28 14:48:38.029,2026042803007307
MNBBL,11,43,30,371.0,11130.0,2026-04-28 14:48:38.029,2026042803007306
MNBBL,6,43,1340,371.0,497140.0,2026-04-28 14:48:38.028,2026042803007305
MNBBL,48,43,20,371.0,7420.0,2026-04-28 14:48:38.028,2026042803007304
MNBBL,6,43,670,371.0,248570.0,2026-04-28 14:48:38.028,2026042803007303
MNBBL,38,43,300,371.0,111300.0,2026-04-28 14:48:38.028,2026042803007302
MNBBL,21,43,28,371.0,10388.0,2026-04-28 14:48:38.028,2026042803007301
MNBBL,57,43,13,371.0,4823.0,2026-04-28 14:48:38.028,2026042803007300
MNBBL,5,43,20,371.0,7420.0,2026-04-28 14:48:38.028,2026042803007299
MNBBL,11,43,30,371.0,11130.0,2026-04-28 14:48:38.028,2026042803007298
MNBBL,35,43,100,371.0,37100.0,2026-04-28 14:48:38.028,2026042803007297
MNBBL,35,43,1000,371.1,371100.0,2026-04-28 14:48:38.027,2026042803007296
MNBBL,35,43,1000,371.1,371100.0,2026-04-28 14:48:38.027,2026042803007295
MNBBL,51,43,60,371.1,22266.0,2026-04-28 14:48:38.027,2026042803007294
MNBBL,72,49,822,371.2,305126.4,2026-04-28 14:48:03.868,2026042803007258
MNBBL,72,49,109,371.2,40460.8,2026-04-28 14:47:23.200,2026042803007223
MNBBL,49,49,31,371.3,11510.3,2026-04-28 14:46:49.422,2026042803007199
MNBBL,72,58,69,371.2,25612.8,2026-04-28 14:46:46.323,2026042803007198
MNBBL,84,49,230,371.3,85399.0,2026-04-28 14:46:28.754,2026042803007177
MNBBL,72,49,630,371.3,233919.0,2026-04-28 14:46:28.753,2026042803007176
MNBBL,72,37,370,371.3,137381.0,2026-04-28 14:45:22.333,2026042803007148
MNBBL,59,37,300,371.3,111390.0,2026-04-28 14:45:22.332,2026042803007147
MNBBL,94,37,200,371.4,74280.0,2026-04-28 14:45:22.332,2026042803007146
MNBBL,58,37,100,371.4,37140.0,2026-04-28 14:45:22.332,2026042803007145
MNBBL,29,37,1000,371.4,371400.0,2026-04-28 14:45:22.332,2026042803007144
MNBBL,42,37,30,371.5,11145.0,2026-04-28 14:45:22.332,2026042803007143
MNBBL,32,56,50,372.0,18600.0,2026-04-28 14:45:06.869,2026042803007137
MNBBL,46,49,71,371.5,26376.5,2026-04-28 14:44:59.881,2026042803007133
MNBBL,46,45,48,371.5,17832.0,2026-04-28 14:43:51.877,2026042803007078
MNBBL,45,45,20,371.5,7430.0,2026-04-28 14:43:51.876,2026042803007077
MNBBL,75,45,300,371.9,111570.0,2026-04-28 14:43:51.876,2026042803007076
MNBBL,82,45,32,371.9,11900.8,2026-04-28 14:43:51.876,2026042803007075
MNBBL,82,32,68,371.9,25289.2,2026-04-28 14:42:58.424,2026042803007043
MNBBL,7,49,200,372.0,74400.0,2026-04-28 14:42:46.964,2026042803007034
MNBBL,58,49,400,372.0,148800.0,2026-04-28 14:41:48.909,2026042803006983
MNBBL,1,49,250,372.0,93000.0,2026-04-28 14:40:28.255,2026042803006914
MNBBL,42,49,34,372.0,12648.0,2026-04-28 14:39:36.521,2026042803006871
MNBBL,49,49,20,372.0,7440.0,2026-04-28 14:39:24.571,2026042803006860
MNBBL,49,49,25,372.0,9300.0,2026-04-28 14:39:20.392,2026042803006855
MNBBL,58,43,460,372.0,171120.0,2026-04-28 14:36:47.124,2026042803006730
MNBBL,49,49,68,372.0,25296.0,2026-04-28 14:36:23.315,2026042803006721
MNBBL,49,43,820,372.0,305040.0,2026-04-28 14:34:56.973,2026042803006671
MNBBL,21,43,30,372.2,11166.0,2026-04-28 14:34:56.972,2026042803006670
MNBBL,49,44,103,372.0,38316.0,2026-04-28 14:32:52.989,2026042803006607
MNBBL,48,44,31,372.0,11532.0,2026-04-28 14:32:52.989,2026042803006606
MNBBL,57,44,16,372.0,5952.0,2026-04-28 14:32:52.988,2026042803006605
MNBBL,57,77,12,372.0,4464.0,2026-04-28 14:28:59.505,2026042803006379
MNBBL,57,43,72,372.0,26784.0,2026-04-28 14:26:41.939,2026042803006323
MNBBL,42,43,10,372.0,3720.0,2026-04-28 14:26:41.939,2026042803006322
MNBBL,4,43,118,372.0,43896.0,2026-04-28 14:26:41.938,2026042803006321
MNBBL,4,21,70,372.0,26040.0,2026-04-28 14:26:21.644,2026042803006311
MNBBL,35,21,30,372.0,11160.0,2026-04-28 14:26:21.644,2026042803006310
MNBBL,41,43,50,372.0,18600.0,2026-04-28 14:21:29.217,2026042803006125
MNBBL,49,43,23,372.0,8556.0,2026-04-28 14:21:29.216,2026042803006124
MNBBL,42,43,180,372.0,66960.0,2026-04-28 14:21:29.216,2026042803006123
MNBBL,51,43,100,372.0,37200.0,2026-04-28 14:21:29.216,2026042803006122
MNBBL,58,43,100,372.0,37200.0,2026-04-28 14:21:29.216,2026042803006121
MNBBL,46,43,15,372.0,5580.0,2026-04-28 14:21:29.216,2026042803006120
MNBBL,32,43,40,372.0,14880.0,2026-04-28 14:21:29.216,2026042803006119
MNBBL,38,43,463,372.0,172236.0,2026-04-28 14:21:29.216,2026042803006118
MNBBL,38,41,12,372.0,4464.0,2026-04-28 14:19:48.722,2026042803006034
MNBBL,38,59,240,372.0,89280.0,2026-04-28 14:11:41.765,2026042803005647
MNBBL,21,59,100,372.2,37220.0,2026-04-28 14:11:41.765,2026042803005646
MNBBL,21,59,50,372.2,18610.0,2026-04-28 14:09:49.633,2026042803005540
MNBBL,38,40,199,372.0,74028.0,2026-04-28 14:07:21.677,2026042803005423
MNBBL,58,40,101,372.1,37582.100000000006,2026-04-28 14:07:07.435,2026042803005402
MNBBL,58,40,79,372.1,29395.9,2026-04-28 14:05:56.746,2026042803005343
MNBBL,17,40,25,372.1,9302.5,2026-04-28 14:05:56.746,2026042803005342
MNBBL,52,40,66,372.1,24558.6,2026-04-28 14:05:56.746,2026042803005341
MNBBL,58,40,100,372.2,37220.0,2026-04-28 14:05:56.746,2026042803005340
MNBBL,46,40,30,372.2,11166.0,2026-04-28 14:05:56.745,2026042803005339
MNBBL,25,43,30,374.5,11235.0,2026-04-28 14:04:45.008,2026042803005284
