symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
USHL,34,58,10,650.0,6500.0,2026-04-28 14:59:53.259,2026042805016432
USHL,34,13,40,645.0,25800.0,2026-04-28 14:59:53.259,2026042805016431
USHL,34,14,93,644.0,59892.0,2026-04-28 14:59:53.259,2026042805016430
USHL,59,47,270,630.5,170235.0,2026-04-28 14:59:41.532,2026042805016327
USHL,17,47,100,635.0,63500.0,2026-04-28 14:59:41.532,2026042805016326
USHL,13,47,40,635.1,25404.0,2026-04-28 14:59:41.532,2026042805016325
USHL,82,14,10,644.0,6440.0,2026-04-28 14:59:26.885,2026042805016221
USHL,58,14,15,640.0,9600.0,2026-04-28 14:54:59.704,2026042805015300
USHL,34,13,10,650.0,6500.0,2026-04-28 14:53:41.351,2026042805015034
USHL,29,14,34,640.0,21760.0,2026-04-28 14:52:26.756,2026042805014797
USHL,58,14,40,642.0,25680.0,2026-04-28 14:52:26.756,2026042805014796
USHL,45,14,100,643.1,64310.0,2026-04-28 14:52:26.756,2026042805014795
USHL,39,14,25,643.2,16080.000000000002,2026-04-28 14:52:26.756,2026042805014794
USHL,39,58,10,643.2,6432.0,2026-04-28 14:46:20.426,2026042805013945
USHL,39,42,30,643.2,19296.0,2026-04-28 14:44:17.326,2026042805013637
USHL,39,48,10,643.2,6432.0,2026-04-28 14:41:33.374,2026042805013237
USHL,39,48,125,643.2,80400.0,2026-04-28 14:41:19.551,2026042805013213
USHL,14,48,131,644.0,84364.0,2026-04-28 14:41:19.550,2026042805013212
USHL,49,48,55,645.0,35475.0,2026-04-28 14:41:19.550,2026042805013211
USHL,29,48,40,645.0,25800.0,2026-04-28 14:41:19.550,2026042805013210
USHL,54,48,16,648.0,10368.0,2026-04-28 14:41:19.550,2026042805013209
USHL,29,65,10,645.0,6450.0,2026-04-28 14:13:20.079,2026042805011072
USHL,58,65,30,646.0,19380.0,2026-04-28 14:13:20.079,2026042805011071
USHL,59,65,30,646.1,19383.0,2026-04-28 14:13:20.078,2026042805011070
USHL,59,99,60,646.1,38766.0,2026-04-28 14:05:36.879,2026042805010333
USHL,58,26,10,646.2,6462.0,2026-04-28 13:57:01.123,2026042805009747
USHL,58,34,22,646.2,14216.4,2026-04-28 13:44:42.938,2026042805009088
USHL,42,52,29,650.0,18850.0,2026-04-28 13:23:43.556,2026042805008033
USHL,58,80,10,646.2,6462.0,2026-04-28 13:12:06.097,2026042805007482
USHL,42,21,10,650.0,6500.0,2026-04-28 13:10:48.512,2026042805007413
USHL,42,42,10,650.0,6500.0,2026-04-28 13:10:48.512,2026042805007412
USHL,42,7,10,650.0,6500.0,2026-04-28 13:10:48.512,2026042805007411
USHL,42,52,10,649.0,6490.0,2026-04-28 13:10:48.512,2026042805007410
USHL,59,11,10,646.1,6461.0,2026-04-28 12:57:48.711,2026042805006670
USHL,58,4,10,646.2,6462.0,2026-04-28 12:56:52.544,2026042805006625
USHL,58,3,26,646.2,16801.2,2026-04-28 12:36:11.924,2026042805005510
USHL,58,38,20,646.2,12924.0,2026-04-28 12:29:30.125,2026042805005250
USHL,58,38,10,646.5,6465.0,2026-04-28 12:29:11.669,2026042805005228
USHL,57,34,10,646.5,6465.0,2026-04-28 11:45:06.086,2026042805002415
USHL,39,48,10,655.0,6550.0,2026-04-28 11:30:13.253,2026042805001478
USHL,39,54,10,645.0,6450.0,2026-04-28 11:28:22.542,2026042805001358
USHL,58,74,10,642.0,6420.0,2026-04-28 11:15:12.000,2026042805000642
USHL,58,52,10,642.0,6420.0,2026-04-28 11:12:23.934,2026042805000471
