stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
OHL,48,14,16,692.0,11072.0,2026-04-28 14:59:28.043,2026042804014705
OHL,58,45,10,690.0,6900.0,2026-04-28 14:58:50.201,2026042804014436
OHL,45,48,45,685.0,30825.0,2026-04-28 14:55:20.475,2026042804013664
OHL,29,48,100,685.0,68500.0,2026-04-28 14:55:20.475,2026042804013663
OHL,29,48,25,685.0,17125.0,2026-04-28 14:55:20.475,2026042804013662
OHL,98,48,10,685.5,6855.0,2026-04-28 14:55:20.475,2026042804013661
OHL,5,48,50,690.0,34500.0,2026-04-28 14:55:20.475,2026042804013660
OHL,48,48,500,690.0,345000.0,2026-04-28 14:55:20.475,2026042804013659
OHL,7,48,15,690.0,10350.0,2026-04-28 14:55:20.475,2026042804013658
OHL,13,48,10,690.0,6900.0,2026-04-28 14:55:20.475,2026042804013657
OHL,7,48,10,690.0,6900.0,2026-04-28 14:55:20.475,2026042804013656
OHL,17,48,10,690.0,6900.0,2026-04-28 14:55:20.475,2026042804013655
OHL,58,48,20,690.0,13800.0,2026-04-28 14:55:20.475,2026042804013654
OHL,42,48,20,690.0,13800.0,2026-04-28 14:55:20.475,2026042804013653
OHL,7,48,50,690.0,34500.0,2026-04-28 14:55:20.475,2026042804013652
OHL,29,48,25,690.0,17250.0,2026-04-28 14:55:20.475,2026042804013651
OHL,39,48,100,690.1,69010.0,2026-04-28 14:55:20.475,2026042804013650
OHL,58,48,10,691.5,6915.0,2026-04-28 14:55:20.475,2026042804013649
OHL,18,14,50,692.0,34600.0,2026-04-28 14:54:33.462,2026042804013381
OHL,74,14,100,692.4,69240.0,2026-04-28 14:54:33.462,2026042804013380
OHL,51,14,300,692.7,207810.0,2026-04-28 14:54:33.462,2026042804013379
OHL,14,14,25,692.8,17320.0,2026-04-28 14:54:33.462,2026042804013378
OHL,38,38,50,693.0,34650.0,2026-04-28 14:53:57.956,2026042804013248
OHL,51,38,40,693.0,27720.0,2026-04-28 14:53:57.956,2026042804013247
OHL,77,38,10,695.0,6950.0,2026-04-28 14:53:02.201,2026042804013121
OHL,77,21,17,700.0,11900.0,2026-04-28 14:51:08.267,2026042804012726
OHL,77,21,14,700.0,9800.0,2026-04-28 14:49:55.202,2026042804012528
OHL,77,21,12,700.0,8400.0,2026-04-28 14:49:02.674,2026042804012405
OHL,77,60,185,700.0,129500.0,2026-04-28 14:48:01.101,2026042804012267
OHL,77,40,12,699.0,8388.0,2026-04-28 14:48:01.101,2026042804012266
OHL,77,40,548,699.0,383052.0,2026-04-28 14:47:43.158,2026042804012226
OHL,77,34,252,699.0,176148.0,2026-04-28 14:47:43.158,2026042804012225
OHL,14,6,75,692.8,51960.0,2026-04-28 14:42:02.307,2026042804011543
OHL,7,6,30,694.1,20823.0,2026-04-28 14:42:02.307,2026042804011542
OHL,45,6,10,695.0,6950.0,2026-04-28 14:41:43.447,2026042804011504
OHL,56,6,50,695.0,34750.0,2026-04-28 14:41:43.447,2026042804011503
OHL,42,6,20,695.0,13900.0,2026-04-28 14:41:43.447,2026042804011502
OHL,38,6,10,695.0,6950.0,2026-04-28 14:41:43.447,2026042804011501
OHL,62,6,25,695.1,17377.5,2026-04-28 14:41:43.447,2026042804011500
OHL,5,6,50,695.2,34760.0,2026-04-28 14:41:43.447,2026042804011499
OHL,42,6,30,695.3,20859.0,2026-04-28 14:41:43.447,2026042804011498
OHL,42,34,35,699.0,24465.0,2026-04-28 14:24:30.150,2026042804010077
OHL,62,8,45,695.1,31279.5,2026-04-28 13:38:57.487,2026042804006655
OHL,58,8,10,695.1,6951.0,2026-04-28 13:38:57.487,2026042804006654
OHL,16,8,35,695.2,24332.0,2026-04-28 13:38:24.950,2026042804006610
OHL,36,8,10,695.2,6952.0,2026-04-28 13:37:53.500,2026042804006599
OHL,49,60,15,700.0,10500.0,2026-04-28 13:14:14.409,2026042804005624
OHL,58,22,10,700.0,7000.0,2026-04-28 12:47:06.922,2026042804004289
OHL,58,17,160,700.0,112000.0,2026-04-28 12:46:02.293,2026042804004251
OHL,42,17,90,700.0,63000.0,2026-04-28 12:46:02.293,2026042804004250
OHL,42,49,10,700.0,7000.0,2026-04-28 12:06:43.583,2026042804002758
OHL,44,34,13,705.0,9165.0,2026-04-28 11:58:47.993,2026042804002449
