Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
TPC,48,74,10,373.5,3735.0,"2026-04-28, 2:59:59:916 PM",2026042805016553
TPC,59,47,90,373.0,33570.0,"2026-04-28, 2:59:51:929 PM",2026042805016425
TPC,59,62,2490,373.0,928770.0,"2026-04-28, 2:59:51:929 PM",2026042805016424
TPC,38,62,10,373.0,3730.0,"2026-04-28, 2:59:48:633 PM",2026042805016389
TPC,48,62,729,371.5,270823.5,"2026-04-28, 2:59:22:704 PM",2026042805016184
TPC,36,62,50,371.6,18580.0,"2026-04-28, 2:59:22:704 PM",2026042805016183
TPC,22,62,12,372.0,4464.0,"2026-04-28, 2:59:22:704 PM",2026042805016182
TPC,39,62,100,372.0,37200.0,"2026-04-28, 2:59:22:704 PM",2026042805016181
TPC,51,62,18,372.0,6696.0,"2026-04-28, 2:59:22:704 PM",2026042805016180
TPC,38,62,91,372.0,33852.0,"2026-04-28, 2:59:22:704 PM",2026042805016179
TPC,38,41,409,372.0,152148.0,"2026-04-28, 2:57:55:018 PM",2026042805015841
TPC,28,41,30,372.0,11160.0,"2026-04-28, 2:57:52:357 PM",2026042805015837
TPC,33,41,61,372.0,22692.0,"2026-04-28, 2:57:52:357 PM",2026042805015836
TPC,33,57,39,372.0,14508.0,"2026-04-28, 2:57:37:846 PM",2026042805015770
TPC,77,57,50,372.0,18600.0,"2026-04-28, 2:57:37:846 PM",2026042805015769
TPC,17,57,911,372.0,338892.0,"2026-04-28, 2:57:37:846 PM",2026042805015768
TPC,47,74,300,373.5,112050.0,"2026-04-28, 2:56:41:027 PM",2026042805015587
TPC,17,38,1089,372.0,405108.0,"2026-04-28, 2:56:14:385 PM",2026042805015516
TPC,33,38,200,372.0,74400.0,"2026-04-28, 2:56:14:385 PM",2026042805015515
TPC,52,38,500,372.0,186000.0,"2026-04-28, 2:56:14:385 PM",2026042805015514
TPC,41,38,135,372.1,50233.5,"2026-04-28, 2:56:14:385 PM",2026042805015513
TPC,42,38,295,372.1,109769.5,"2026-04-28, 2:56:14:385 PM",2026042805015512
TPC,32,38,507,372.2,188705.4,"2026-04-28, 2:56:14:384 PM",2026042805015511
TPC,14,38,1111,372.3,413625.3,"2026-04-28, 2:56:14:384 PM",2026042805015510
TPC,47,38,163,373.0,60799.0,"2026-04-28, 2:56:14:384 PM",2026042805015509
TPC,47,52,37,373.0,13801.0,"2026-04-28, 2:56:08:033 PM",2026042805015494
TPC,32,49,100,372.2,37220.0,"2026-04-28, 2:55:19:583 PM",2026042805015355
TPC,51,52,67,373.5,25024.5,"2026-04-28, 2:53:51:545 PM",2026042805015070
TPC,32,49,260,372.2,96772.0,"2026-04-28, 2:52:26:722 PM",2026042805014793
TPC,42,49,250,372.3,93075.0,"2026-04-28, 2:52:26:722 PM",2026042805014792
TPC,49,49,180,372.3,67014.0,"2026-04-28, 2:52:26:722 PM",2026042805014791
TPC,43,49,50,372.4,18620.0,"2026-04-28, 2:52:26:721 PM",2026042805014790
TPC,58,49,10,372.4,3724.0,"2026-04-28, 2:52:26:721 PM",2026042805014789
TPC,58,49,65,373.0,24245.0,"2026-04-28, 2:50:39:900 PM",2026042805014551
TPC,45,49,100,373.0,37300.0,"2026-04-28, 2:50:39:900 PM",2026042805014550
TPC,39,49,85,373.1,31713.500000000004,"2026-04-28, 2:50:39:899 PM",2026042805014549
TPC,33,50,50,373.1,18655.0,"2026-04-28, 2:42:53:234 PM",2026042805013405
TPC,36,50,50,373.1,18655.0,"2026-04-28, 2:42:53:234 PM",2026042805013404
TPC,38,45,280,373.5,104580.0,"2026-04-28, 2:37:03:548 PM",2026042805012783
TPC,39,83,415,373.0,154795.0,"2026-04-28, 2:35:38:137 PM",2026042805012676
TPC,52,83,65,373.0,24245.0,"2026-04-28, 2:35:38:136 PM",2026042805012675
TPC,42,83,20,373.1,7462.0,"2026-04-28, 2:35:38:136 PM",2026042805012674
TPC,52,7,35,373.0,13055.0,"2026-04-28, 2:30:47:166 PM",2026042805012317
TPC,25,7,100,373.0,37300.0,"2026-04-28, 2:29:33:367 PM",2026042805012243
TPC,25,7,40,373.0,14920.0,"2026-04-28, 2:26:06:163 PM",2026042805012021
TPC,25,58,10,373.0,3730.0,"2026-04-28, 2:25:30:147 PM",2026042805011984
TPC,25,4,100,373.0,37300.0,"2026-04-28, 2:25:30:147 PM",2026042805011983
TPC,25,7,50,373.0,18650.0,"2026-04-28, 2:25:30:146 PM",2026042805011982
TPC,32,8,133,372.2,49502.6,"2026-04-28, 2:22:39:025 PM",2026042805011817
TPC,58,8,10,372.3,3723.0,"2026-04-28, 2:22:39:025 PM",2026042805011816
TPC,58,8,10,372.4,3724.0,"2026-04-28, 2:22:04:499 PM",2026042805011761
TPC,19,8,240,372.5,89400.0,"2026-04-28, 2:22:04:499 PM",2026042805011760
