Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
SWASTIK,77,7,30,2517.0,75510.0,"2026-04-28, 2:59:21:522 PM",2026042804014652
SWASTIK,22,57,10,2512.0,25120.0,"2026-04-28, 2:56:59:402 PM",2026042804013984
SWASTIK,32,58,10,2513.0,25130.0,"2026-04-28, 2:54:58:057 PM",2026042804013582
SWASTIK,22,7,50,2517.0,125850.0,"2026-04-28, 2:54:19:058 PM",2026042804013323
SWASTIK,62,7,10,2517.0,25170.0,"2026-04-28, 2:51:21:656 PM",2026042804012762
SWASTIK,46,34,10,2513.0,25130.0,"2026-04-28, 2:48:31:493 PM",2026042804012313
SWASTIK,5,94,20,2513.0,50260.0,"2026-04-28, 2:42:52:453 PM",2026042804011685
SWASTIK,58,94,140,2513.1,351834.0,"2026-04-28, 2:42:52:453 PM",2026042804011684
SWASTIK,58,87,20,2513.1,50262.0,"2026-04-28, 2:42:20:893 PM",2026042804011628
SWASTIK,58,58,10,2513.1,25131.0,"2026-04-28, 2:37:57:532 PM",2026042804011055
SWASTIK,58,44,30,2513.1,75393.0,"2026-04-28, 2:35:02:467 PM",2026042804010822
SWASTIK,44,44,10,2514.0,25140.0,"2026-04-28, 2:35:02:467 PM",2026042804010821
SWASTIK,44,58,10,2514.0,25140.0,"2026-04-28, 2:35:01:465 PM",2026042804010820
SWASTIK,34,57,10,2517.9,25179.0,"2026-04-28, 2:33:04:739 PM",2026042804010707
SWASTIK,44,47,10,2514.0,25140.0,"2026-04-28, 2:32:53:560 PM",2026042804010701
SWASTIK,62,45,10,2515.0,25150.0,"2026-04-28, 2:30:14:486 PM",2026042804010470
SWASTIK,34,57,10,2515.0,25150.0,"2026-04-28, 2:29:13:098 PM",2026042804010393
SWASTIK,34,42,20,2515.0,50300.0,"2026-04-28, 2:28:53:364 PM",2026042804010375
SWASTIK,44,42,20,2515.0,50300.0,"2026-04-28, 2:28:53:364 PM",2026042804010374
SWASTIK,44,38,10,2515.0,25150.0,"2026-04-28, 2:26:58:529 PM",2026042804010272
SWASTIK,44,58,10,2515.0,25150.0,"2026-04-28, 2:26:12:786 PM",2026042804010197
SWASTIK,42,17,10,2518.0,25180.0,"2026-04-28, 2:13:29:926 PM",2026042804009130
SWASTIK,25,43,10,2518.0,25180.0,"2026-04-28, 2:11:23:036 PM",2026042804008876
SWASTIK,44,48,10,2515.0,25150.0,"2026-04-28, 2:08:23:219 PM",2026042804008580
SWASTIK,44,59,10,2514.0,25140.0,"2026-04-28, 2:06:55:419 PM",2026042804008467
SWASTIK,34,17,10,2513.2,25132.0,"2026-04-28, 2:05:31:209 PM",2026042804008353
SWASTIK,34,58,10,2513.2,25132.0,"2026-04-28, 2:05:25:589 PM",2026042804008345
SWASTIK,32,43,10,2515.0,25150.0,"2026-04-28, 2:04:53:736 PM",2026042804008311
SWASTIK,46,65,10,2514.0,25140.0,"2026-04-28, 2:03:56:499 PM",2026042804008239
SWASTIK,58,65,13,2514.0,32682.0,"2026-04-28, 2:03:04:243 PM",2026042804008132
SWASTIK,58,6,10,2514.0,25140.0,"2026-04-28, 2:02:11:280 PM",2026042804008042
SWASTIK,42,41,10,2519.0,25190.0,"2026-04-28, 1:51:39:400 PM",2026042804007202
SWASTIK,45,34,10,2513.1,25131.0,"2026-04-28, 1:35:53:989 PM",2026042804006476
SWASTIK,6,56,10,2515.0,25150.0,"2026-04-28, 1:33:50:634 PM",2026042804006352
SWASTIK,5,3,62,2513.0,155806.0,"2026-04-28, 1:31:37:514 PM",2026042804006257
SWASTIK,22,3,50,2514.0,125700.0,"2026-04-28, 1:31:37:514 PM",2026042804006256
SWASTIK,46,3,10,2514.0,25140.0,"2026-04-28, 1:31:37:514 PM",2026042804006255
SWASTIK,70,3,10,2514.0,25140.0,"2026-04-28, 1:31:37:514 PM",2026042804006254
SWASTIK,45,3,30,2514.0,75420.0,"2026-04-28, 1:31:37:514 PM",2026042804006253
SWASTIK,46,3,10,2514.1,25141.0,"2026-04-28, 1:31:37:514 PM",2026042804006252
SWASTIK,46,3,10,2515.0,25150.0,"2026-04-28, 1:31:37:514 PM",2026042804006251
SWASTIK,62,3,20,2516.0,50320.0,"2026-04-28, 1:31:37:513 PM",2026042804006250
SWASTIK,58,43,10,2518.0,25180.0,"2026-04-28, 1:23:29:290 PM",2026042804005986
SWASTIK,46,22,10,2515.0,25150.0,"2026-04-28, 1:21:42:918 PM",2026042804005922
SWASTIK,36,50,10,2515.0,25150.0,"2026-04-28, 1:18:57:047 PM",2026042804005814
SWASTIK,14,43,10,2515.0,25150.0,"2026-04-28, 1:10:32:689 PM",2026042804005493
SWASTIK,45,58,10,2514.0,25140.0,"2026-04-28, 1:09:36:825 PM",2026042804005458
SWASTIK,38,43,10,2520.0,25200.0,"2026-04-28, 1:09:13:124 PM",2026042804005436
SWASTIK,45,58,50,2514.0,125700.0,"2026-04-28, 1:08:30:151 PM",2026042804005408
SWASTIK,46,38,45,2513.1,113089.5,"2026-04-28, 1:01:16:314 PM",2026042804004962
SWASTIK,41,38,10,2514.1,25141.0,"2026-04-28, 1:01:16:314 PM",2026042804004961
SWASTIK,48,38,35,2515.0,88025.0,"2026-04-28, 1:01:16:314 PM",2026042804004960
