Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
RIDI,94,21,500,348.0,174000.0,"2026-04-28, 2:59:59:849 PM",2026042804015074
RIDI,51,34,79,347.3,27436.7,"2026-04-28, 2:59:58:971 PM",2026042804015048
RIDI,51,34,271,347.4,94145.4,"2026-04-28, 2:59:58:971 PM",2026042804015047
RIDI,56,34,50,347.4,17370.0,"2026-04-28, 2:59:58:970 PM",2026042804015046
RIDI,91,34,100,347.5,34750.0,"2026-04-28, 2:59:58:969 PM",2026042804015045
RIDI,72,21,10,348.0,3480.0,"2026-04-28, 2:59:58:530 PM",2026042804015037
RIDI,29,21,50,348.0,17400.0,"2026-04-28, 2:59:58:193 PM",2026042804015035
RIDI,35,21,10,348.0,3480.0,"2026-04-28, 2:59:57:313 PM",2026042804015019
RIDI,56,41,50,347.4,17370.0,"2026-04-28, 2:59:53:574 PM",2026042804014976
RIDI,41,71,50,348.8,17440.0,"2026-04-28, 2:59:46:739 PM",2026042804014922
RIDI,41,65,50,348.0,17400.0,"2026-04-28, 2:59:46:739 PM",2026042804014921
RIDI,42,71,50,348.8,17440.0,"2026-04-28, 2:59:37:079 PM",2026042804014829
RIDI,11,71,1000,348.8,348800.0,"2026-04-28, 2:59:31:287 PM",2026042804014732
RIDI,41,71,100,348.8,34880.0,"2026-04-28, 2:59:30:655 PM",2026042804014720
RIDI,44,38,1200,347.1,416520.0,"2026-04-28, 2:59:27:899 PM",2026042804014704
RIDI,44,97,856,347.1,297117.60000000003,"2026-04-28, 2:59:25:663 PM",2026042804014693
RIDI,35,97,2000,347.1,694200.0,"2026-04-28, 2:59:25:663 PM",2026042804014692
RIDI,56,97,1000,347.2,347200.0,"2026-04-28, 2:59:25:663 PM",2026042804014691
RIDI,3,97,1000,347.2,347200.0,"2026-04-28, 2:59:25:663 PM",2026042804014690
RIDI,52,97,544,347.3,188931.2,"2026-04-28, 2:59:25:662 PM",2026042804014689
RIDI,42,97,50,348.0,17400.0,"2026-04-28, 2:59:25:662 PM",2026042804014688
RIDI,42,8,50,348.0,17400.0,"2026-04-28, 2:59:16:693 PM",2026042804014611
RIDI,52,38,425,347.3,147602.5,"2026-04-28, 2:59:06:585 PM",2026042804014574
RIDI,38,38,500,347.4,173700.0,"2026-04-28, 2:59:06:585 PM",2026042804014573
RIDI,52,38,250,347.5,86875.0,"2026-04-28, 2:59:06:584 PM",2026042804014572
RIDI,3,38,25,348.0,8700.0,"2026-04-28, 2:59:06:584 PM",2026042804014571
RIDI,66,97,3150,348.9,1099035.0,"2026-04-28, 2:59:02:628 PM",2026042804014521
RIDI,66,38,1200,348.9,418680.0,"2026-04-28, 2:59:02:627 PM",2026042804014520
RIDI,66,52,500,348.7,174350.0,"2026-04-28, 2:59:02:627 PM",2026042804014519
RIDI,66,6,2700,348.1,939870.0,"2026-04-28, 2:59:02:627 PM",2026042804014518
RIDI,66,21,2450,348.0,852600.0,"2026-04-28, 2:59:02:627 PM",2026042804014517
RIDI,45,21,1000,348.0,348000.0,"2026-04-28, 2:59:01:394 PM",2026042804014487
RIDI,58,21,100,348.0,34800.0,"2026-04-28, 2:58:58:939 PM",2026042804014479
RIDI,41,21,100,348.0,34800.0,"2026-04-28, 2:58:54:855 PM",2026042804014451
RIDI,52,38,31,347.3,10766.3,"2026-04-28, 2:58:53:063 PM",2026042804014449
RIDI,71,38,975,347.3,338617.5,"2026-04-28, 2:58:53:063 PM",2026042804014448
RIDI,58,38,164,347.5,56990.0,"2026-04-28, 2:58:53:063 PM",2026042804014447
RIDI,66,21,350,348.0,121800.0,"2026-04-28, 2:58:48:372 PM",2026042804014431
RIDI,66,89,4650,348.0,1618200.0,"2026-04-28, 2:58:48:372 PM",2026042804014430
RIDI,42,89,100,348.0,34800.0,"2026-04-28, 2:58:46:693 PM",2026042804014428
RIDI,71,7,25,347.3,8682.5,"2026-04-28, 2:58:40:525 PM",2026042804014399
RIDI,42,89,100,348.0,34800.0,"2026-04-28, 2:58:39:924 PM",2026042804014398
RIDI,29,89,150,348.0,52200.0,"2026-04-28, 2:58:29:447 PM",2026042804014334
RIDI,29,7,50,348.0,17400.0,"2026-04-28, 2:58:24:162 PM",2026042804014311
RIDI,29,56,300,348.0,104400.0,"2026-04-28, 2:58:24:161 PM",2026042804014310
RIDI,10,56,180,348.0,62640.0,"2026-04-28, 2:58:15:800 PM",2026042804014281
RIDI,91,56,20,348.0,6960.0,"2026-04-28, 2:58:15:800 PM",2026042804014280
RIDI,91,21,80,348.0,27840.0,"2026-04-28, 2:58:15:128 PM",2026042804014277
RIDI,80,21,920,348.0,320160.0,"2026-04-28, 2:58:15:128 PM",2026042804014276
RIDI,80,58,80,348.0,27840.0,"2026-04-28, 2:57:58:709 PM",2026042804014206
RIDI,42,58,70,348.0,24360.0,"2026-04-28, 2:57:56:569 PM",2026042804014186
RIDI,42,47,30,348.0,10440.0,"2026-04-28, 2:57:56:569 PM",2026042804014185
RIDI,10,47,200,348.0,69600.0,"2026-04-28, 2:57:52:660 PM",2026042804014173
RIDI,46,47,50,348.0,17400.0,"2026-04-28, 2:57:52:618 PM",2026042804014172
RIDI,94,33,50,347.0,17350.0,"2026-04-28, 2:57:47:323 PM",2026042804014125
RIDI,94,25,100,347.0,34700.0,"2026-04-28, 2:57:37:097 PM",2026042804014096
RIDI,51,42,300,346.5,103950.0,"2026-04-28, 2:57:22:900 PM",2026042804014042
RIDI,58,47,20,348.0,6960.0,"2026-04-28, 2:57:21:450 PM",2026042804014038
RIDI,58,38,30,348.8,10464.0,"2026-04-28, 2:56:47:556 PM",2026042804013955
RIDI,42,56,92,347.0,31924.0,"2026-04-28, 2:56:32:530 PM",2026042804013933
RIDI,26,51,50,346.0,17300.0,"2026-04-28, 2:56:31:291 PM",2026042804013928
RIDI,33,51,50,346.1,17305.0,"2026-04-28, 2:56:31:291 PM",2026042804013927
RIDI,83,56,408,347.0,141576.0,"2026-04-28, 2:56:29:340 PM",2026042804013925
RIDI,83,77,292,347.0,101324.0,"2026-04-28, 2:56:22:802 PM",2026042804013884
RIDI,1,77,90,347.0,31230.0,"2026-04-28, 2:56:08:503 PM",2026042804013855
RIDI,34,60,547,345.5,188988.5,"2026-04-28, 2:56:04:973 PM",2026042804013845
RIDI,84,60,153,345.5,52861.5,"2026-04-28, 2:56:04:973 PM",2026042804013844
RIDI,22,60,200,345.6,69120.0,"2026-04-28, 2:56:04:972 PM",2026042804013843
RIDI,34,60,100,345.7,34570.0,"2026-04-28, 2:56:04:972 PM",2026042804013842
RIDI,58,60,500,346.0,173000.0,"2026-04-28, 2:56:04:972 PM",2026042804013841
RIDI,57,77,285,347.0,98895.0,"2026-04-28, 2:56:02:207 PM",2026042804013833
RIDI,41,77,100,347.0,34700.0,"2026-04-28, 2:55:45:383 PM",2026042804013779
RIDI,40,77,733,347.0,254351.0,"2026-04-28, 2:55:22:897 PM",2026042804013681
RIDI,38,77,500,347.0,173500.0,"2026-04-28, 2:54:49:066 PM",2026042804013554
RIDI,84,82,147,345.5,50788.5,"2026-04-28, 2:54:46:525 PM",2026042804013543
RIDI,58,82,200,345.5,69100.0,"2026-04-28, 2:54:46:525 PM",2026042804013542
RIDI,42,82,400,345.5,138200.0,"2026-04-28, 2:54:46:525 PM",2026042804013541
RIDI,49,82,90,346.0,31140.0,"2026-04-28, 2:54:46:525 PM",2026042804013540
RIDI,95,82,20,346.0,6920.0,"2026-04-28, 2:54:46:525 PM",2026042804013539
RIDI,34,82,100,346.0,34600.0,"2026-04-28, 2:54:46:525 PM",2026042804013538
RIDI,65,82,100,346.0,34600.0,"2026-04-28, 2:54:46:525 PM",2026042804013537
RIDI,49,82,80,346.0,27680.0,"2026-04-28, 2:54:46:525 PM",2026042804013536
RIDI,49,82,2000,346.0,692000.0,"2026-04-28, 2:54:46:525 PM",2026042804013535
RIDI,22,82,1000,346.0,346000.0,"2026-04-28, 2:54:46:525 PM",2026042804013534
RIDI,101,82,200,346.0,69200.0,"2026-04-28, 2:54:46:525 PM",2026042804013533
RIDI,58,82,20,346.0,6920.0,"2026-04-28, 2:54:46:525 PM",2026042804013532
RIDI,17,82,125,346.0,43250.0,"2026-04-28, 2:54:46:525 PM",2026042804013531
RIDI,22,82,100,346.0,34600.0,"2026-04-28, 2:54:46:525 PM",2026042804013530
RIDI,48,82,418,346.0,144628.0,"2026-04-28, 2:54:46:525 PM",2026042804013529
RIDI,48,83,82,346.0,28372.0,"2026-04-28, 2:54:46:261 PM",2026042804013519
RIDI,38,83,500,346.0,173000.0,"2026-04-28, 2:54:46:261 PM",2026042804013518
