Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
NFS,49,49,100,594.0,59400.0,"2026-04-28, 2:59:14:780 PM",2026042803008281
NFS,62,58,50,591.0,29550.0,"2026-04-28, 2:58:51:040 PM",2026042803008218
NFS,62,33,44,591.0,26004.0,"2026-04-28, 2:58:37:353 PM",2026042803008190
NFS,62,48,15,591.0,8865.0,"2026-04-28, 2:57:29:397 PM",2026042803008053
NFS,51,48,50,591.0,29550.0,"2026-04-28, 2:57:21:178 PM",2026042803008043
NFS,35,48,50,591.0,29550.0,"2026-04-28, 2:57:03:320 PM",2026042803008013
NFS,34,35,130,590.0,76700.0,"2026-04-28, 2:56:12:173 PM",2026042803007917
NFS,57,48,50,591.0,29550.0,"2026-04-28, 2:55:44:641 PM",2026042803007846
NFS,34,34,393,590.0,231870.0,"2026-04-28, 2:55:16:197 PM",2026042803007799
NFS,85,34,200,590.0,118000.0,"2026-04-28, 2:55:16:196 PM",2026042803007798
NFS,7,34,20,590.0,11800.0,"2026-04-28, 2:55:16:196 PM",2026042803007797
NFS,57,34,87,590.0,51330.0,"2026-04-28, 2:55:16:196 PM",2026042803007796
NFS,58,48,15,591.0,8865.0,"2026-04-28, 2:54:43:862 PM",2026042803007738
NFS,36,48,50,591.0,29550.0,"2026-04-28, 2:54:32:727 PM",2026042803007725
NFS,57,48,70,591.0,41370.0,"2026-04-28, 2:54:32:727 PM",2026042803007724
NFS,57,49,100,591.0,59100.0,"2026-04-28, 2:53:52:817 PM",2026042803007666
NFS,57,26,110,590.0,64900.0,"2026-04-28, 2:52:48:766 PM",2026042803007585
NFS,57,34,103,590.0,60770.0,"2026-04-28, 2:52:18:034 PM",2026042803007533
NFS,35,34,100,590.0,59000.0,"2026-04-28, 2:52:18:034 PM",2026042803007532
NFS,50,34,500,590.0,295000.0,"2026-04-28, 2:52:18:034 PM",2026042803007531
NFS,42,34,20,590.0,11800.0,"2026-04-28, 2:52:18:034 PM",2026042803007530
NFS,34,34,200,590.0,118000.0,"2026-04-28, 2:52:18:033 PM",2026042803007529
NFS,49,34,100,590.0,59000.0,"2026-04-28, 2:52:18:033 PM",2026042803007528
NFS,62,34,100,590.0,59000.0,"2026-04-28, 2:52:18:033 PM",2026042803007527
NFS,26,34,20,590.0,11800.0,"2026-04-28, 2:52:18:033 PM",2026042803007526
NFS,42,34,50,590.0,29500.0,"2026-04-28, 2:52:18:033 PM",2026042803007525
NFS,44,34,50,590.0,29500.0,"2026-04-28, 2:52:18:033 PM",2026042803007524
NFS,21,34,20,590.0,11800.0,"2026-04-28, 2:52:18:033 PM",2026042803007523
NFS,49,34,160,590.0,94400.0,"2026-04-28, 2:52:18:033 PM",2026042803007522
NFS,32,34,35,590.0,20650.0,"2026-04-28, 2:52:18:033 PM",2026042803007521
NFS,11,34,42,590.0,24780.0,"2026-04-28, 2:52:18:033 PM",2026042803007520
NFS,11,41,20,590.0,11800.0,"2026-04-28, 2:51:40:254 PM",2026042803007496
NFS,58,41,10,590.1,5901.0,"2026-04-28, 2:51:40:254 PM",2026042803007495
NFS,58,41,20,591.0,11820.0,"2026-04-28, 2:51:40:254 PM",2026042803007494
NFS,11,41,58,590.0,34220.0,"2026-04-28, 2:50:23:128 PM",2026042803007417
NFS,58,41,15,590.0,8850.0,"2026-04-28, 2:50:23:128 PM",2026042803007416
NFS,58,41,100,590.0,59000.0,"2026-04-28, 2:50:23:128 PM",2026042803007415
NFS,42,41,30,590.0,17700.0,"2026-04-28, 2:50:23:128 PM",2026042803007414
NFS,22,41,200,590.0,118000.0,"2026-04-28, 2:50:23:128 PM",2026042803007413
NFS,43,41,52,590.8,30721.6,"2026-04-28, 2:50:23:128 PM",2026042803007412
NFS,43,6,28,590.8,16542.399999999998,"2026-04-28, 2:50:18:624 PM",2026042803007410
NFS,32,6,20,590.8,11816.0,"2026-04-28, 2:50:18:624 PM",2026042803007409
NFS,44,6,500,591.0,295500.0,"2026-04-28, 2:49:36:399 PM",2026042803007361
NFS,14,6,100,591.1,59110.0,"2026-04-28, 2:49:36:399 PM",2026042803007360
