stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
MEL,7,94,42,254.0,10668.0,2026-04-28 14:59:37.731,2026042805016301
MEL,7,13,28,254.0,7112.0,2026-04-28 14:59:18.334,2026042805016157
MEL,7,89,30,253.3,7599.0,2026-04-28 14:59:18.334,2026042805016156
MEL,33,82,225,253.0,56925.0,2026-04-28 14:59:09.979,2026042805016110
MEL,43,82,100,253.1,25310.0,2026-04-28 14:59:09.979,2026042805016109
MEL,74,82,100,253.1,25310.0,2026-04-28 14:59:09.979,2026042805016108
MEL,58,82,100,253.2,25320.0,2026-04-28 14:59:09.978,2026042805016107
MEL,58,41,10,253.2,2532.0,2026-04-28 14:59:04.133,2026042805016080
MEL,42,13,272,254.0,69088.0,2026-04-28 14:58:31.216,2026042805015962
MEL,42,49,10,254.0,2540.0,2026-04-28 14:58:03.484,2026042805015860
MEL,42,34,10,253.3,2533.0,2026-04-28 14:57:45.078,2026042805015800
MEL,33,5,225,253.0,56925.0,2026-04-28 14:56:44.600,2026042805015597
MEL,57,5,20,253.0,5060.0,2026-04-28 14:56:44.600,2026042805015596
MEL,43,5,200,253.1,50620.0,2026-04-28 14:56:44.600,2026042805015595
MEL,22,5,10,253.1,2531.0,2026-04-28 14:56:44.600,2026042805015594
MEL,48,5,70,253.2,17724.0,2026-04-28 14:56:44.600,2026042805015593
MEL,1,44,10,254.0,2540.0,2026-04-28 14:56:38.613,2026042805015580
MEL,1,41,10,254.0,2540.0,2026-04-28 14:56:38.613,2026042805015579
MEL,1,46,70,254.0,17780.0,2026-04-28 14:56:38.613,2026042805015578
MEL,1,94,10,254.0,2540.0,2026-04-28 14:56:38.613,2026042805015577
MEL,1,34,200,254.0,50800.0,2026-04-28 14:56:38.612,2026042805015576
MEL,48,42,10,253.3,2533.0,2026-04-28 14:53:58.495,2026042805015113
MEL,48,52,20,253.3,5066.0,2026-04-28 14:53:42.938,2026042805015038
MEL,32,52,100,253.3,25330.0,2026-04-28 14:53:42.938,2026042805015037
MEL,25,34,100,254.0,25400.0,2026-04-28 14:52:49.566,2026042805014886
MEL,57,34,50,254.0,12700.0,2026-04-28 14:52:49.566,2026042805014885
MEL,49,63,393,254.0,99822.0,2026-04-28 14:52:28.240,2026042805014807
MEL,8,41,39,254.2,9913.8,2026-04-28 14:50:50.560,2026042805014580
MEL,42,41,100,254.2,25420.0,2026-04-28 14:50:43.647,2026042805014570
MEL,58,41,40,254.2,10168.0,2026-04-28 14:50:08.812,2026042805014488
MEL,38,41,169,254.2,42959.8,2026-04-28 14:48:13.296,2026042805014211
MEL,38,17,181,254.2,46010.2,2026-04-28 14:48:13.296,2026042805014210
MEL,5,17,100,254.2,25420.0,2026-04-28 14:46:56.812,2026042805014003
MEL,34,17,251,254.2,63804.2,2026-04-28 14:46:46.495,2026042805013983
MEL,34,32,1400,254.2,355880.0,2026-04-28 14:46:24.374,2026042805013957
MEL,34,49,10,254.2,2542.0,2026-04-28 14:46:14.801,2026042805013902
MEL,25,32,50,254.3,12715.0,2026-04-28 14:46:01.684,2026042805013866
MEL,47,32,50,254.3,12715.0,2026-04-28 14:45:49.873,2026042805013834
MEL,43,32,200,254.3,50860.0,2026-04-28 14:45:49.872,2026042805013833
MEL,43,32,300,254.4,76320.0,2026-04-28 14:44:39.118,2026042805013672
MEL,34,48,39,254.2,9913.8,2026-04-28 14:39:32.696,2026042805013023
MEL,21,48,161,254.3,40942.3,2026-04-28 14:39:32.696,2026042805013022
MEL,21,58,10,254.3,2543.0,2026-04-28 14:39:20.481,2026042805012972
MEL,21,39,219,254.3,55691.7,2026-04-28 14:38:07.978,2026042805012881
MEL,48,39,641,254.3,163006.30000000002,2026-04-28 14:38:07.978,2026042805012880
MEL,41,39,50,254.4,12720.0,2026-04-28 14:38:07.978,2026042805012879
MEL,43,39,90,254.4,22896.0,2026-04-28 14:38:07.977,2026042805012878
MEL,43,21,10,254.4,2544.0,2026-04-28 14:33:49.996,2026042805012542
MEL,45,26,18,255.0,4590.0,2026-04-28 14:33:16.681,2026042805012515
MEL,45,41,82,255.0,20910.0,2026-04-28 14:32:41.357,2026042805012479
MEL,51,41,18,255.0,4590.0,2026-04-28 14:32:41.357,2026042805012478
MEL,17,52,10,255.1,2551.0,2026-04-28 14:31:39.327,2026042805012388
MEL,51,47,10,255.0,2550.0,2026-04-28 14:29:48.312,2026042805012265
MEL,51,41,10,255.0,2550.0,2026-04-28 14:28:45.137,2026042805012194
MEL,51,34,10,255.0,2550.0,2026-04-28 14:27:30.157,2026042805012103
MEL,34,41,200,255.1,51020.0,2026-04-28 14:26:42.920,2026042805012065
MEL,38,41,190,255.1,48469.0,2026-04-28 14:26:42.920,2026042805012064
MEL,36,41,500,255.2,127600.0,2026-04-28 14:26:42.920,2026042805012063
MEL,38,47,10,255.1,2551.0,2026-04-28 14:24:34.921,2026042805011923
MEL,51,59,10,255.0,2550.0,2026-04-28 14:21:34.882,2026042805011709
MEL,51,17,10,255.0,2550.0,2026-04-28 14:21:31.954,2026042805011708
