Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,volume,rate,amount,transaction_time
2025-08-27,72157,2025082703000064,SHINE,Aryatara Investment & Securities,Aryatara Investment & Securities,212,425.2,90142.4,2025-08-27T11:03:47.187383
2025-08-27,70021,2025082703000327,SHINE,Online Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,44,427.0,18788.0,2025-08-27T11:17:16.241722
2025-08-27,69862,2025082703000361,SHINE,Nagarik Stock Dealer ,Capital Max Securities Ltd,100,430.0,43000.0,2025-08-27T11:18:19.81757
2025-08-27,69271,2025082703000421,SHINE,Nagarik Stock Dealer ,Sani Securities Company Ltd.,100,430.0,43000.0,2025-08-27T11:21:05.248977
2025-08-27,68954,2025082703000456,SHINE,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Secured Securities Ltd.,15,425.5,6382.5,2025-08-27T11:22:18.611285
2025-08-27,68815,2025082703000464,SHINE,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Naasa Securities Co. Ltd.,30,432.9,12987.0,2025-08-27T11:22:49.470944
2025-08-27,68686,2025082703000491,SHINE,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sani Securities Company Ltd.,20,432.9,8658.0,2025-08-27T11:23:35.290927
2025-08-27,65655,2025082703000995,SHINE,Oxford Securities Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,20,432.0,8640.0,2025-08-27T11:35:20.186643
2025-08-27,65653,2025082703000997,SHINE,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sri Hari Securities Pvt. Ltd.,80,432.0,34560.0,2025-08-27T11:35:20.596722
2025-08-27,65170,2025082703001088,SHINE,Nagarik Stock Dealer ,Sewa Securities Pvt. Ltd.,100,432.5,43250.0,2025-08-27T11:36:42.146613
2025-08-27,65169,2025082703001089,SHINE,Nagarik Stock Dealer ,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,100,432.9,43290.0,2025-08-27T11:36:42.146775
2025-08-27,64837,2025082703001160,SHINE,Deevyaa Securities & Stock House Pvt. Ltd,Bhrikuti Stock Broking Co. Pvt. Ltd.,300,433.0,129900.0,2025-08-27T11:38:05.179435
2025-08-27,64163,2025082703001301,SHINE,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,15,433.8,6507.0,2025-08-27T11:40:54.387769
2025-08-27,64162,2025082703001302,SHINE,Naasa Securities Co. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,500,433.8,216900.0,2025-08-27T11:40:54.387863
2025-08-27,64161,2025082703001303,SHINE,Naasa Securities Co. Ltd.,Thrive Brokerage House Pvt. Ltd,1000,433.9,433900.0,2025-08-27T11:40:54.387921
2025-08-27,64160,2025082703001304,SHINE,Naasa Securities Co. Ltd.,Siprabi Securities Pvt. Ltd.,2000,434.0,868000.0,2025-08-27T11:40:54.387964
2025-08-27,64033,2025082703001328,SHINE,Naasa Securities Co. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,380,434.0,164920.0,2025-08-27T11:41:24.326113
2025-08-27,63933,2025082703001343,SHINE,Naasa Securities Co. Ltd.,Thrive Brokerage House Pvt. Ltd,3000,434.0,1302000.0,2025-08-27T11:41:50.524148
2025-08-27,63924,2025082703001349,SHINE,Naasa Securities Co. Ltd.,Aryatara Investment & Securities,200,434.0,86800.0,2025-08-27T11:41:51.912795
2025-08-27,63810,2025082703001364,SHINE,Asian Securities Private Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,100,434.9,43490.0,2025-08-27T11:42:13.023871
2025-08-27,63798,2025082703001368,SHINE,Sri Hari Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,320,434.9,139168.0,2025-08-27T11:42:14.395512
2025-08-27,63686,2025082703001391,SHINE,Sri Hari Securities Pvt. Ltd.,Aryatara Investment & Securities,100,434.9,43490.0,2025-08-27T11:42:38.21312
2025-08-27,63511,2025082703001424,SHINE,Naasa Securities Co. Ltd.,Shree Krishna Securities Ltd.,2905,434.0,1260770.0,2025-08-27T11:43:27.394412
2025-08-27,61977,2025082703001749,SHINE,Dynamic Money Managers Securities Pvt. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,100,433.0,43300.0,2025-08-27T11:49:48.907469
2025-08-27,61953,2025082703001753,SHINE,Dynamic Money Managers Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,20,433.0,8660.0,2025-08-27T11:49:56.879171
2025-08-27,61900,2025082703001762,SHINE,Dynamic Money Managers Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,100,433.0,43300.0,2025-08-27T11:50:13.215012
2025-08-27,61756,2025082703001794,SHINE,Dynamic Money Managers Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,100,433.0,43300.0,2025-08-27T11:50:43.612121
2025-08-27,61016,2025082703002023,SHINE,Oxford Securities Pvt. Ltd.,Agrawal Securities (PVT) Ltd.,100,433.8,43380.0,2025-08-27T11:53:27.932053
2025-08-27,60802,2025082703002072,SHINE,KALASH STOCK MARKET PVT. LTD.,Dakshinkali Investment & Securities Pvt. Ltd.,300,433.9,130170.0,2025-08-27T11:54:24.571274
2025-08-27,60136,2025082703002219,SHINE,Dynamic Money Managers Securities Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,30,433.0,12990.0,2025-08-27T11:56:48.034196
