Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,quantity,rate,amount,transaction_time
2025-08-31,96520,2025083101000555,PCBL,Siprabi Securities Pvt. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,10,258.0,2580.0,2025-08-31T11:00:47.982835
2025-08-31,90616,2025083101005156,PCBL,Sani Securities Company Ltd.,Opal Securities Investment (PVT) Ltd.,54,253.0,13662.0,2025-08-31T11:10:06.052615
2025-08-31,90442,2025083101005277,PCBL,Sani Securities Company Ltd.,Nepal Investment And Securities Trading Private Limited,10,253.0,2530.0,2025-08-31T11:10:34.291058
2025-08-31,89389,2025083101006055,PCBL,Siprabi Securities Pvt. Ltd.,K.B.L. Securities Limited ,10,257.9,2579.0,2025-08-31T11:12:17.850916
2025-08-31,80947,2025083101011882,PCBL,Malla & Malla Stock Broking Company Pvt. Limited,Premier Securities Company Ltd.,100,254.0,25400.0,2025-08-31T11:27:08.835583
2025-08-31,80946,2025083101011883,PCBL,Malla & Malla Stock Broking Company Pvt. Limited,Premier Securities Company Ltd.,100,253.5,25350.0,2025-08-31T11:27:08.835701
2025-08-31,80945,2025083101011884,PCBL,Sani Securities Company Ltd.,Premier Securities Company Ltd.,101,253.2,25573.2,2025-08-31T11:27:08.835749
2025-08-31,79504,2025083101012763,PCBL,Premier Securities Company Ltd.,Kumari Securities Private Limited,4,250.0,1000.0,2025-08-31T11:30:09.889222
2025-08-31,78936,2025083101013059,PCBL,Premier Securities Company Ltd.,Naasa Securities Co. Ltd.,4,253.0,1012.0,2025-08-31T11:31:18.265642
2025-08-31,78807,2025083101013128,PCBL,Roadshow securities limited,J.F. Securites (PVT) Ltd.,100,253.6,25360.0,2025-08-31T11:31:38.135412
2025-08-31,78806,2025083101013129,PCBL,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,100,253.6,25360.0,2025-08-31T11:31:38.135613
2025-08-31,78805,2025083101013130,PCBL,South Asian Bulls Pvt. Ltd.,J.F. Securites (PVT) Ltd.,500,253.5,126750.0,2025-08-31T11:31:38.135741
2025-08-31,78804,2025083101013131,PCBL,Sani Securities Company Ltd.,J.F. Securites (PVT) Ltd.,335,253.2,84822.0,2025-08-31T11:31:38.135857
2025-08-31,78803,2025083101013132,PCBL,South Asian Bulls Pvt. Ltd.,J.F. Securites (PVT) Ltd.,65,253.2,16458.0,2025-08-31T11:31:38.135988
2025-08-31,77389,2025083101013974,PCBL,Siprabi Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,255.0,2550.0,2025-08-31T11:34:55.179867
2025-08-31,74407,2025083101015796,PCBL,Property Wiard Limited,Neev Securities Pvt. Ltd.,20,253.5,5070.0,2025-08-31T11:41:37.430989
2025-08-31,73982,2025083101016084,PCBL,Premier Securities Company Ltd.,Midas Stock Broking Company Private Limited,6,250.0,1500.0,2025-08-31T11:42:27.832789
2025-08-31,73151,2025083101016557,PCBL,Property Wiard Limited,Opal Securities Investment (PVT) Ltd.,20,253.5,5070.0,2025-08-31T11:44:37.064688
2025-08-31,73010,2025083101016620,PCBL,Property Wiard Limited,KALASH STOCK MARKET PVT. LTD.,100,253.5,25350.0,2025-08-31T11:44:55.305123
2025-08-31,72491,2025083101016871,PCBL,Machhapuchchhre Securities Limited,Imperial Securities Company Pvt. Ltd.,10,254.8,2548.0,2025-08-31T11:46:29.99373
2025-08-31,72229,2025083101017015,PCBL,Stoxkarts Securities Limited,Midas Stock Broking Company Private Limited,500,254.1,127050.0,2025-08-31T11:47:16.810233
2025-08-31,71892,2025083101017194,PCBL,Stoxkarts Securities Limited,Midas Stock Broking Company Private Limited,500,254.1,127050.0,2025-08-31T11:48:14.157185
2025-08-31,71712,2025083101017296,PCBL,Agrawal Securities (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,400,254.8,101920.0,2025-08-31T11:48:46.46623
2025-08-31,70223,2025083101018059,PCBL,Market Securities & Exchange (PVT) Ltd.,Naasa Securities Co. Ltd.,120,254.7,30564.0,2025-08-31T11:52:19.862402
2025-08-31,69277,2025083101018555,PCBL,Market Securities & Exchange (PVT) Ltd.,Sani Securities Company Ltd.,200,254.7,50940.0,2025-08-31T11:54:56.729723
2025-08-31,69170,2025083101018622,PCBL,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,80,254.8,20384.0,2025-08-31T11:55:09.762888
2025-08-31,69169,2025083101018623,PCBL,Sani Securities Company Ltd.,ABC Securities Private Limited,250,255.0,63750.0,2025-08-31T11:55:09.76314
2025-08-31,69168,2025083101018624,PCBL,Sani Securities Company Ltd.,ABC Securities Private Limited,170,255.0,43350.0,2025-08-31T11:55:09.763296
