Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,quantity,rate,amount,transaction_time
2025-07-31,168195,2025073104000086,CHCL,Asian Securities Private Ltd.,Sani Securities Company Ltd.,500,545.0,272500.0,2025-07-31 11:01:13.105119
2025-07-31,167158,2025073104000294,CHCL,SUN SECURITIES PVT LTD,Premier Securities Company Ltd.,50,542.1,27105.0,2025-07-31 11:03:23.476656
2025-07-31,166557,2025073104000382,CHCL,Sundhara Securities Limited,Agrawal Securities (PVT) Ltd.,500,545.0,272500.0,2025-07-31 11:04:35.549241
2025-07-31,166370,2025073104000404,CHCL,Online Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,100,545.0,54500.0,2025-07-31 11:04:56.592668
2025-07-31,166197,2025073104000433,CHCL,Nepal Investment And Securities Trading Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,50,545.0,27250.0,2025-07-31 11:05:15.723947
2025-07-31,165257,2025073104000556,CHCL,Secured Securities Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,100,545.0,54500.0,2025-07-31 11:06:39.214432
2025-07-31,165116,2025073104000586,CHCL,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,24,545.0,13080.0,2025-07-31 11:06:54.274136
2025-07-31,164685,2025073104000662,CHCL,Naasa Securities Co. Ltd.,Agrawal Securities (PVT) Ltd.,350,545.0,190750.0,2025-07-31 11:07:34.639681
2025-07-31,164222,2025073104000716,CHCL,Naasa Securities Co. Ltd.,Linch Stock Market Ltd.,26,545.0,14170.0,2025-07-31 11:08:17.584120
2025-07-31,164221,2025073104000717,CHCL,Naasa Securities Co. Ltd.,Linch Stock Market Ltd.,30,544.0,16320.0,2025-07-31 11:08:17.584213
2025-07-31,164220,2025073104000718,CHCL,Naasa Securities Co. Ltd.,Linch Stock Market Ltd.,50,544.0,27200.0,2025-07-31 11:08:17.584266
2025-07-31,164219,2025073104000719,CHCL,SUN SECURITIES PVT LTD,Linch Stock Market Ltd.,150,542.3,81345.0,2025-07-31 11:08:17.584323
2025-07-31,164218,2025073104000720,CHCL,Oxford Securities Pvt. Ltd.,Linch Stock Market Ltd.,200,542.2,108440.0,2025-07-31 11:08:17.584367
2025-07-31,164217,2025073104000721,CHCL,Naasa Securities Co. Ltd.,Linch Stock Market Ltd.,50,542.0,27100.0,2025-07-31 11:08:17.584407
2025-07-31,164014,2025073104000759,CHCL,Nepal Investment And Securities Trading Private Limited,Linch Stock Market Ltd.,94,541.7,50919.8,2025-07-31 11:08:37.827427
2025-07-31,163619,2025073104000880,CHCL,Nepal Investment And Securities Trading Private Limited,Siprabi Securities Pvt. Ltd.,400,541.7,216680.0,2025-07-31 11:09:10.986814
2025-07-31,161982,2025073104001235,CHCL,Primo Securities (PVT) Ltd.,Sani Securities Company Ltd.,200,542.0,108400.0,2025-07-31 11:11:25.316408
2025-07-31,161886,2025073104001255,CHCL,Primo Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,300,541.7,162510.0,2025-07-31 11:11:32.581467
2025-07-31,161648,2025073104001299,CHCL,Deevyaa Securities & Stock House Pvt. Ltd,Sani Securities Company Ltd.,10,542.0,5420.0,2025-07-31 11:11:52.692821
2025-07-31,161507,2025073104001324,CHCL,Asian Securities Private Ltd.,Sani Securities Company Ltd.,300,542.0,162600.0,2025-07-31 11:12:02.503234
2025-07-31,161204,2025073104001397,CHCL,Deevyaa Securities & Stock House Pvt. Ltd,Sani Securities Company Ltd.,10,542.0,5420.0,2025-07-31 11:12:25.173376
