contract_id,symbol,buyer_member_id,seller_member_id,volume,price,amount,buyer_broker,seller_broker,transaction_time
2026043004000099,SSHL,58,95,10,213.0,2130.0,Naasa Securities Co. Ltd.,Magnet Securities and Investment Company Private Limited,2026-04-30 11:01:54.452354
2026043004000121,SSHL,48,95,100,210.1,21010.0,Trishakti Securities Public Limited,Magnet Securities and Investment Company Private Limited,2026-04-30 11:02:20.739765
2026043004000124,SSHL,22,95,24,213.0,5112.0,Siprabi Securities Pvt. Ltd.,Magnet Securities and Investment Company Private Limited,2026-04-30 11:02:23.888144
2026043004000295,SSHL,58,34,50,212.2,10610.0,Naasa Securities Co. Ltd.,Vision Securities Pvt. Ltd,2026-04-30 11:04:48.773023
2026043004000296,SSHL,57,34,950,212.0,201400.0,Aryatara Investment & Securities,Vision Securities Pvt. Ltd,2026-04-30 11:04:48.773111
2026043004000392,SSHL,34,6,500,212.5,106250.0,Vision Securities Pvt. Ltd,Agrawal Securities (PVT) Ltd.,2026-04-30 11:05:55.091906
2026043004000410,SSHL,57,7,50,212.0,10600.0,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749726
2026043004000411,SSHL,49,7,50,212.0,10600.0,Online Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749815
2026043004000412,SSHL,49,7,180,212.0,38160.0,Online Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749843
2026043004000413,SSHL,51,7,50,211.1,10555.0,Oxford Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749866
2026043004000414,SSHL,42,7,15,211.0,3165.0,Sani Securities Company Ltd.,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749890
2026043004000415,SSHL,48,7,300,210.1,63030.0,Trishakti Securities Public Limited,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749909
2026043004000416,SSHL,56,7,500,210.1,105050.0,Sri Hari Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749928
2026043004000417,SSHL,16,7,300,210.0,63000.0,Primo Securities (PVT) Ltd.,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749948
2026043004000418,SSHL,57,7,500,210.0,105000.0,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749967
2026043004000419,SSHL,57,7,55,210.0,11550.0,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,2026-04-30 11:06:12.749990
2026043004000434,SSHL,8,28,150,212.0,31800.0,Brilliant Securities Pvt. Ltd.,Shree Krishna Securities Ltd.,2026-04-30 11:06:30.772993
2026043004000557,SSHL,48,28,2460,211.0,519060.0,Trishakti Securities Public Limited,Shree Krishna Securities Ltd.,2026-04-30 11:08:22.337344
2026043004000584,SSHL,48,42,540,211.0,113940.0,Trishakti Securities Public Limited,Sani Securities Company Ltd.,2026-04-30 11:08:40.693202
2026043004000585,SSHL,8,42,100,210.1,21010.0,Brilliant Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-30 11:08:40.693336
2026043004000586,SSHL,57,42,585,210.0,122850.0,Aryatara Investment & Securities,Sani Securities Company Ltd.,2026-04-30 11:08:40.693383
2026043004000708,SSHL,49,42,10,210.1,2101.0,Online Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-30 11:10:56.911664
2026043004000709,SSHL,37,42,150,210.1,31515.0,Swarna Laxmi Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-30 11:10:56.911775
2026043004000710,SSHL,57,42,360,210.0,75600.0,Aryatara Investment & Securities,Sani Securities Company Ltd.,2026-04-30 11:10:56.911835
2026043004000711,SSHL,14,42,20,210.0,4200.0,Nepal Stock House (PVT) Ltd.,Sani Securities Company Ltd.,2026-04-30 11:10:56.911889
2026043004000712,SSHL,59,42,510,210.0,107100.0,Deevyaa Securities & Stock House Pvt. Ltd,Sani Securities Company Ltd.,2026-04-30 11:10:56.911941
2026043004000713,SSHL,59,10,490,210.0,102900.0,Deevyaa Securities & Stock House Pvt. Ltd,Pragyan Securities (PVT) Ltd.,2026-04-30 11:10:58.569927
2026043004000714,SSHL,57,10,100,210.0,21000.0,Aryatara Investment & Securities,Pragyan Securities (PVT) Ltd.,2026-04-30 11:10:58.570184
2026043004000715,SSHL,13,10,250,210.0,52500.0,Thrive Brokerage House Pvt. Ltd,Pragyan Securities (PVT) Ltd.,2026-04-30 11:10:58.570362
2026043004000716,SSHL,35,10,100,210.0,21000.0,Kohinoor Investment & Securities Pvt. Ltd.,Pragyan Securities (PVT) Ltd.,2026-04-30 11:10:58.570517
2026043004000717,SSHL,17,10,500,210.0,105000.0,ABC Securities Private Limited,Pragyan Securities (PVT) Ltd.,2026-04-30 11:10:58.570668
2026043004000718,SSHL,58,10,60,209.0,12540.0,Naasa Securities Co. Ltd.,Pragyan Securities (PVT) Ltd.,2026-04-30 11:10:58.570822
2026043004000731,SSHL,74,34,200,211.0,42200.0,KALASH STOCK MARKET PVT. LTD.,Vision Securities Pvt. Ltd,2026-04-30 11:11:12.143273
2026043004000740,SSHL,58,58,20,209.0,4180.0,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-04-30 11:11:14.739544
2026043004000760,SSHL,58,59,250,210.0,52500.0,Naasa Securities Co. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-30 11:11:25.542213
2026043004000870,SSHL,8,58,50,209.9,10495.0,Brilliant Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-30 11:12:28.676852
2026043004000871,SSHL,8,59,50,210.0,10500.0,Brilliant Securities Pvt. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-30 11:12:28.677114
2026043004000872,SSHL,8,71,50,210.0,10500.0,Brilliant Securities Pvt. Ltd.,SHUBHAKAMANA SECURITIES PVT. LTD,2026-04-30 11:12:28.677275
2026043004000877,SSHL,34,71,143,210.0,30030.0,Vision Securities Pvt. Ltd,SHUBHAKAMANA SECURITIES PVT. LTD,2026-04-30 11:12:32.124038
2026043004000878,SSHL,34,59,400,210.0,84000.0,Vision Securities Pvt. Ltd,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-30 11:12:32.124166
2026043004000929,SSHL,34,42,750,210.0,157500.0,Vision Securities Pvt. Ltd,Sani Securities Company Ltd.,2026-04-30 11:13:12.744445
