contract_id,symbol,buyer_member_id,seller_member_id,volume,price,amount,buyer_broker,seller_broker,transaction_time
2026042001004304,EBL,77,44,10,703.0,7030.0,Nabil Stock Dealer Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2026-04-20 11:05:05.174368
2026042001006982,EBL,58,74,15,703.9,10558.5,Naasa Securities Co. Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-04-20 11:08:22.462839
2026042001007260,EBL,4,76,17,703.8,11964.6,Opal Securities Investment (PVT) Ltd.,Machhapuchchhre Securities Limited,2026-04-20 11:08:48.778857
2026042001007954,EBL,4,76,10,703.5,7035.0,Opal Securities Investment (PVT) Ltd.,Machhapuchchhre Securities Limited,2026-04-20 11:09:43.206246
2026042001009426,EBL,4,74,10,703.4,7034.0,Opal Securities Investment (PVT) Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-04-20 11:11:46.142640
2026042001010037,EBL,41,76,10,701.0,7010.0,Linch Stock Market Ltd.,Machhapuchchhre Securities Limited,2026-04-20 11:12:38.276343
2026042001010038,EBL,50,76,10,701.0,7010.0,Cristal Kanchanjanga Securites Pvt. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 11:12:38.276403
2026042001010039,EBL,5,76,10,700.0,7000.0,Market Securities & Exchange (PVT) Ltd.,Machhapuchchhre Securities Limited,2026-04-20 11:12:38.276439
2026042001010234,EBL,4,51,10,702.5,7025.0,Opal Securities Investment (PVT) Ltd.,Oxford Securities Pvt. Ltd.,2026-04-20 11:12:52.230069
2026042001013945,EBL,65,5,30,702.0,21060.0,Sharepro Securities Private Limited,Market Securities & Exchange (PVT) Ltd.,2026-04-20 11:17:41.529397
2026042001016017,EBL,66,57,20,701.8,14036.0,Miyo Securities Pvt Ltd,Aryatara Investment & Securities,2026-04-20 11:19:52.703417
2026042001016790,EBL,89,57,50,701.8,35090.0,Global IME Securities Limited,Aryatara Investment & Securities,2026-04-20 11:21:03.606412
2026042001017176,EBL,1,58,50,700.0,35000.0,Kumari Securities Private Limited,Naasa Securities Co. Ltd.,2026-04-20 11:21:31.942797
2026042001017177,EBL,16,58,50,698.0,34900.0,Primo Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-04-20 11:21:31.942868
2026042001017290,EBL,77,58,4,708.0,2832.0,Nabil Stock Dealer Ltd.,Naasa Securities Co. Ltd.,2026-04-20 11:21:43.510373
2026042001018097,EBL,58,58,5,698.0,3490.0,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-04-20 11:22:59.476038
2026042001020392,EBL,58,57,100,701.8,70180.0,Naasa Securities Co. Ltd.,Aryatara Investment & Securities,2026-04-20 11:27:16.250794
2026042001020399,EBL,1,58,50,700.0,35000.0,Kumari Securities Private Limited,Naasa Securities Co. Ltd.,2026-04-20 11:27:17.572014
2026042001020448,EBL,44,58,30,700.0,21000.0,Dynamic Money Managers Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-20 11:27:26.566149
2026042001021025,EBL,16,34,50,698.0,34900.0,Primo Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,2026-04-20 11:28:35.255230
2026042001021279,EBL,58,34,21,698.0,14658.0,Naasa Securities Co. Ltd.,Vision Securities Pvt. Ltd,2026-04-20 11:29:11.694239
2026042001022237,EBL,62,37,11,697.0,7667.0,Capital Max Securities Ltd,Swarna Laxmi Securities Pvt. Ltd.,2026-04-20 11:31:00.777807
2026042001022738,EBL,49,34,22,698.0,15356.0,Online Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2026-04-20 11:32:09.642293
2026042001024034,EBL,62,58,9,697.0,6273.0,Capital Max Securities Ltd,Naasa Securities Co. Ltd.,2026-04-20 11:35:22.094144
2026042001024834,EBL,28,34,13,698.0,9074.0,Shree Krishna Securities Ltd.,Vision Securities Pvt. Ltd,2026-04-20 11:37:02.301578
2026042001024835,EBL,28,42,17,698.0,11866.0,Shree Krishna Securities Ltd.,Sani Securities Company Ltd.,2026-04-20 11:37:02.301688
2026042001025581,EBL,7,28,10,697.1,6971.0,J.F. Securites (PVT) Ltd.,Shree Krishna Securities Ltd.,2026-04-20 11:38:43.344642
2026042001025582,EBL,58,28,30,697.0,20910.0,Naasa Securities Co. Ltd.,Shree Krishna Securities Ltd.,2026-04-20 11:38:43.344878
2026042001025583,EBL,41,28,14,697.0,9758.0,Linch Stock Market Ltd.,Shree Krishna Securities Ltd.,2026-04-20 11:38:43.345061
2026042001025584,EBL,16,28,22,697.0,15334.0,Primo Securities (PVT) Ltd.,Shree Krishna Securities Ltd.,2026-04-20 11:38:43.345194
2026042001027418,EBL,16,44,20,697.0,13940.0,Primo Securities (PVT) Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2026-04-20 11:43:13.293918
2026042001028055,EBL,16,42,29,697.0,20213.0,Primo Securities (PVT) Ltd.,Sani Securities Company Ltd.,2026-04-20 11:44:50.245016
2026042001028509,EBL,16,8,29,697.0,20213.0,Primo Securities (PVT) Ltd.,Brilliant Securities Pvt. Ltd.,2026-04-20 11:46:00.871350
2026042001028510,EBL,14,8,21,697.0,14637.0,Nepal Stock House (PVT) Ltd.,Brilliant Securities Pvt. Ltd.,2026-04-20 11:46:00.871585
2026042001029411,EBL,58,8,11,697.0,7667.0,Naasa Securities Co. Ltd.,Brilliant Securities Pvt. Ltd.,2026-04-20 11:48:02.426677
2026042001029412,EBL,57,8,189,695.0,131355.0,Aryatara Investment & Securities,Brilliant Securities Pvt. Ltd.,2026-04-20 11:48:02.426776
2026042001031720,EBL,49,58,14,696.0,9744.0,Online Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-20 11:54:05.810061
2026042001031930,EBL,16,58,36,695.1,25023.6,Primo Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-04-20 11:54:36.208427
2026042001033025,EBL,1,14,8,698.0,5584.0,Kumari Securities Private Limited,Nepal Stock House (PVT) Ltd.,2026-04-20 11:57:03.497197
2026042001033711,EBL,16,7,14,695.1,9731.4,Primo Securities (PVT) Ltd.,J.F. Securites (PVT) Ltd.,2026-04-20 11:59:07.742486
2026042001033712,EBL,38,7,115,695.1,79936.5,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,J.F. Securites (PVT) Ltd.,2026-04-20 11:59:07.742583
2026042001033713,EBL,57,7,26,695.0,18070.0,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,2026-04-20 11:59:07.742649
2026042001035571,EBL,58,21,1,680.0,680.0,Naasa Securities Co. Ltd.,Midas Stock Broking Company Private Limited,2026-04-20 12:05:03.004254
2026042001037560,EBL,35,42,15,698.0,10470.0,Kohinoor Investment & Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-20 12:12:18.965381
2026042001038602,EBL,58,49,10,695.5,6955.0,Naasa Securities Co. Ltd.,Online Securities Pvt. Ltd.,2026-04-20 12:15:36.073077
2026042001038603,EBL,21,49,10,695.1,6951.0,Midas Stock Broking Company Private Limited,Online Securities Pvt. Ltd.,2026-04-20 12:15:36.073219
2026042001038604,EBL,44,49,86,695.0,59770.0,Dynamic Money Managers Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,2026-04-20 12:15:36.073285
2026042001038656,EBL,57,42,113,696.0,78648.0,Aryatara Investment & Securities,Sani Securities Company Ltd.,2026-04-20 12:15:49.815393
2026042001039659,EBL,75,58,80,699.0,55920.0,N.I.M.B. Stock Markets Limited,Naasa Securities Co. Ltd.,2026-04-20 12:19:19.852863
2026042001039660,EBL,75,41,60,699.9,41994.0,N.I.M.B. Stock Markets Limited,Linch Stock Market Ltd.,2026-04-20 12:19:19.853048
2026042001039661,EBL,75,34,1166,700.0,816200.0,N.I.M.B. Stock Markets Limited,Vision Securities Pvt. Ltd,2026-04-20 12:19:19.853120
2026042001039662,EBL,75,37,71,700.0,49700.0,N.I.M.B. Stock Markets Limited,Swarna Laxmi Securities Pvt. Ltd.,2026-04-20 12:19:19.853175
2026042001039663,EBL,75,57,110,700.0,77000.0,N.I.M.B. Stock Markets Limited,Aryatara Investment & Securities,2026-04-20 12:19:19.853232
2026042001039664,EBL,75,17,500,700.0,350000.0,N.I.M.B. Stock Markets Limited,ABC Securities Private Limited,2026-04-20 12:19:19.853291
2026042001039665,EBL,75,17,13,700.0,9100.0,N.I.M.B. Stock Markets Limited,ABC Securities Private Limited,2026-04-20 12:19:19.853345
2026042001040241,EBL,71,17,30,700.0,21000.0,SHUBHAKAMANA SECURITIES PVT. LTD,ABC Securities Private Limited,2026-04-20 12:21:28.402653
2026042001040449,EBL,57,17,142,700.0,99400.0,Aryatara Investment & Securities,ABC Securities Private Limited,2026-04-20 12:21:58.661083
2026042001041571,EBL,4,17,40,700.0,28000.0,Opal Securities Investment (PVT) Ltd.,ABC Securities Private Limited,2026-04-20 12:26:54.787046
2026042001041630,EBL,66,76,75,700.0,52500.0,Miyo Securities Pvt Ltd,Machhapuchchhre Securities Limited,2026-04-20 12:27:11.949299
2026042001042270,EBL,41,76,10,700.0,7000.0,Linch Stock Market Ltd.,Machhapuchchhre Securities Limited,2026-04-20 12:30:43.532307
2026042001042538,EBL,26,76,11,700.0,7700.0,Asian Securities Private Ltd.,Machhapuchchhre Securities Limited,2026-04-20 12:32:02.880942
2026042001044550,EBL,58,76,10,700.0,7000.0,Naasa Securities Co. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 12:40:12.593294
2026042001044874,EBL,58,76,14,700.0,9800.0,Naasa Securities Co. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 12:41:52.096666
2026042001045066,EBL,74,58,48,699.0,33552.0,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-04-20 12:43:00.944393
2026042001045193,EBL,74,74,175,699.0,122325.0,KALASH STOCK MARKET PVT. LTD.,KALASH STOCK MARKET PVT. LTD.,2026-04-20 12:43:51.216345
2026042001045236,EBL,74,11,190,699.0,132810.0,KALASH STOCK MARKET PVT. LTD.,Malla & Malla Stock Broking Company Pvt. Limited,2026-04-20 12:44:10.050411
2026042001045369,EBL,74,76,80,699.0,55920.0,KALASH STOCK MARKET PVT. LTD.,Machhapuchchhre Securities Limited,2026-04-20 12:44:52.161576
2026042001045694,EBL,49,41,11,699.0,7689.0,Online Securities Pvt. Ltd.,Linch Stock Market Ltd.,2026-04-20 12:46:54.888360
2026042001045695,EBL,49,76,39,700.0,27300.0,Online Securities Pvt. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 12:46:54.888581
2026042001046306,EBL,58,42,148,699.0,103452.0,Naasa Securities Co. Ltd.,Sani Securities Company Ltd.,2026-04-20 12:49:34.118426
2026042001047112,EBL,39,8,100,699.0,69900.0,Sumeru Securities Pvt. Ltd.,Brilliant Securities Pvt. Ltd.,2026-04-20 12:53:47.804859
2026042001047820,EBL,58,76,10,700.0,7000.0,Naasa Securities Co. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 12:57:24.813755
2026042001048366,EBL,41,45,160,699.0,111840.0,Linch Stock Market Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-20 13:01:00.333300
2026042001049717,EBL,41,7,240,699.0,167760.0,Linch Stock Market Ltd.,J.F. Securites (PVT) Ltd.,2026-04-20 13:09:13.001868
2026042001049940,EBL,41,41,200,699.0,139800.0,Linch Stock Market Ltd.,Linch Stock Market Ltd.,2026-04-20 13:10:50.301976
2026042001050220,EBL,41,25,10,699.0,6990.0,Linch Stock Market Ltd.,Sweta Securities Private Limited,2026-04-20 13:12:20.189228
2026042001050424,EBL,11,76,20,700.0,14000.0,Malla & Malla Stock Broking Company Pvt. Limited,Machhapuchchhre Securities Limited,2026-04-20 13:13:00.129890
2026042001050860,EBL,38,76,10,700.0,7000.0,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:15:53.984126
2026042001051964,EBL,41,62,103,699.0,71997.0,Linch Stock Market Ltd.,Capital Max Securities Ltd,2026-04-20 13:22:44.381285
2026042001051965,EBL,41,62,202,699.0,141198.0,Linch Stock Market Ltd.,Capital Max Securities Ltd,2026-04-20 13:22:44.381672
2026042001052043,EBL,41,39,30,699.0,20970.0,Linch Stock Market Ltd.,Sumeru Securities Pvt. Ltd.,2026-04-20 13:23:19.170250
2026042001052520,EBL,44,76,10,700.0,7000.0,Dynamic Money Managers Securities Pvt. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:26:15.009869
2026042001053066,EBL,5,76,100,700.0,70000.0,Market Securities & Exchange (PVT) Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:29:05.096639
2026042001053522,EBL,67,76,26,700.0,18200.0,Property Wiard Limited,Machhapuchchhre Securities Limited,2026-04-20 13:31:37.925008
2026042001053607,EBL,47,76,10,700.0,7000.0,Neev Securities Pvt. Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:32:16.276335
2026042001053761,EBL,41,76,50,700.0,35000.0,Linch Stock Market Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:33:23.422430
2026042001054485,EBL,5,76,10,700.0,7000.0,Market Securities & Exchange (PVT) Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:36:39.827067
2026042001055286,EBL,41,22,50,699.0,34950.0,Linch Stock Market Ltd.,Siprabi Securities Pvt. Ltd.,2026-04-20 13:39:21.609256
2026042001058615,EBL,44,46,59,699.0,41241.0,Dynamic Money Managers Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2026-04-20 13:47:50.314264
2026042001060476,EBL,44,22,41,699.0,28659.0,Dynamic Money Managers Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,2026-04-20 13:50:07.246903
2026042001060762,EBL,5,22,10,699.0,6990.0,Market Securities & Exchange (PVT) Ltd.,Siprabi Securities Pvt. Ltd.,2026-04-20 13:51:34.760814
2026042001060802,EBL,5,76,90,699.0,62910.0,Market Securities & Exchange (PVT) Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:51:44.145978
2026042001060803,EBL,41,76,5,699.0,3495.0,Linch Stock Market Ltd.,Machhapuchchhre Securities Limited,2026-04-20 13:51:44.146398
2026042001061018,EBL,35,17,10,700.0,7000.0,Kohinoor Investment & Securities Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 13:52:50.702876
2026042001061602,EBL,34,17,10,700.0,7000.0,Vision Securities Pvt. Ltd,ABC Securities Private Limited,2026-04-20 13:55:29.002317
2026042001061773,EBL,39,17,10,700.0,7000.0,Sumeru Securities Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 13:56:07.822443
2026042001062529,EBL,45,17,20,700.0,14000.0,Imperial Securities Company Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 13:59:36.761887
2026042001062530,EBL,45,7,30,700.0,21000.0,Imperial Securities Company Pvt. Ltd.,J.F. Securites (PVT) Ltd.,2026-04-20 13:59:36.762281
2026042001062531,EBL,45,21,72,700.0,50400.0,Imperial Securities Company Pvt. Ltd.,Midas Stock Broking Company Private Limited,2026-04-20 13:59:36.762574
2026042001062532,EBL,45,44,592,700.0,414400.0,Imperial Securities Company Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2026-04-20 13:59:36.762816
2026042001062611,EBL,42,17,20,699.0,13980.0,Sani Securities Company Ltd.,ABC Securities Private Limited,2026-04-20 14:00:01.636357
2026042001062612,EBL,7,17,22,699.0,15378.0,J.F. Securites (PVT) Ltd.,ABC Securities Private Limited,2026-04-20 14:00:01.636739
2026042001062857,EBL,49,53,7,700.0,4900.0,Online Securities Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,2026-04-20 14:00:47.917099
2026042001063414,EBL,7,17,28,699.0,19572.0,J.F. Securites (PVT) Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.766756
2026042001063415,EBL,35,17,10,699.0,6990.0,Kohinoor Investment & Securities Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.767263
2026042001063416,EBL,72,17,15,699.0,10485.0,Hatemalo Financial Services Private Limited,ABC Securities Private Limited,2026-04-20 14:03:28.767590
2026042001063417,EBL,28,17,100,698.2,69820.0,Shree Krishna Securities Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.767904
2026042001063418,EBL,28,17,14,698.1,9773.4,Shree Krishna Securities Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.768252
2026042001063419,EBL,75,17,400,698.0,279200.0,N.I.M.B. Stock Markets Limited,ABC Securities Private Limited,2026-04-20 14:03:28.768561
2026042001063420,EBL,39,17,200,698.0,139600.0,Sumeru Securities Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.768883
2026042001063421,EBL,4,17,100,698.0,69800.0,Opal Securities Investment (PVT) Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.769191
2026042001063422,EBL,10,17,40,698.0,27920.0,Pragyan Securities (PVT) Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.769499
2026042001063423,EBL,45,17,93,698.0,64914.0,Imperial Securities Company Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 14:03:28.769795
2026042001065113,EBL,45,57,35,698.0,24430.0,Imperial Securities Company Pvt. Ltd.,Aryatara Investment & Securities,2026-04-20 14:10:49.727914
2026042001065114,EBL,36,57,50,698.0,34900.0,Secured Securities Ltd.,Aryatara Investment & Securities,2026-04-20 14:10:49.728110
2026042001065126,EBL,57,50,10,697.0,6970.0,Aryatara Investment & Securities,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-20 14:10:58.453854
2026042001065415,EBL,53,57,10,698.0,6980.0,Investment Management Nepal Pvt. Ltd.,Aryatara Investment & Securities,2026-04-20 14:12:39.749824
2026042001065532,EBL,75,17,100,699.9,69990.0,N.I.M.B. Stock Markets Limited,ABC Securities Private Limited,2026-04-20 14:13:16.101284
2026042001065835,EBL,19,42,10,699.0,6990.0,Nepal Investment And Securities Trading Private Limited,Sani Securities Company Ltd.,2026-04-20 14:15:09.079491
2026042001066084,EBL,46,17,35,699.9,24496.5,Kalika Securities Pvt. Ltd.,ABC Securities Private Limited,2026-04-20 14:16:11.553657
2026042001066421,EBL,75,17,325,699.9,227467.5,N.I.M.B. Stock Markets Limited,ABC Securities Private Limited,2026-04-20 14:18:44.297149
2026042001066422,EBL,75,25,252,699.9,176374.8,N.I.M.B. Stock Markets Limited,Sweta Securities Private Limited,2026-04-20 14:18:44.297499
2026042001066423,EBL,75,26,223,700.0,156100.0,N.I.M.B. Stock Markets Limited,Asian Securities Private Ltd.,2026-04-20 14:18:44.297715
2026042001066424,EBL,75,7,230,700.0,161000.0,N.I.M.B. Stock Markets Limited,J.F. Securites (PVT) Ltd.,2026-04-20 14:18:44.297923
2026042001066425,EBL,75,8,17,700.0,11900.0,N.I.M.B. Stock Markets Limited,Brilliant Securities Pvt. Ltd.,2026-04-20 14:18:44.298141
2026042001066426,EBL,75,13,106,700.0,74200.0,N.I.M.B. Stock Markets Limited,Thrive Brokerage House Pvt. Ltd,2026-04-20 14:18:44.298344
2026042001066859,EBL,88,16,10,700.0,7000.0,Blue Chip Securities Ltd,Primo Securities (PVT) Ltd.,2026-04-20 14:21:23.410917
2026042001066876,EBL,14,16,10,700.0,7000.0,Nepal Stock House (PVT) Ltd.,Primo Securities (PVT) Ltd.,2026-04-20 14:21:28.472105
2026042001067509,EBL,58,16,10,700.0,7000.0,Naasa Securities Co. Ltd.,Primo Securities (PVT) Ltd.,2026-04-20 14:24:31.947270
