contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026040903000012,NLIC,26,54,20,775.0,15500.0,2026-04-09,185668352,187,Asian Securities Private Ltd.,Sewa Securities Pvt. Ltd.,2026-04-09 11:00:31.386129,Nepal Life Insurance Co. Ltd.
2026040903000068,NLIC,58,38,100,789.8,78980.0,2026-04-09,185669765,187,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:02:38.531567,Nepal Life Insurance Co. Ltd.
2026040903000201,NLIC,26,47,15,785.0,11775.0,2026-04-09,185675279,187,Asian Securities Private Ltd.,Neev Securities Pvt. Ltd.,2026-04-09 11:09:26.994043,Nepal Life Insurance Co. Ltd.
2026040903000213,NLIC,35,47,21,785.0,16485.0,2026-04-09,185675582,187,Kohinoor Investment & Securities Pvt. Ltd.,Neev Securities Pvt. Ltd.,2026-04-09 11:09:46.828296,Nepal Life Insurance Co. Ltd.
2026040903000214,NLIC,35,58,16,785.0,12560.0,2026-04-09,185675584,187,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:09:46.828373,Nepal Life Insurance Co. Ltd.
2026040903000336,NLIC,58,49,30,780.3,23409.0,2026-04-09,185679361,187,Naasa Securities Co. Ltd.,Online Securities Pvt. Ltd.,2026-04-09 11:14:32.320286,Nepal Life Insurance Co. Ltd.
2026040903000337,NLIC,45,49,40,780.1,31204.0,2026-04-09,185679363,187,Imperial Securities Company Pvt. Ltd.,Online Securities Pvt. Ltd.,2026-04-09 11:14:32.320449,Nepal Life Insurance Co. Ltd.
2026040903000339,NLIC,71,49,100,780.0,78000.0,2026-04-09,185679385,187,SHUBHAKAMANA SECURITIES PVT. LTD,Online Securities Pvt. Ltd.,2026-04-09 11:14:35.171390,Nepal Life Insurance Co. Ltd.
2026040903000350,NLIC,45,47,36,778.1,28011.6,2026-04-09,185679862,187,Imperial Securities Company Pvt. Ltd.,Neev Securities Pvt. Ltd.,2026-04-09 11:15:00.478199,Nepal Life Insurance Co. Ltd.
2026040903000365,NLIC,71,21,100,778.2,77820.0,2026-04-09,185680588,187,SHUBHAKAMANA SECURITIES PVT. LTD,Midas Stock Broking Company Private Limited,2026-04-09 11:15:59.134030,Nepal Life Insurance Co. Ltd.
2026040903000367,NLIC,71,35,28,778.2,21789.6,2026-04-09,185680623,187,SHUBHAKAMANA SECURITIES PVT. LTD,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-09 11:16:04.660346,Nepal Life Insurance Co. Ltd.
2026040903000368,NLIC,45,35,64,778.1,49798.4,2026-04-09,185680625,187,Imperial Securities Company Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-09 11:16:04.660513,Nepal Life Insurance Co. Ltd.
2026040903000369,NLIC,26,35,58,778.0,45124.0,2026-04-09,185680626,187,Asian Securities Private Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-09 11:16:04.660627,Nepal Life Insurance Co. Ltd.
2026040903000374,NLIC,26,49,222,778.0,172716.0,2026-04-09,185680694,187,Asian Securities Private Ltd.,Online Securities Pvt. Ltd.,2026-04-09 11:16:13.032624,Nepal Life Insurance Co. Ltd.
2026040903000375,NLIC,45,49,100,778.0,77800.0,2026-04-09,185680696,187,Imperial Securities Company Pvt. Ltd.,Online Securities Pvt. Ltd.,2026-04-09 11:16:13.032700,Nepal Life Insurance Co. Ltd.
