contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026040904000136,LEC,57,57,300,235.8,70740.0,2026-04-09,185670533,2903,Aryatara Investment & Securities,Aryatara Investment & Securities,2026-04-09 11:03:37.895407,Liberty Energy Company Limited
2026040904000197,LEC,58,57,132,235.8,31125.6,2026-04-09,185671106,2903,Naasa Securities Co. Ltd.,Aryatara Investment & Securities,2026-04-09 11:04:20.127336,Liberty Energy Company Limited
2026040904000198,LEC,58,46,268,235.9,63221.2,2026-04-09,185671109,2903,Naasa Securities Co. Ltd.,Kalika Securities Pvt. Ltd.,2026-04-09 11:04:20.127418,Liberty Energy Company Limited
2026040904000203,LEC,13,59,1000,235.0,235000.0,2026-04-09,185671163,2903,Thrive Brokerage House Pvt. Ltd,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-09 11:04:24.458861,Liberty Energy Company Limited
2026040904000238,LEC,13,59,800,235.0,188000.0,2026-04-09,185671575,2903,Thrive Brokerage House Pvt. Ltd,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-09 11:04:59.563265,Liberty Energy Company Limited
2026040904000254,LEC,5,59,300,235.0,70500.0,2026-04-09,185671721,2903,Market Securities & Exchange (PVT) Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-09 11:05:11.856960,Liberty Energy Company Limited
2026040904000291,LEC,43,45,500,234.0,117000.0,2026-04-09,185672122,2903,South Asian Bulls Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-09 11:05:50.974283,Liberty Energy Company Limited
2026040904000292,LEC,38,59,10,235.0,2350.0,2026-04-09,185672135,2903,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2026-04-09 11:05:51.851926,Liberty Energy Company Limited
2026040904000415,LEC,38,28,80,234.0,18720.0,2026-04-09,185673489,2903,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Shree Krishna Securities Ltd.,2026-04-09 11:07:27.022065,Liberty Energy Company Limited
2026040904000447,LEC,13,28,20,234.0,4680.0,2026-04-09,185673636,2903,Thrive Brokerage House Pvt. Ltd,Shree Krishna Securities Ltd.,2026-04-09 11:07:38.873433,Liberty Energy Company Limited
2026040904000448,LEC,13,43,380,234.9,89262.0,2026-04-09,185673639,2903,Thrive Brokerage House Pvt. Ltd,South Asian Bulls Pvt. Ltd.,2026-04-09 11:07:38.873629,Liberty Energy Company Limited
2026040904000449,LEC,33,46,300,233.6,70080.0,2026-04-09,185673703,2903,Dakshinkali Investment & Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2026-04-09 11:07:48.542740,Liberty Energy Company Limited
2026040904000564,LEC,65,46,500,233.2,116600.0,2026-04-09,185674647,2903,Sharepro Securities Private Limited,Kalika Securities Pvt. Ltd.,2026-04-09 11:08:45.128153,Liberty Energy Company Limited
2026040904000565,LEC,1,46,262,233.1,61072.2,2026-04-09,185674648,2903,Kumari Securities Private Limited,Kalika Securities Pvt. Ltd.,2026-04-09 11:08:45.128256,Liberty Energy Company Limited
2026040904000664,LEC,45,41,107,233.0,24931.0,2026-04-09,185675372,2903,Imperial Securities Company Pvt. Ltd.,Linch Stock Market Ltd.,2026-04-09 11:09:31.063326,Liberty Energy Company Limited
2026040904000668,LEC,45,58,93,233.0,21669.0,2026-04-09,185675431,2903,Imperial Securities Company Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:09:34.943622,Liberty Energy Company Limited
