contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026040901000488,PRVU,84,58,235,208.9,49091.5,2026-04-09,185669747,255,MILKY WAY SHARE BROKER COMPANY LTD ,Naasa Securities Co. Ltd.,2026-04-09 11:02:35.713818,Prabhu  Bank Limited
2026040901001013,PRVU,42,33,125,208.9,26112.5,2026-04-09,185671592,255,Sani Securities Company Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,2026-04-09 11:05:01.755756,Prabhu  Bank Limited
2026040901001098,PRVU,44,29,14,209.0,2926.0,2026-04-09,185671925,255,Dynamic Money Managers Securities Pvt. Ltd.,Trisul Securities & Invt. Ltd.,2026-04-09 11:05:30.929914,Prabhu  Bank Limited
2026040901001241,PRVU,48,29,50,209.0,10450.0,2026-04-09,185672383,255,Trishakti Securities Public Limited,Trisul Securities & Invt. Ltd.,2026-04-09 11:06:09.937341,Prabhu  Bank Limited
2026040901001433,PRVU,57,29,36,209.0,7524.0,2026-04-09,185672992,255,Aryatara Investment & Securities,Trisul Securities & Invt. Ltd.,2026-04-09 11:06:47.394644,Prabhu  Bank Limited
2026040901001470,PRVU,57,19,64,209.0,13376.0,2026-04-09,185673147,255,Aryatara Investment & Securities,Nepal Investment And Securities Trading Private Limited,2026-04-09 11:07:01.015765,Prabhu  Bank Limited
2026040901001528,PRVU,42,14,195,208.9,40735.5,2026-04-09,185673376,255,Sani Securities Company Ltd.,Nepal Stock House (PVT) Ltd.,2026-04-09 11:07:17.881813,Prabhu  Bank Limited
2026040901001762,PRVU,58,58,24,208.2,4996.8,2026-04-09,185674413,255,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:29.032381,Prabhu  Bank Limited
2026040901001763,PRVU,58,58,18,208.1,3745.8,2026-04-09,185674414,255,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:29.032436,Prabhu  Bank Limited
2026040901001785,PRVU,58,58,22,208.1,4578.2,2026-04-09,185674503,255,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:37.415393,Prabhu  Bank Limited
2026040901001786,PRVU,58,58,23,208.0,4784.0,2026-04-09,185674505,255,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:37.415600,Prabhu  Bank Limited
2026040901001787,PRVU,44,58,40,208.0,8320.0,2026-04-09,185674507,255,Dynamic Money Managers Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:37.415736,Prabhu  Bank Limited
2026040901001788,PRVU,42,58,200,208.0,41600.0,2026-04-09,185674509,255,Sani Securities Company Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:37.415865,Prabhu  Bank Limited
2026040901001789,PRVU,50,58,100,207.0,20700.0,2026-04-09,185674511,255,Cristal Kanchanjanga Securites Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:37.416047,Prabhu  Bank Limited
2026040901001790,PRVU,33,58,615,207.0,127305.0,2026-04-09,185674512,255,Dakshinkali Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:08:37.416181,Prabhu  Bank Limited
2026040901001830,PRVU,62,45,470,208.9,98183.0,2026-04-09,185674683,255,Capital Max Securities Ltd,Imperial Securities Company Pvt. Ltd.,2026-04-09 11:08:48.130032,Prabhu  Bank Limited
2026040901002098,PRVU,33,57,250,207.0,51750.0,2026-04-09,185675898,255,Dakshinkali Investment & Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-04-09 11:10:03.461271,Prabhu  Bank Limited
2026040901002162,PRVU,33,42,135,207.0,27945.0,2026-04-09,185676232,255,Dakshinkali Investment & Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-09 11:10:22.931409,Prabhu  Bank Limited
2026040901002377,PRVU,58,50,110,206.0,22660.0,2026-04-09,185677197,255,Naasa Securities Co. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-09 11:11:29.692052,Prabhu  Bank Limited
2026040901002378,PRVU,43,50,500,206.0,103000.0,2026-04-09,185677199,255,South Asian Bulls Pvt. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-09 11:11:29.692320,Prabhu  Bank Limited
2026040901002379,PRVU,11,50,500,206.0,103000.0,2026-04-09,185677200,255,Malla & Malla Stock Broking Company Pvt. Limited,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-09 11:11:29.692474,Prabhu  Bank Limited
2026040901002551,PRVU,54,50,73,206.0,15038.0,2026-04-09,185677986,255,Sewa Securities Pvt. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-09 11:12:27.931975,Prabhu  Bank Limited
