contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026040904000089,SSHL,41,57,10,224.9,2249.0,2026-04-09,185669593,2907,Linch Stock Market Ltd.,Aryatara Investment & Securities,2026-04-09 11:02:25.440137,Shiva Shree Hydropower Ltd
2026040904000115,SSHL,56,57,300,224.9,67470.0,2026-04-09,185670151,2907,Sri Hari Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-04-09 11:03:03.484004,Shiva Shree Hydropower Ltd
2026040904000127,SSHL,56,38,150,224.5,33675.0,2026-04-09,185670394,2907,Sri Hari Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:03:26.115714,Shiva Shree Hydropower Ltd
2026040904000128,SSHL,56,57,300,224.9,67470.0,2026-04-09,185670397,2907,Sri Hari Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-04-09 11:03:26.115897,Shiva Shree Hydropower Ltd
2026040904000182,SSHL,74,57,99,224.9,22265.1,2026-04-09,185670916,2907,KALASH STOCK MARKET PVT. LTD.,Aryatara Investment & Securities,2026-04-09 11:04:03.551530,Shiva Shree Hydropower Ltd
2026040904000183,SSHL,74,34,28,225.0,6300.0,2026-04-09,185670918,2907,KALASH STOCK MARKET PVT. LTD.,Vision Securities Pvt. Ltd,2026-04-09 11:04:03.551639,Shiva Shree Hydropower Ltd
2026040904000232,SSHL,74,21,82,227.0,18614.0,2026-04-09,185671420,2907,KALASH STOCK MARKET PVT. LTD.,Midas Stock Broking Company Private Limited,2026-04-09 11:04:47.030926,Shiva Shree Hydropower Ltd
2026040904000236,SSHL,49,21,500,225.0,112500.0,2026-04-09,185671561,2907,Online Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2026-04-09 11:04:58.493167,Shiva Shree Hydropower Ltd
2026040904000241,SSHL,52,21,100,225.0,22500.0,2026-04-09,185671599,2907,Sundhara Securities Limited,Midas Stock Broking Company Private Limited,2026-04-09 11:05:03.248132,Shiva Shree Hydropower Ltd
2026040904000269,SSHL,35,58,20,224.0,4480.0,2026-04-09,185671899,2907,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-09 11:05:28.900871,Shiva Shree Hydropower Ltd
2026040904000270,SSHL,48,58,30,223.1,6693.0,2026-04-09,185671900,2907,Trishakti Securities Public Limited,Naasa Securities Co. Ltd.,2026-04-09 11:05:28.901072,Shiva Shree Hydropower Ltd
2026040904000283,SSHL,48,48,170,223.1,37927.0,2026-04-09,185672075,2907,Trishakti Securities Public Limited,Trishakti Securities Public Limited,2026-04-09 11:05:47.286679,Shiva Shree Hydropower Ltd
2026040904000284,SSHL,57,48,70,223.0,15610.0,2026-04-09,185672077,2907,Aryatara Investment & Securities,Trishakti Securities Public Limited,2026-04-09 11:05:47.286813,Shiva Shree Hydropower Ltd
2026040904000285,SSHL,33,48,100,223.0,22300.0,2026-04-09,185672079,2907,Dakshinkali Investment & Securities Pvt. Ltd.,Trishakti Securities Public Limited,2026-04-09 11:05:47.286903,Shiva Shree Hydropower Ltd
2026040904000286,SSHL,7,48,100,223.0,22300.0,2026-04-09,185672081,2907,J.F. Securites (PVT) Ltd.,Trishakti Securities Public Limited,2026-04-09 11:05:47.286960,Shiva Shree Hydropower Ltd
2026040904000287,SSHL,32,48,500,223.0,111500.0,2026-04-09,185672083,2907,Premier Securities Company Ltd.,Trishakti Securities Public Limited,2026-04-09 11:05:47.287017,Shiva Shree Hydropower Ltd
2026040904000288,SSHL,34,48,60,223.0,13380.0,2026-04-09,185672084,2907,Vision Securities Pvt. Ltd,Trishakti Securities Public Limited,2026-04-09 11:05:47.287073,Shiva Shree Hydropower Ltd
2026040904000424,SSHL,101,45,250,223.0,55750.0,2026-04-09,185673541,2907,APPLE SECURITIES PRIVATE LIMITED,Imperial Securities Company Pvt. Ltd.,2026-04-09 11:07:31.882838,Shiva Shree Hydropower Ltd
2026040904000425,SSHL,57,45,450,223.0,100350.0,2026-04-09,185673543,2907,Aryatara Investment & Securities,Imperial Securities Company Pvt. Ltd.,2026-04-09 11:07:31.883044,Shiva Shree Hydropower Ltd
2026040904000426,SSHL,41,45,300,221.1,66330.0,2026-04-09,185673544,2907,Linch Stock Market Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-09 11:07:31.883200,Shiva Shree Hydropower Ltd
2026040904000428,SSHL,34,42,21,223.0,4683.0,2026-04-09,185673556,2907,Vision Securities Pvt. Ltd,Sani Securities Company Ltd.,2026-04-09 11:07:33.008132,Shiva Shree Hydropower Ltd
2026040904000429,SSHL,34,38,112,224.0,25088.0,2026-04-09,185673559,2907,Vision Securities Pvt. Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:07:33.008255,Shiva Shree Hydropower Ltd
2026040904000551,SSHL,45,17,70,223.0,15610.0,2026-04-09,185674423,2907,Imperial Securities Company Pvt. Ltd.,ABC Securities Private Limited,2026-04-09 11:08:29.591662,Shiva Shree Hydropower Ltd
2026040904000554,SSHL,74,17,200,222.0,44400.0,2026-04-09,185674493,2907,KALASH STOCK MARKET PVT. LTD.,ABC Securities Private Limited,2026-04-09 11:08:36.195588,Shiva Shree Hydropower Ltd
2026040904000632,SSHL,39,17,223,222.0,49506.0,2026-04-09,185675105,2907,Sumeru Securities Pvt. Ltd.,ABC Securities Private Limited,2026-04-09 11:09:13.910339,Shiva Shree Hydropower Ltd
2026040904000634,SSHL,85,17,77,222.0,17094.0,2026-04-09,185675126,2907,Capital Hub P. Ltd,ABC Securities Private Limited,2026-04-09 11:09:16.950890,Shiva Shree Hydropower Ltd
2026040904000686,SSHL,43,38,500,222.0,111000.0,2026-04-09,185675555,2907,South Asian Bulls Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:09:45.330215,Shiva Shree Hydropower Ltd
2026040904000688,SSHL,58,38,250,222.0,55500.0,2026-04-09,185675561,2907,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:09:45.648139,Shiva Shree Hydropower Ltd
2026040904000702,SSHL,63,63,100,221.5,22150.0,2026-04-09,185675709,2907,Himalayan Brokerage Company Limited,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.542593,Shiva Shree Hydropower Ltd
2026040904000703,SSHL,58,63,230,221.5,50945.0,2026-04-09,185675711,2907,Naasa Securities Co. Ltd.,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.542731,Shiva Shree Hydropower Ltd
2026040904000704,SSHL,72,63,500,221.2,110600.0,2026-04-09,185675713,2907,Hatemalo Financial Services Private Limited,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.542891,Shiva Shree Hydropower Ltd
2026040904000705,SSHL,52,63,800,221.2,176960.0,2026-04-09,185675715,2907,Sundhara Securities Limited,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543026,Shiva Shree Hydropower Ltd
2026040904000706,SSHL,28,63,1500,221.1,331650.0,2026-04-09,185675717,2907,Shree Krishna Securities Ltd.,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543180,Shiva Shree Hydropower Ltd
2026040904000707,SSHL,48,63,500,221.1,110550.0,2026-04-09,185675719,2907,Trishakti Securities Public Limited,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543345,Shiva Shree Hydropower Ltd
2026040904000708,SSHL,38,63,1000,221.0,221000.0,2026-04-09,185675721,2907,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543508,Shiva Shree Hydropower Ltd
2026040904000709,SSHL,58,63,2014,221.0,445094.0,2026-04-09,185675723,2907,Naasa Securities Co. Ltd.,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543642,Shiva Shree Hydropower Ltd
2026040904000710,SSHL,52,63,100,221.0,22100.0,2026-04-09,185675725,2907,Sundhara Securities Limited,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543768,Shiva Shree Hydropower Ltd
2026040904000711,SSHL,54,63,100,221.0,22100.0,2026-04-09,185675727,2907,Sewa Securities Pvt. Ltd.,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.543900,Shiva Shree Hydropower Ltd
2026040904000712,SSHL,45,63,156,221.0,34476.0,2026-04-09,185675728,2907,Imperial Securities Company Pvt. Ltd.,Himalayan Brokerage Company Limited,2026-04-09 11:09:54.544046,Shiva Shree Hydropower Ltd
2026040904000719,SSHL,45,38,344,221.0,76024.0,2026-04-09,185675861,2907,Imperial Securities Company Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:10:01.642954,Shiva Shree Hydropower Ltd
2026040904000720,SSHL,58,38,656,220.6,144713.6,2026-04-09,185675862,2907,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:10:01.643020,Shiva Shree Hydropower Ltd
2026040904000735,SSHL,63,38,100,222.0,22200.0,2026-04-09,185675945,2907,Himalayan Brokerage Company Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:10:06.529969,Shiva Shree Hydropower Ltd
2026040904000781,SSHL,58,52,20,221.0,4420.0,2026-04-09,185676392,2907,Naasa Securities Co. Ltd.,Sundhara Securities Limited,2026-04-09 11:10:33.914072,Shiva Shree Hydropower Ltd
2026040904000820,SSHL,58,17,430,221.0,95030.0,2026-04-09,185676684,2907,Naasa Securities Co. Ltd.,ABC Securities Private Limited,2026-04-09 11:10:58.049013,Shiva Shree Hydropower Ltd
2026040904000849,SSHL,58,38,38,221.0,8398.0,2026-04-09,185676918,2907,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:11:12.905484,Shiva Shree Hydropower Ltd
2026040904000868,SSHL,58,48,422,221.0,93262.0,2026-04-09,185676999,2907,Naasa Securities Co. Ltd.,Trishakti Securities Public Limited,2026-04-09 11:11:16.887130,Shiva Shree Hydropower Ltd
2026040904000869,SSHL,36,48,100,221.0,22100.0,2026-04-09,185677001,2907,Secured Securities Ltd.,Trishakti Securities Public Limited,2026-04-09 11:11:16.887269,Shiva Shree Hydropower Ltd
2026040904000870,SSHL,38,48,478,221.0,105638.0,2026-04-09,185677002,2907,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Trishakti Securities Public Limited,2026-04-09 11:11:16.887323,Shiva Shree Hydropower Ltd
2026040904000952,SSHL,63,36,100,221.5,22150.0,2026-04-09,185677813,2907,Himalayan Brokerage Company Limited,Secured Securities Ltd.,2026-04-09 11:12:13.906383,Shiva Shree Hydropower Ltd
2026040904001027,SSHL,58,36,10,221.5,2215.0,2026-04-09,185678543,2907,Naasa Securities Co. Ltd.,Secured Securities Ltd.,2026-04-09 11:13:18.281442,Shiva Shree Hydropower Ltd
2026040904001028,SSHL,28,32,200,221.1,44220.0,2026-04-09,185678575,2907,Shree Krishna Securities Ltd.,Premier Securities Company Ltd.,2026-04-09 11:13:22.599357,Shiva Shree Hydropower Ltd
2026040904001030,SSHL,58,32,225,221.1,49747.5,2026-04-09,185678587,2907,Naasa Securities Co. Ltd.,Premier Securities Company Ltd.,2026-04-09 11:13:24.407679,Shiva Shree Hydropower Ltd
2026040904001049,SSHL,41,32,75,221.1,16582.5,2026-04-09,185678980,2907,Linch Stock Market Ltd.,Premier Securities Company Ltd.,2026-04-09 11:13:58.146877,Shiva Shree Hydropower Ltd
2026040904001050,SSHL,41,21,25,221.1,5527.5,2026-04-09,185678983,2907,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2026-04-09 11:13:58.147140,Shiva Shree Hydropower Ltd
2026040904001091,SSHL,63,36,90,221.5,19935.0,2026-04-09,185679503,2907,Himalayan Brokerage Company Limited,Secured Securities Ltd.,2026-04-09 11:14:40.818965,Shiva Shree Hydropower Ltd
2026040904001183,SSHL,68,48,1200,223.0,267600.0,2026-04-09,185680294,2907,Elite Stock House Limited,Trishakti Securities Public Limited,2026-04-09 11:15:38.411578,Shiva Shree Hydropower Ltd
2026040904001194,SSHL,68,38,10,223.0,2230.0,2026-04-09,185680410,2907,Elite Stock House Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-09 11:15:49.105605,Shiva Shree Hydropower Ltd
