contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041004000062,SHPC,53,49,290,535.0,155150.0,2026-04-10,185886235,591,Investment Management Nepal Pvt. Ltd.,Online Securities Pvt. Ltd.,2026-04-10T11:00:39.171236,Sanima Mai Hydropower Ltd.
2026041004000624,SHPC,99,4,75,535.0,40125.0,2026-04-10,185892424,591,Prabhu Stock Market Limited,Opal Securities Investment (PVT) Ltd.,2026-04-10T11:07:19.173448,Sanima Mai Hydropower Ltd.
2026041004000625,SHPC,99,46,225,539.0,121275.0,2026-04-10,185892427,591,Prabhu Stock Market Limited,Kalika Securities Pvt. Ltd.,2026-04-10T11:07:19.17355,Sanima Mai Hydropower Ltd.
2026041004000732,SHPC,90,58,21,534.1,11216.1,2026-04-10,185893518,591,Sajilo Broker Limited,Naasa Securities Co. Ltd.,2026-04-10T11:08:23.940012,Sanima Mai Hydropower Ltd.
2026041004000906,SHPC,90,4,10,534.1,5341.0,2026-04-10,185895554,591,Sajilo Broker Limited,Opal Securities Investment (PVT) Ltd.,2026-04-10T11:10:30.745514,Sanima Mai Hydropower Ltd.
2026041004001831,SHPC,97,58,385,535.0,205975.0,2026-04-10,185901698,591,R.B.B. Securities Company Ltd,Naasa Securities Co. Ltd.,2026-04-10T11:17:34.681684,Sanima Mai Hydropower Ltd.
2026041004001927,SHPC,97,54,52,535.0,27820.0,2026-04-10,185902508,591,R.B.B. Securities Company Ltd,Sewa Securities Pvt. Ltd.,2026-04-10T11:18:30.853131,Sanima Mai Hydropower Ltd.
2026041004002136,SHPC,58,28,10,538.0,5380.0,2026-04-10,185903875,591,Naasa Securities Co. Ltd.,Shree Krishna Securities Ltd.,2026-04-10T11:19:59.572981,Sanima Mai Hydropower Ltd.
2026041004002476,SHPC,97,11,63,535.0,33705.0,2026-04-10,185906429,591,R.B.B. Securities Company Ltd,Malla & Malla Stock Broking Company Pvt. Limited,2026-04-10T11:22:16.502831,Sanima Mai Hydropower Ltd.
2026041004002508,SHPC,5,11,37,534.3,19769.1,2026-04-10,185906674,591,Market Securities & Exchange (PVT) Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2026-04-10T11:22:30.743467,Sanima Mai Hydropower Ltd.
2026041004002603,SHPC,19,96,30,535.0,16050.0,2026-04-10,185907469,591,Nepal Investment And Securities Trading Private Limited,Himalayan Securities Limited,2026-04-10T11:23:20.805024,Sanima Mai Hydropower Ltd.
2026041004002604,SHPC,5,96,163,534.3,87090.9,2026-04-10,185907471,591,Market Securities & Exchange (PVT) Ltd.,Himalayan Securities Limited,2026-04-10T11:23:20.805159,Sanima Mai Hydropower Ltd.
2026041004002605,SHPC,58,96,10,534.2,5342.0,2026-04-10,185907473,591,Naasa Securities Co. Ltd.,Himalayan Securities Limited,2026-04-10T11:23:20.805205,Sanima Mai Hydropower Ltd.
2026041004002606,SHPC,58,96,300,534.2,160260.0,2026-04-10,185907475,591,Naasa Securities Co. Ltd.,Himalayan Securities Limited,2026-04-10T11:23:20.805245,Sanima Mai Hydropower Ltd.
2026041004002607,SHPC,90,96,169,534.1,90262.9,2026-04-10,185907477,591,Sajilo Broker Limited,Himalayan Securities Limited,2026-04-10T11:23:20.805309,Sanima Mai Hydropower Ltd.
2026041004002608,SHPC,58,96,500,534.0,267000.0,2026-04-10,185907479,591,Naasa Securities Co. Ltd.,Himalayan Securities Limited,2026-04-10T11:23:20.805355,Sanima Mai Hydropower Ltd.
2026041004002609,SHPC,58,96,120,534.0,64080.0,2026-04-10,185907481,591,Naasa Securities Co. Ltd.,Himalayan Securities Limited,2026-04-10T11:23:20.80539,Sanima Mai Hydropower Ltd.
2026041004002662,SHPC,39,45,50,533.0,26650.0,2026-04-10,185907809,591,Sumeru Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:23:43.741988,Sanima Mai Hydropower Ltd.
2026041004002663,SHPC,45,45,100,533.0,53300.0,2026-04-10,185907811,591,Imperial Securities Company Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:23:43.742075,Sanima Mai Hydropower Ltd.
2026041004002856,SHPC,53,45,250,533.0,133250.0,2026-04-10,185909121,591,Investment Management Nepal Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:24:48.515057,Sanima Mai Hydropower Ltd.
2026041004002890,SHPC,90,46,50,532.0,26600.0,2026-04-10,185909272,591,Sajilo Broker Limited,Kalika Securities Pvt. Ltd.,2026-04-10T11:24:58.087845,Sanima Mai Hydropower Ltd.
2026041004003067,SHPC,90,25,150,532.0,79800.0,2026-04-10,185910870,591,Sajilo Broker Limited,Sweta Securities Private Limited,2026-04-10T11:26:25.665587,Sanima Mai Hydropower Ltd.
2026041004003214,SHPC,29,96,708,534.0,378072.0,2026-04-10,185912162,591,Trisul Securities & Invt. Ltd.,Himalayan Securities Limited,2026-04-10T11:27:42.479197,Sanima Mai Hydropower Ltd.
2026041004003289,SHPC,49,3,300,536.8,161040.0,2026-04-10,185912757,591,Online Securities Pvt. Ltd.,Arun Securities (PVT) Ltd.,2026-04-10T11:28:15.437653,Sanima Mai Hydropower Ltd.
2026041004003292,SHPC,29,38,10,534.0,5340.0,2026-04-10,185912772,591,Trisul Securities & Invt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-10T11:28:16.852658,Sanima Mai Hydropower Ltd.
2026041004004527,SHPC,41,26,85,534.1,45398.5,2026-04-10,186068047,591,Linch Stock Market Ltd.,Asian Securities Private Ltd.,2026-04-10T11:37:51.422,Sanima Mai Hydropower Ltd.
2026041004004528,SHPC,29,26,115,534.0,61410.0,2026-04-10,186067078,591,Trisul Securities & Invt. Ltd.,Asian Securities Private Ltd.,2026-04-10T11:37:51.422,Sanima Mai Hydropower Ltd.
2026041004004599,SHPC,29,58,100,534.0,53400.0,2026-04-10,186067071,591,Trisul Securities & Invt. Ltd.,Naasa Securities Co. Ltd.,2026-04-10T11:38:06.762,Sanima Mai Hydropower Ltd.
2026041004004959,SHPC,29,56,67,534.0,35778.0,2026-04-10,186067003,591,Trisul Securities & Invt. Ltd.,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:41:28.362,Sanima Mai Hydropower Ltd.
2026041004004960,SHPC,41,56,20,533.0,10660.0,2026-04-10,186067982,591,Linch Stock Market Ltd.,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:41:28.363,Sanima Mai Hydropower Ltd.
2026041004004961,SHPC,57,56,1413,533.0,753129.0,2026-04-10,186076300,591,Aryatara Investment & Securities,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:41:28.363,Sanima Mai Hydropower Ltd.
2026041004005016,SHPC,57,56,87,533.0,46371.0,2026-04-10,186076176,591,Aryatara Investment & Securities,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:42:08.144,Sanima Mai Hydropower Ltd.
2026041004005017,SHPC,90,56,113,533.0,60229.0,2026-04-10,186081618,591,Sajilo Broker Limited,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:42:08.144,Sanima Mai Hydropower Ltd.
2026041004005366,SHPC,58,25,220,535.5,117810.0,2026-04-10,186077735,591,Naasa Securities Co. Ltd.,Sweta Securities Private Limited,2026-04-10T11:46:19.862,Sanima Mai Hydropower Ltd.
2026041004005648,SHPC,59,50,100,534.0,53400.0,2026-04-10,186078771,591,Deevyaa Securities & Stock House Pvt. Ltd,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-10T11:49:25.642,Sanima Mai Hydropower Ltd.
2026041004005847,SHPC,53,66,500,533.2,266600.0,2026-04-10,186075863,591,Investment Management Nepal Pvt. Ltd.,Miyo Securities Pvt Ltd,2026-04-10T11:52:00.162,Sanima Mai Hydropower Ltd.
2026041004005848,SHPC,58,66,12,533.2,6398.4,2026-04-10,186077201,591,Naasa Securities Co. Ltd.,Miyo Securities Pvt Ltd,2026-04-10T11:52:00.162,Sanima Mai Hydropower Ltd.
2026041004005933,SHPC,53,66,1000,533.2,533200.0,2026-04-10,186075787,591,Investment Management Nepal Pvt. Ltd.,Miyo Securities Pvt Ltd,2026-04-10T11:52:41.991,Sanima Mai Hydropower Ltd.
2026041004005951,SHPC,19,66,70,533.2,37324.0,2026-04-10,186065294,591,Nepal Investment And Securities Trading Private Limited,Miyo Securities Pvt Ltd,2026-04-10T11:52:46.975,Sanima Mai Hydropower Ltd.
2026041004005963,SHPC,53,66,400,533.2,213280.0,2026-04-10,186075809,591,Investment Management Nepal Pvt. Ltd.,Miyo Securities Pvt Ltd,2026-04-10T11:53:03.292,Sanima Mai Hydropower Ltd.
2026041004005985,SHPC,19,66,18,533.2,9597.6,2026-04-10,186065254,591,Nepal Investment And Securities Trading Private Limited,Miyo Securities Pvt Ltd,2026-04-10T11:53:41.038,Sanima Mai Hydropower Ltd.
2026041004006104,SHPC,7,49,90,536.0,48240.0,2026-04-10,186063476,591,J.F. Securites (PVT) Ltd.,Online Securities Pvt. Ltd.,2026-04-10T11:55:11.431,Sanima Mai Hydropower Ltd.
2026041004007251,SHPC,52,5,20,533.1,10662.0,2026-04-10,185924438,591,Sundhara Securities Limited,Market Securities & Exchange (PVT) Ltd.,2026-04-10T12:07:48.517455,Sanima Mai Hydropower Ltd.
2026041004007252,SHPC,90,5,43,533.0,22919.0,2026-04-10,185924439,591,Sajilo Broker Limited,Market Securities & Exchange (PVT) Ltd.,2026-04-10T12:07:48.517682,Sanima Mai Hydropower Ltd.
2026041004007669,SHPC,90,49,10,533.0,5330.0,2026-04-10,185927281,591,Sajilo Broker Limited,Online Securities Pvt. Ltd.,2026-04-10T12:10:56.870957,Sanima Mai Hydropower Ltd.
2026041004007670,SHPC,90,46,34,533.0,18122.0,2026-04-10,185927288,591,Sajilo Broker Limited,Kalika Securities Pvt. Ltd.,2026-04-10T12:10:57.869582,Sanima Mai Hydropower Ltd.
2026041004007671,SHPC,52,97,20,532.4,10648.0,2026-04-10,185927290,591,Sundhara Securities Limited,R.B.B. Securities Company Ltd,2026-04-10T12:10:57.995136,Sanima Mai Hydropower Ltd.
2026041004007672,SHPC,54,97,10,532.3,5323.0,2026-04-10,185927292,591,Sewa Securities Pvt. Ltd.,R.B.B. Securities Company Ltd,2026-04-10T12:10:57.995256,Sanima Mai Hydropower Ltd.
2026041004007673,SHPC,14,97,100,532.2,53220.0,2026-04-10,185927294,591,Nepal Stock House (PVT) Ltd.,R.B.B. Securities Company Ltd,2026-04-10T12:10:57.995307,Sanima Mai Hydropower Ltd.
2026041004007674,SHPC,49,97,400,532.2,212880.0,2026-04-10,185927296,591,Online Securities Pvt. Ltd.,R.B.B. Securities Company Ltd,2026-04-10T12:10:57.99537,Sanima Mai Hydropower Ltd.
2026041004007940,SHPC,16,40,25,532.1,13302.5,2026-04-10,185929064,591,Primo Securities (PVT) Ltd.,Creative Securities Pvt Ltd,2026-04-10T12:12:31.032963,Sanima Mai Hydropower Ltd.
2026041004007941,SHPC,29,40,475,532.0,252700.0,2026-04-10,185929065,591,Trisul Securities & Invt. Ltd.,Creative Securities Pvt Ltd,2026-04-10T12:12:31.033171,Sanima Mai Hydropower Ltd.
2026041004007957,SHPC,39,46,16,533.0,8528.0,2026-04-10,185929179,591,Sumeru Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2026-04-10T12:12:37.400297,Sanima Mai Hydropower Ltd.
2026041004008021,SHPC,39,4,200,533.0,106600.0,2026-04-10,185929511,591,Sumeru Securities Pvt. Ltd.,Opal Securities Investment (PVT) Ltd.,2026-04-10T12:12:58.910469,Sanima Mai Hydropower Ltd.
2026041004008069,SHPC,39,3,36,533.0,19188.0,2026-04-10,185929834,591,Sumeru Securities Pvt. Ltd.,Arun Securities (PVT) Ltd.,2026-04-10T12:13:22.168164,Sanima Mai Hydropower Ltd.
2026041004008075,SHPC,39,97,1000,533.0,533000.0,2026-04-10,185929862,591,Sumeru Securities Pvt. Ltd.,R.B.B. Securities Company Ltd,2026-04-10T12:13:22.810434,Sanima Mai Hydropower Ltd.
