contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041003000030,MLBL,22,33,360,380.0,136800.0,2026-04-10,185887078,401,Siprabi Securities Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,2026-04-10T11:01:37.425245,Mahalaxmi Bikas Bank Ltd.
2026041003000115,MLBL,39,14,10,379.0,3790.0,2026-04-10,185890334,401,Sumeru Securities Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,2026-04-10T11:05:17.088815,Mahalaxmi Bikas Bank Ltd.
2026041003000257,MLBL,21,6,10,384.0,3840.0,2026-04-10,185897333,401,Midas Stock Broking Company Private Limited,Agrawal Securities (PVT) Ltd.,2026-04-10T11:12:32.932308,Mahalaxmi Bikas Bank Ltd.
2026041003000365,MLBL,42,58,34,380.0,12920.0,2026-04-10,185902232,401,Sani Securities Company Ltd.,Naasa Securities Co. Ltd.,2026-04-10T11:18:12.002122,Mahalaxmi Bikas Bank Ltd.
2026041003000372,MLBL,42,42,80,380.0,30400.0,2026-04-10,185902661,401,Sani Securities Company Ltd.,Sani Securities Company Ltd.,2026-04-10T11:18:38.19446,Mahalaxmi Bikas Bank Ltd.
2026041003000388,MLBL,49,42,34,380.0,12920.0,2026-04-10,185903070,401,Online Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-10T11:19:10.067595,Mahalaxmi Bikas Bank Ltd.
2026041003000389,MLBL,49,49,200,381.0,76200.0,2026-04-10,185903072,401,Online Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,2026-04-10T11:19:10.067727,Mahalaxmi Bikas Bank Ltd.
2026041003000403,MLBL,49,45,10,381.0,3810.0,2026-04-10,185903366,401,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:19:32.29532,Mahalaxmi Bikas Bank Ltd.
2026041003000404,MLBL,49,93,256,381.0,97536.0,2026-04-10,185903393,401,Online Securities Pvt. Ltd.,Beni Securities Pvt.Ltd.,2026-04-10T11:19:33.098264,Mahalaxmi Bikas Bank Ltd.
2026041003000405,MLBL,74,93,25,379.5,9487.5,2026-04-10,185903395,401,KALASH STOCK MARKET PVT. LTD.,Beni Securities Pvt.Ltd.,2026-04-10T11:19:33.098382,Mahalaxmi Bikas Bank Ltd.
2026041003000406,MLBL,3,93,291,379.3,110376.3,2026-04-10,185903396,401,Arun Securities (PVT) Ltd.,Beni Securities Pvt.Ltd.,2026-04-10T11:19:33.098456,Mahalaxmi Bikas Bank Ltd.
2026041003000451,MLBL,3,35,375,379.3,142237.5,2026-04-10,185905406,401,Arun Securities (PVT) Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-10T11:21:20.672529,Mahalaxmi Bikas Bank Ltd.
2026041003000464,MLBL,21,6,10,384.0,3840.0,2026-04-10,185905557,401,Midas Stock Broking Company Private Limited,Agrawal Securities (PVT) Ltd.,2026-04-10T11:21:32.531811,Mahalaxmi Bikas Bank Ltd.
2026041003000656,MLBL,7,49,2,391.6,783.2,2026-04-10,185911786,401,J.F. Securites (PVT) Ltd.,Online Securities Pvt. Ltd.,2026-04-10T11:27:29.069493,Mahalaxmi Bikas Bank Ltd.
2026041003000960,MLBL,49,45,11,379.7,4176.7,2026-04-10,186074489,401,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:39:18.839,Mahalaxmi Bikas Bank Ltd.
2026041003001045,MLBL,21,1,10,382.0,3820.0,2026-04-10,186065578,401,Midas Stock Broking Company Private Limited,Kumari Securities Private Limited,2026-04-10T11:43:35.251,Mahalaxmi Bikas Bank Ltd.
2026041003001054,MLBL,21,1,10,382.0,3820.0,2026-04-10,186065549,401,Midas Stock Broking Company Private Limited,Kumari Securities Private Limited,2026-04-10T11:43:56.022,Mahalaxmi Bikas Bank Ltd.
2026041003001055,MLBL,21,29,10,383.0,3830.0,2026-04-10,186065522,401,Midas Stock Broking Company Private Limited,Trisul Securities & Invt. Ltd.,2026-04-10T11:43:56.022,Mahalaxmi Bikas Bank Ltd.
2026041003001103,MLBL,41,46,20,380.0,7600.0,2026-04-10,186067902,401,Linch Stock Market Ltd.,Kalika Securities Pvt. Ltd.,2026-04-10T11:45:46.556,Mahalaxmi Bikas Bank Ltd.
2026041003001110,MLBL,21,29,10,383.0,3830.0,2026-04-10,186065674,401,Midas Stock Broking Company Private Limited,Trisul Securities & Invt. Ltd.,2026-04-10T11:46:03.894,Mahalaxmi Bikas Bank Ltd.
2026041003001117,MLBL,41,38,90,380.0,34200.0,2026-04-10,186067915,401,Linch Stock Market Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-10T11:46:21.774,Mahalaxmi Bikas Bank Ltd.
2026041003001129,MLBL,21,29,10,383.0,3830.0,2026-04-10,186065632,401,Midas Stock Broking Company Private Limited,Trisul Securities & Invt. Ltd.,2026-04-10T11:47:05.868,Mahalaxmi Bikas Bank Ltd.
2026041003001140,MLBL,44,57,309,383.0,118347.0,2026-04-10,186071793,401,Dynamic Money Managers Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-04-10T11:47:48.843,Mahalaxmi Bikas Bank Ltd.
2026041003001143,MLBL,44,48,205,384.0,78720.0,2026-04-10,186071789,401,Dynamic Money Managers Securities Pvt. Ltd.,Trishakti Securities Public Limited,2026-04-10T11:47:48.843,Mahalaxmi Bikas Bank Ltd.
2026041003001139,MLBL,44,29,470,383.0,180010.0,2026-04-10,186071808,401,Dynamic Money Managers Securities Pvt. Ltd.,Trisul Securities & Invt. Ltd.,2026-04-10T11:47:48.843,Mahalaxmi Bikas Bank Ltd.
2026041003001141,MLBL,44,39,150,383.5,57525.0,2026-04-10,186071816,401,Dynamic Money Managers Securities Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,2026-04-10T11:47:48.843,Mahalaxmi Bikas Bank Ltd.
2026041003001142,MLBL,44,29,500,383.9,191950.0,2026-04-10,186071802,401,Dynamic Money Managers Securities Pvt. Ltd.,Trisul Securities & Invt. Ltd.,2026-04-10T11:47:48.843,Mahalaxmi Bikas Bank Ltd.
2026041003001145,MLBL,44,41,402,384.0,154368.0,2026-04-10,186071801,401,Dynamic Money Managers Securities Pvt. Ltd.,Linch Stock Market Ltd.,2026-04-10T11:47:48.844,Mahalaxmi Bikas Bank Ltd.
2026041003001146,MLBL,44,14,50,384.0,19200.0,2026-04-10,186071795,401,Dynamic Money Managers Securities Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,2026-04-10T11:47:48.844,Mahalaxmi Bikas Bank Ltd.
2026041003001147,MLBL,44,74,130,384.9,50037.0,2026-04-10,186071818,401,Dynamic Money Managers Securities Pvt. Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-04-10T11:47:48.844,Mahalaxmi Bikas Bank Ltd.
2026041003001144,MLBL,44,78,267,384.0,102528.0,2026-04-10,186071812,401,Dynamic Money Managers Securities Pvt. Ltd.,Garima Securities Limited,2026-04-10T11:47:48.844,Mahalaxmi Bikas Bank Ltd.
2026041003001253,MLBL,19,38,10,380.5,3805.0,2026-04-10,186065452,401,Nepal Investment And Securities Trading Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-10T11:54:10.292,Mahalaxmi Bikas Bank Ltd.
2026041003001396,MLBL,19,65,490,380.5,186445.0,2026-04-10,186065414,401,Nepal Investment And Securities Trading Private Limited,Sharepro Securities Private Limited,2026-04-10T12:00:29.462,Mahalaxmi Bikas Bank Ltd.
2026041003001397,MLBL,49,65,500,380.1,190050.0,2026-04-10,186074107,401,Online Securities Pvt. Ltd.,Sharepro Securities Private Limited,2026-04-10T12:00:29.462,Mahalaxmi Bikas Bank Ltd.
2026041003001398,MLBL,41,65,390,380.0,148200.0,2026-04-10,186067865,401,Linch Stock Market Ltd.,Sharepro Securities Private Limited,2026-04-10T12:00:29.462,Mahalaxmi Bikas Bank Ltd.
2026041003001399,MLBL,22,65,1620,380.0,615600.0,2026-04-10,186065872,401,Siprabi Securities Pvt. Ltd.,Sharepro Securities Private Limited,2026-04-10T12:00:29.463,Mahalaxmi Bikas Bank Ltd.
2026041003001455,MLBL,22,74,20,380.0,7600.0,2026-04-10,185921154,401,Siprabi Securities Pvt. Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-04-10T12:03:11.947931,Mahalaxmi Bikas Bank Ltd.
2026041003001456,MLBL,21,74,19,380.0,7220.0,2026-04-10,185921156,401,Midas Stock Broking Company Private Limited,KALASH STOCK MARKET PVT. LTD.,2026-04-10T12:03:11.948185,Mahalaxmi Bikas Bank Ltd.
2026041003001457,MLBL,41,74,61,379.9,23173.9,2026-04-10,185921157,401,Linch Stock Market Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-04-10T12:03:11.948325,Mahalaxmi Bikas Bank Ltd.
2026041003001466,MLBL,41,21,100,379.9,37990.0,2026-04-10,185921305,401,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2026-04-10T12:03:30.706048,Mahalaxmi Bikas Bank Ltd.
2026041003001569,MLBL,32,45,20,380.0,7600.0,2026-04-10,185923684,401,Premier Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T12:06:52.463465,Mahalaxmi Bikas Bank Ltd.
2026041003001660,MLBL,41,42,35,379.9,13296.5,2026-04-10,185925527,401,Linch Stock Market Ltd.,Sani Securities Company Ltd.,2026-04-10T12:09:09.43427,Mahalaxmi Bikas Bank Ltd.
2026041003001661,MLBL,41,14,4,379.9,1519.6,2026-04-10,185925529,401,Linch Stock Market Ltd.,Nepal Stock House (PVT) Ltd.,2026-04-10T12:09:09.434518,Mahalaxmi Bikas Bank Ltd.
2026041003001699,MLBL,49,51,50,379.7,18985.0,2026-04-10,185925961,401,Online Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,2026-04-10T12:09:39.856849,Mahalaxmi Bikas Bank Ltd.
2026041003001722,MLBL,49,58,50,379.7,18985.0,2026-04-10,185926707,401,Online Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-10T12:10:22.707066,Mahalaxmi Bikas Bank Ltd.
