contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041004000032,UPCL,57,22,100,395.0,39500.0,2026-04-10,185885864,2810,Aryatara Investment & Securities,Siprabi Securities Pvt. Ltd.,2026-04-10T10:46:00.123781,UNIVERSAL POWER COMPANY LTD
2026041004000054,UPCL,57,29,300,395.0,118500.0,2026-04-10,185886158,2810,Aryatara Investment & Securities,Trisul Securities & Invt. Ltd.,2026-04-10T11:00:31.958716,UNIVERSAL POWER COMPANY LTD
2026041004000152,UPCL,57,34,100,395.0,39500.0,2026-04-10,185887491,2810,Aryatara Investment & Securities,Vision Securities Pvt. Ltd,2026-04-10T11:02:04.071169,UNIVERSAL POWER COMPANY LTD
2026041004000324,UPCL,19,42,35,392.0,13720.0,2026-04-10,185889686,2810,Nepal Investment And Securities Trading Private Limited,Sani Securities Company Ltd.,2026-04-10T11:04:21.792348,UNIVERSAL POWER COMPANY LTD
2026041004000579,UPCL,33,38,100,392.0,39200.0,2026-04-10,185892004,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-04-10T11:06:52.19865,UNIVERSAL POWER COMPANY LTD
2026041004000719,UPCL,33,45,200,392.0,78400.0,2026-04-10,185893380,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:08:13.767608,UNIVERSAL POWER COMPANY LTD
2026041004000968,UPCL,14,50,50,393.9,19695.0,2026-04-10,185895994,2810,Nepal Stock House (PVT) Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-04-10T11:10:55.938499,UNIVERSAL POWER COMPANY LTD
2026041004001035,UPCL,14,88,58,393.9,22846.2,2026-04-10,185896562,2810,Nepal Stock House (PVT) Ltd.,Blue Chip Securities Ltd,2026-04-10T11:11:50.792149,UNIVERSAL POWER COMPANY LTD
2026041004001036,UPCL,14,45,392,393.9,154408.8,2026-04-10,185896575,2810,Nepal Stock House (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:11:51.823704,UNIVERSAL POWER COMPANY LTD
2026041004001074,UPCL,33,45,108,392.0,42336.0,2026-04-10,185896952,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:12:25.778327,UNIVERSAL POWER COMPANY LTD
2026041004001232,UPCL,33,42,550,392.0,215600.0,2026-04-10,185897346,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-10T11:12:33.796614,UNIVERSAL POWER COMPANY LTD
2026041004001256,UPCL,33,45,200,392.0,78400.0,2026-04-10,185897626,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:12:51.383027,UNIVERSAL POWER COMPANY LTD
2026041004001258,UPCL,33,37,44,392.0,17248.0,2026-04-10,185897678,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2026-04-10T11:12:56.503501,UNIVERSAL POWER COMPANY LTD
2026041004001353,UPCL,33,48,798,392.0,312816.0,2026-04-10,185898181,2810,Dakshinkali Investment & Securities Pvt. Ltd.,Trishakti Securities Public Limited,2026-04-10T11:13:27.450851,UNIVERSAL POWER COMPANY LTD
2026041004001354,UPCL,57,48,202,392.0,79184.0,2026-04-10,185898182,2810,Aryatara Investment & Securities,Trishakti Securities Public Limited,2026-04-10T11:13:27.450955,UNIVERSAL POWER COMPANY LTD
2026041004001360,UPCL,57,43,298,392.0,116816.0,2026-04-10,185898229,2810,Aryatara Investment & Securities,South Asian Bulls Pvt. Ltd.,2026-04-10T11:13:30.882372,UNIVERSAL POWER COMPANY LTD
2026041004001365,UPCL,10,43,30,392.0,11760.0,2026-04-10,185898265,2810,Pragyan Securities (PVT) Ltd.,South Asian Bulls Pvt. Ltd.,2026-04-10T11:13:34.490246,UNIVERSAL POWER COMPANY LTD
2026041004001367,UPCL,19,34,5,392.0,1960.0,2026-04-10,185898286,2810,Nepal Investment And Securities Trading Private Limited,Vision Securities Pvt. Ltd,2026-04-10T11:13:36.453607,UNIVERSAL POWER COMPANY LTD
2026041004001495,UPCL,21,43,14,392.0,5488.0,2026-04-10,185899219,2810,Midas Stock Broking Company Private Limited,South Asian Bulls Pvt. Ltd.,2026-04-10T11:14:43.676167,UNIVERSAL POWER COMPANY LTD
2026041004001618,UPCL,53,42,33,391.3,12912.9,2026-04-10,185899786,2810,Investment Management Nepal Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-10T11:15:10.578011,UNIVERSAL POWER COMPANY LTD
2026041004001620,UPCL,53,5,12,391.3,4695.6,2026-04-10,185899827,2810,Investment Management Nepal Pvt. Ltd.,Market Securities & Exchange (PVT) Ltd.,2026-04-10T11:15:13.582781,UNIVERSAL POWER COMPANY LTD
2026041004001621,UPCL,42,5,160,391.0,62560.0,2026-04-10,185899829,2810,Sani Securities Company Ltd.,Market Securities & Exchange (PVT) Ltd.,2026-04-10T11:15:13.582891,UNIVERSAL POWER COMPANY LTD
2026041004001622,UPCL,38,5,328,391.0,128248.0,2026-04-10,185899830,2810,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Market Securities & Exchange (PVT) Ltd.,2026-04-10T11:15:13.582942,UNIVERSAL POWER COMPANY LTD
2026041004001652,UPCL,38,57,90,391.0,35190.0,2026-04-10,185899974,2810,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Aryatara Investment & Securities,2026-04-10T11:15:23.262427,UNIVERSAL POWER COMPANY LTD
2026041004001705,UPCL,38,16,82,391.0,32062.0,2026-04-10,185900509,2810,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Primo Securities (PVT) Ltd.,2026-04-10T11:16:02.254161,UNIVERSAL POWER COMPANY LTD
2026041004001715,UPCL,39,32,50,390.0,19500.0,2026-04-10,185900671,2810,Sumeru Securities Pvt. Ltd.,Premier Securities Company Ltd.,2026-04-10T11:16:15.651544,UNIVERSAL POWER COMPANY LTD
2026041004001716,UPCL,42,32,50,390.0,19500.0,2026-04-10,185900672,2810,Sani Securities Company Ltd.,Premier Securities Company Ltd.,2026-04-10T11:16:15.651659,UNIVERSAL POWER COMPANY LTD
2026041004001770,UPCL,42,57,50,390.0,19500.0,2026-04-10,185901162,2810,Sani Securities Company Ltd.,Aryatara Investment & Securities,2026-04-10T11:16:49.145439,UNIVERSAL POWER COMPANY LTD
2026041004001848,UPCL,94,45,18,390.0,7020.0,2026-04-10,185901774,2810,K.B.L. Securities Limited ,Imperial Securities Company Pvt. Ltd.,2026-04-10T11:17:41.025065,UNIVERSAL POWER COMPANY LTD
2026041004002020,UPCL,94,52,110,390.0,42900.0,2026-04-10,185903148,2810,K.B.L. Securities Limited ,Sundhara Securities Limited,2026-04-10T11:19:19.056134,UNIVERSAL POWER COMPANY LTD
2026041004002158,UPCL,94,88,72,390.0,28080.0,2026-04-10,185904137,2810,K.B.L. Securities Limited ,Blue Chip Securities Ltd,2026-04-10T11:20:12.997649,UNIVERSAL POWER COMPANY LTD
2026041004002159,UPCL,38,88,45,388.2,17469.0,2026-04-10,185904138,2810,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Blue Chip Securities Ltd,2026-04-10T11:20:12.997703,UNIVERSAL POWER COMPANY LTD
2026041004002340,UPCL,52,65,640,388.1,248384.0,2026-04-10,185905218,2810,Sundhara Securities Limited,Sharepro Securities Private Limited,2026-04-10T11:21:16.239897,UNIVERSAL POWER COMPANY LTD
2026041004002346,UPCL,52,58,15,388.1,5821.5,2026-04-10,185905350,2810,Sundhara Securities Limited,Naasa Securities Co. Ltd.,2026-04-10T11:21:18.133287,UNIVERSAL POWER COMPANY LTD
2026041004002568,UPCL,58,48,10,388.2,3882.0,2026-04-10,185907011,2810,Naasa Securities Co. Ltd.,Trishakti Securities Public Limited,2026-04-10T11:22:53.619233,UNIVERSAL POWER COMPANY LTD
2026041004002569,UPCL,34,48,20,388.2,7764.0,2026-04-10,185907013,2810,Vision Securities Pvt. Ltd,Trishakti Securities Public Limited,2026-04-10T11:22:53.619273,UNIVERSAL POWER COMPANY LTD
2026041004002570,UPCL,52,48,273,388.1,105951.3,2026-04-10,185907014,2810,Sundhara Securities Limited,Trishakti Securities Public Limited,2026-04-10T11:22:53.619302,UNIVERSAL POWER COMPANY LTD
2026041004002625,UPCL,25,32,10,389.9,3899.0,2026-04-10,185907600,2810,Sweta Securities Private Limited,Premier Securities Company Ltd.,2026-04-10T11:23:30.148183,UNIVERSAL POWER COMPANY LTD
2026041004002653,UPCL,25,41,20,389.9,7798.0,2026-04-10,185907752,2810,Sweta Securities Private Limited,Linch Stock Market Ltd.,2026-04-10T11:23:40.637141,UNIVERSAL POWER COMPANY LTD
2026041004003005,UPCL,68,32,31,389.9,12086.9,2026-04-10,185910357,2810,Elite Stock House Limited,Premier Securities Company Ltd.,2026-04-10T11:25:52.766709,UNIVERSAL POWER COMPANY LTD
2026041004003212,UPCL,41,43,50,389.0,19450.0,2026-04-10,185912095,2810,Linch Stock Market Ltd.,South Asian Bulls Pvt. Ltd.,2026-04-10T11:27:37.674874,UNIVERSAL POWER COMPANY LTD
2026041004003704,UPCL,34,42,27,390.0,10530.0,2026-04-10,185916290,2810,Vision Securities Pvt. Ltd,Sani Securities Company Ltd.,2026-04-10T11:31:03.603084,UNIVERSAL POWER COMPANY LTD
2026041004003705,UPCL,34,58,11,390.0,4290.0,2026-04-10,185916292,2810,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2026-04-10T11:31:03.603427,UNIVERSAL POWER COMPANY LTD
2026041004003768,UPCL,48,58,269,391.0,105179.0,2026-04-10,185916866,2810,Trishakti Securities Public Limited,Naasa Securities Co. Ltd.,2026-04-10T11:31:30.028922,UNIVERSAL POWER COMPANY LTD
2026041004003769,UPCL,48,7,12,391.0,4692.0,2026-04-10,185916868,2810,Trishakti Securities Public Limited,J.F. Securites (PVT) Ltd.,2026-04-10T11:31:30.029089,UNIVERSAL POWER COMPANY LTD
2026041004003770,UPCL,48,36,100,391.0,39100.0,2026-04-10,185916870,2810,Trishakti Securities Public Limited,Secured Securities Ltd.,2026-04-10T11:31:30.029146,UNIVERSAL POWER COMPANY LTD
2026041004003771,UPCL,48,42,18,391.0,7038.0,2026-04-10,185916872,2810,Trishakti Securities Public Limited,Sani Securities Company Ltd.,2026-04-10T11:31:30.029201,UNIVERSAL POWER COMPANY LTD
2026041004003832,UPCL,48,43,101,391.0,39491.0,2026-04-10,185917385,2810,Trishakti Securities Public Limited,South Asian Bulls Pvt. Ltd.,2026-04-10T11:31:59.110022,UNIVERSAL POWER COMPANY LTD
2026041004003833,UPCL,45,43,100,391.0,39100.0,2026-04-10,185917387,2810,Imperial Securities Company Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2026-04-10T11:31:59.110191,UNIVERSAL POWER COMPANY LTD
2026041004003834,UPCL,34,43,62,390.1,24186.2,2026-04-10,185917389,2810,Vision Securities Pvt. Ltd,South Asian Bulls Pvt. Ltd.,2026-04-10T11:31:59.110256,UNIVERSAL POWER COMPANY LTD
2026041004003835,UPCL,60,43,645,390.0,251550.0,2026-04-10,185917390,2810,Nagarik Stock Dealer ,South Asian Bulls Pvt. Ltd.,2026-04-10T11:31:59.110343,UNIVERSAL POWER COMPANY LTD
2026041004004328,UPCL,29,47,150,391.9,58785.0,2026-04-10,186067085,2810,Trisul Securities & Invt. Ltd.,Neev Securities Pvt. Ltd.,2026-04-10T11:35:44.388,UNIVERSAL POWER COMPANY LTD
2026041004004345,UPCL,85,47,350,391.9,137165.0,2026-04-10,186081452,2810,Capital Hub P. Ltd,Neev Securities Pvt. Ltd.,2026-04-10T11:35:57.408,UNIVERSAL POWER COMPANY LTD
2026041004004346,UPCL,85,43,650,392.0,254800.0,2026-04-10,186081434,2810,Capital Hub P. Ltd,South Asian Bulls Pvt. Ltd.,2026-04-10T11:35:57.409,UNIVERSAL POWER COMPANY LTD
2026041004004364,UPCL,48,14,27,391.1,10559.7,2026-04-10,186073678,2810,Trishakti Securities Public Limited,Nepal Stock House (PVT) Ltd.,2026-04-10T11:36:13.093,UNIVERSAL POWER COMPANY LTD
2026041004004499,UPCL,48,5,110,391.1,43021.0,2026-04-10,186073595,2810,Trishakti Securities Public Limited,Market Securities & Exchange (PVT) Ltd.,2026-04-10T11:37:28.193,UNIVERSAL POWER COMPANY LTD
2026041004004550,UPCL,48,34,128,391.1,50060.8,2026-04-10,186073416,2810,Trishakti Securities Public Limited,Vision Securities Pvt. Ltd,2026-04-10T11:37:52.676,UNIVERSAL POWER COMPANY LTD
2026041004004551,UPCL,60,34,132,390.0,51480.0,2026-04-10,186078876,2810,Nagarik Stock Dealer ,Vision Securities Pvt. Ltd,2026-04-10T11:37:52.677,UNIVERSAL POWER COMPANY LTD
2026041004004653,UPCL,34,58,200,390.0,78000.0,2026-04-10,186068444,2810,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2026-04-10T11:38:35.186,UNIVERSAL POWER COMPANY LTD
2026041004004652,UPCL,56,58,10,390.0,3900.0,2026-04-10,186075584,2810,Sri Hari Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2026-04-10T11:38:35.186,UNIVERSAL POWER COMPANY LTD
2026041004004651,UPCL,60,58,1223,390.0,476970.0,2026-04-10,186078873,2810,Nagarik Stock Dealer ,Naasa Securities Co. Ltd.,2026-04-10T11:38:35.186,UNIVERSAL POWER COMPANY LTD
2026041004004654,UPCL,42,58,124,390.0,48360.0,2026-04-10,186070627,2810,Sani Securities Company Ltd.,Naasa Securities Co. Ltd.,2026-04-10T11:38:35.187,UNIVERSAL POWER COMPANY LTD
2026041004004879,UPCL,42,48,500,390.0,195000.0,2026-04-10,186069972,2810,Sani Securities Company Ltd.,Trishakti Securities Public Limited,2026-04-10T11:40:18.262,UNIVERSAL POWER COMPANY LTD
2026041004004963,UPCL,42,44,500,390.2,195100.0,2026-04-10,186069935,2810,Sani Securities Company Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2026-04-10T11:41:31.778,UNIVERSAL POWER COMPANY LTD
2026041004004991,UPCL,17,7,10,391.0,3910.0,2026-04-10,186064903,2810,ABC Securities Private Limited,J.F. Securites (PVT) Ltd.,2026-04-10T11:41:49.071,UNIVERSAL POWER COMPANY LTD
2026041004005051,UPCL,41,37,200,390.0,78000.0,2026-04-10,186067971,2810,Linch Stock Market Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2026-04-10T11:42:37.086,UNIVERSAL POWER COMPANY LTD
2026041004005049,UPCL,43,37,210,390.0,81900.0,2026-04-10,186071248,2810,South Asian Bulls Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2026-04-10T11:42:37.086,UNIVERSAL POWER COMPANY LTD
2026041004005050,UPCL,49,37,193,390.0,75270.0,2026-04-10,186074450,2810,Online Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2026-04-10T11:42:37.086,UNIVERSAL POWER COMPANY LTD
2026041004005340,UPCL,6,58,200,389.1,77820.0,2026-04-10,186063243,2810,Agrawal Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-04-10T11:46:01.78,UNIVERSAL POWER COMPANY LTD
2026041004005397,UPCL,57,37,397,390.0,154830.0,2026-04-10,186076286,2810,Aryatara Investment & Securities,Swarna Laxmi Securities Pvt. Ltd.,2026-04-10T11:46:38.198,UNIVERSAL POWER COMPANY LTD
2026041004005401,UPCL,57,16,133,391.5,52069.5,2026-04-10,186076325,2810,Aryatara Investment & Securities,Primo Securities (PVT) Ltd.,2026-04-10T11:46:38.199,UNIVERSAL POWER COMPANY LTD
2026041004005399,UPCL,57,7,10,390.0,3900.0,2026-04-10,186076280,2810,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,2026-04-10T11:46:38.199,UNIVERSAL POWER COMPANY LTD
2026041004005398,UPCL,57,32,440,390.0,171600.0,2026-04-10,186076333,2810,Aryatara Investment & Securities,Premier Securities Company Ltd.,2026-04-10T11:46:38.199,UNIVERSAL POWER COMPANY LTD
2026041004005400,UPCL,57,7,20,391.0,7820.0,2026-04-10,186076329,2810,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,2026-04-10T11:46:38.199,UNIVERSAL POWER COMPANY LTD
2026041004005509,UPCL,34,46,56,390.0,21840.0,2026-04-10,186068500,2810,Vision Securities Pvt. Ltd,Kalika Securities Pvt. Ltd.,2026-04-10T11:47:39.683,UNIVERSAL POWER COMPANY LTD
2026041004005661,UPCL,42,34,40,390.5,15620.0,2026-04-10,186070088,2810,Sani Securities Company Ltd.,Vision Securities Pvt. Ltd,2026-04-10T11:49:30.332,UNIVERSAL POWER COMPANY LTD
2026041004005697,UPCL,34,34,110,390.0,42900.0,2026-04-10,186068789,2810,Vision Securities Pvt. Ltd,Vision Securities Pvt. Ltd,2026-04-10T11:50:01.458,UNIVERSAL POWER COMPANY LTD
2026041004005746,UPCL,34,49,25,390.0,9750.0,2026-04-10,186068884,2810,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,2026-04-10T11:50:33.985,UNIVERSAL POWER COMPANY LTD
2026041004005780,UPCL,34,39,70,390.0,27300.0,2026-04-10,186068638,2810,Vision Securities Pvt. Ltd,Sumeru Securities Pvt. Ltd.,2026-04-10T11:50:56.008,UNIVERSAL POWER COMPANY LTD
