contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041003000029,SINDU,36,87,10,765.0,7650.0,2026-04-10,185887036,561,Secured Securities Ltd.,S.P.S.A. Securities Limited,2026-04-10T11:01:35.936486,Sindhu Bikash Bank Ltd
2026041003000284,SINDU,59,4,50,770.0,38500.0,2026-04-10,185898206,561,Deevyaa Securities & Stock House Pvt. Ltd,Opal Securities Investment (PVT) Ltd.,2026-04-10T11:13:29.188607,Sindhu Bikash Bank Ltd
2026041003000325,SINDU,57,56,20,770.1,15402.0,2026-04-10,185900309,561,Aryatara Investment & Securities,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:15:50.991033,Sindhu Bikash Bank Ltd
2026041003000326,SINDU,41,56,50,770.1,38505.0,2026-04-10,185900311,561,Linch Stock Market Ltd.,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:15:50.991118,Sindhu Bikash Bank Ltd
2026041003000327,SINDU,59,56,930,770.0,716100.0,2026-04-10,185900312,561,Deevyaa Securities & Stock House Pvt. Ltd,Sri Hari Securities Pvt. Ltd.,2026-04-10T11:15:50.991179,Sindhu Bikash Bank Ltd
2026041003000338,SINDU,59,42,10,770.2,7702.0,2026-04-10,185900603,561,Deevyaa Securities & Stock House Pvt. Ltd,Sani Securities Company Ltd.,2026-04-10T11:16:10.255389,Sindhu Bikash Bank Ltd
2026041003000339,SINDU,59,42,20,770.0,15400.0,2026-04-10,185900605,561,Deevyaa Securities & Stock House Pvt. Ltd,Sani Securities Company Ltd.,2026-04-10T11:16:10.25551,Sindhu Bikash Bank Ltd
2026041003000344,SINDU,41,42,10,770.0,7700.0,2026-04-10,185900709,561,Linch Stock Market Ltd.,Sani Securities Company Ltd.,2026-04-10T11:16:18.289511,Sindhu Bikash Bank Ltd
2026041003000356,SINDU,45,42,30,770.0,23100.0,2026-04-10,185901033,561,Imperial Securities Company Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-10T11:16:40.242472,Sindhu Bikash Bank Ltd
2026041003000743,SINDU,19,42,200,770.0,154000.0,2026-04-10,185916021,561,Nepal Investment And Securities Trading Private Limited,Sani Securities Company Ltd.,2026-04-10T11:30:42.778358,Sindhu Bikash Bank Ltd
2026041003000744,SINDU,77,42,50,770.0,38500.0,2026-04-10,185916022,561,Nabil Stock Dealer Ltd.,Sani Securities Company Ltd.,2026-04-10T11:30:42.778472,Sindhu Bikash Bank Ltd
2026041003000838,SINDU,44,42,56,770.0,43120.0,2026-04-10,186071765,561,Dynamic Money Managers Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-10T11:34:47.318,Sindhu Bikash Bank Ltd
2026041003000836,SINDU,10,42,20,770.0,15400.0,2026-04-10,186063803,561,Pragyan Securities (PVT) Ltd.,Sani Securities Company Ltd.,2026-04-10T11:34:47.318,Sindhu Bikash Bank Ltd
2026041003000837,SINDU,51,42,20,770.0,15400.0,2026-04-10,186074983,561,Oxford Securities Pvt. Ltd.,Sani Securities Company Ltd.,2026-04-10T11:34:47.318,Sindhu Bikash Bank Ltd
