contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041003000287,GFCL,42,5,10,652.0,6520.0,2026-04-10,185898323,232,Sani Securities Company Ltd.,Market Securities & Exchange (PVT) Ltd.,2026-04-10T11:13:39.817072,Goodwill Finance Limited
2026041003000331,GFCL,42,62,10,645.1,6451.0,2026-04-10,185900426,232,Sani Securities Company Ltd.,Capital Max Securities Ltd,2026-04-10T11:15:56.668824,Goodwill Finance Limited
2026041003000341,GFCL,34,62,19,643.1,12218.9,2026-04-10,185900636,232,Vision Securities Pvt. Ltd,Capital Max Securities Ltd,2026-04-10T11:16:12.336572,Goodwill Finance Limited
2026041003000396,GFCL,32,89,100,645.0,64500.0,2026-04-10,185903232,232,Premier Securities Company Ltd.,Global IME Securities Limited,2026-04-10T11:19:22.172305,Goodwill Finance Limited
2026041003000412,GFCL,35,89,20,644.0,12880.0,2026-04-10,185903825,232,Kohinoor Investment & Securities Pvt. Ltd.,Global IME Securities Limited,2026-04-10T11:19:57.274327,Goodwill Finance Limited
2026041003000413,GFCL,41,89,30,644.0,19320.0,2026-04-10,185903826,232,Linch Stock Market Ltd.,Global IME Securities Limited,2026-04-10T11:19:57.27445,Goodwill Finance Limited
2026041003000437,GFCL,41,40,20,644.0,12880.0,2026-04-10,185904919,232,Linch Stock Market Ltd.,Creative Securities Pvt Ltd,2026-04-10T11:21:02.257281,Goodwill Finance Limited
2026041003000438,GFCL,35,40,80,644.0,51520.0,2026-04-10,185904920,232,Kohinoor Investment & Securities Pvt. Ltd.,Creative Securities Pvt Ltd,2026-04-10T11:21:02.257359,Goodwill Finance Limited
2026041003000439,GFCL,35,36,20,644.0,12880.0,2026-04-10,185904939,232,Kohinoor Investment & Securities Pvt. Ltd.,Secured Securities Ltd.,2026-04-10T11:21:03.350924,Goodwill Finance Limited
2026041003000452,GFCL,35,36,20,644.0,12880.0,2026-04-10,185905421,232,Kohinoor Investment & Securities Pvt. Ltd.,Secured Securities Ltd.,2026-04-10T11:21:22.094173,Goodwill Finance Limited
