contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041004008740,TRH,22,45,27,756.2,20417.4,2026-04-10,185934429,148,Siprabi Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-04-10T12:17:27.82088,Taragaon Regency Hotel Limited
2026041004016708,TRH,45,57,50,760.0,38000.0,2026-04-10,185991337,148,Imperial Securities Company Pvt. Ltd.,Aryatara Investment & Securities,2026-04-10T13:42:03.44494,Taragaon Regency Hotel Limited
2026041004018873,TRH,51,57,15,763.0,11445.0,2026-04-10,186004483,148,Oxford Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-04-10T13:58:24.850144,Taragaon Regency Hotel Limited
2026041004019055,TRH,72,57,25,758.1,18952.5,2026-04-10,186005665,148,Hatemalo Financial Services Private Limited,Aryatara Investment & Securities,2026-04-10T13:59:55.936485,Taragaon Regency Hotel Limited
2026041004019180,TRH,101,57,100,758.0,75800.0,2026-04-10,186006552,148,APPLE SECURITIES PRIVATE LIMITED,Aryatara Investment & Securities,2026-04-10T14:01:24.697151,Taragaon Regency Hotel Limited
2026041004019181,TRH,94,57,360,758.0,272880.0,2026-04-10,186006553,148,K.B.L. Securities Limited ,Aryatara Investment & Securities,2026-04-10T14:01:24.697239,Taragaon Regency Hotel Limited
2026041004023985,TRH,38,6,10,760.0,7600.0,2026-04-10,186041450,148,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Agrawal Securities (PVT) Ltd.,2026-04-10T14:50:02.256556,Taragaon Regency Hotel Limited
2026041004023986,TRH,94,6,140,758.0,106120.0,2026-04-10,186041452,148,K.B.L. Securities Limited ,Agrawal Securities (PVT) Ltd.,2026-04-10T14:50:02.256623,Taragaon Regency Hotel Limited
2026041004023987,TRH,25,6,115,758.0,87170.0,2026-04-10,186041454,148,Sweta Securities Private Limited,Agrawal Securities (PVT) Ltd.,2026-04-10T14:50:02.256672,Taragaon Regency Hotel Limited
2026041004024210,TRH,22,6,73,758.0,55334.0,2026-04-10,186042632,148,Siprabi Securities Pvt. Ltd.,Agrawal Securities (PVT) Ltd.,2026-04-10T14:50:51.648151,Taragaon Regency Hotel Limited
2026041004024332,TRH,45,6,25,756.6,18915.0,2026-04-10,186043482,148,Imperial Securities Company Pvt. Ltd.,Agrawal Securities (PVT) Ltd.,2026-04-10T14:51:32.113286,Taragaon Regency Hotel Limited
2026041004024333,TRH,21,6,187,756.5,141465.5,2026-04-10,186043483,148,Midas Stock Broking Company Private Limited,Agrawal Securities (PVT) Ltd.,2026-04-10T14:51:32.113495,Taragaon Regency Hotel Limited
2026041004026800,TRH,21,88,10,765.0,7650.0,2026-04-10,186059902,148,Midas Stock Broking Company Private Limited,Blue Chip Securities Ltd,2026-04-10T14:59:43.489172,Taragaon Regency Hotel Limited
